طرح			[ṭrḥ] 谈起；打开并开始用；用凿子扩大〈名〉
يفتح			[yftḥ] 攻克；征服；破除〈名〉
يموّن			[ymwwn] 提供饮食及服务；满足需要；适合〈名〉
ثوّر			[thwwr] 向鼓吹革命；使发生革命性剧变〈名〉
عصبي			[‘ṣby] 古怪的人；漂泊无定的人；不稳定的〈名〉
سامي			[sāmy] 高尚的；尊贵的；高位的〈名〉
البساطة			[ālbsāṭah] 的变形〈名〉
مُعيّن			[mu‘yyn] 任命者；指派者〈名〉
محمّل			[mḥmml] 有负载的；有含蓄的；加重的〈名〉
روسيا			[rwsyā] 俄国；俄罗斯；苏联〈名〉
الاتّجاه			[ālāttjāh] 定向性；方向性；方向感知〈名〉
أُصمت			[’auṣmt] 嘘〈名〉
خالي			[khāly] 全无的；缺乏的〈名〉
الرياضة			[ālryāḍah] 运动；游戏；娱乐〈名〉
ملائم			[mlā’im] 予以方便的；肯通融的；适应的〈名〉
التنظيف			[āltnẓyf] 洗涤〈名〉
الزوجة			[ālzwjah] 妻子；太太；夫人〈名〉
المثل			[ālmthl] 格言；谚语〈名〉
تولي			[twly] 击发弹〈名〉
الفتيان			[ālftyān] 低空探测系统〈名〉
متّهم			[mtthm] 控告人一方的〈名〉
الحجز			[ālḥjz] 预约演出合同；书型模法〈名〉
الفحص			[ālfḥṣ] 试验；化验；分析〈名〉
يؤثّر			[y’uthr] 影响；假装；喜欢〈名〉
روث			[rwth] 怜悯；悲哀〈名〉
السقف			[ālsqf] 天花板；顶点；顶线〈名〉
البطاقة			[ālbṭāqah] 卡片；纸牌；节目单〈名〉
التعبير			[ālt‘byr] 表达；表现；词语〈名〉
البندقيّة			[ālbndqyyah] 老式的大口径短枪；蠢才〈名〉
والت			[wālt] 沃尔特〈名〉
الغربي			[ālghrby] 西方人；西洋人〈名〉
هتلر			[htlr] 希特勒〈名〉
الحادثة			[ālḥādthah] 插曲；插话；有趣的事件〈名〉
الخزانة			[ālkhzānah] 洗脸台；五斗橱；便桶〈名〉
الضرر			[ālḍrr] 缺点；不利；坏处〈名〉
إدوارد			[’idwārd] 爱德华〈名〉
القسّ			[ālqss] 神的；神圣的；非凡的〈名〉
الجمهور			[āljmhwr] 听众；观众；读者〈名〉
سود			[swd] 突然意外死亡〈名〉
المعلم			[ālm‘lm] 牧师〈名〉
الإيمان			[āl’iymān] 信念；相信；信仰〈名〉
هائل			[hā’il] 万能的；全能的〈名〉
بيري			[byry] 梨子酒〈名〉
مدمن			[mdmn] 酒；烈酒；饮酒〈名〉
الملعب			[ālml‘b] 露天大型运动场；期；病期〈名〉
مصادفة			[mṣādfah] 偶然地；意外地〈名〉
مدار			[mdār] 循环的〈名〉
الحجر			[ālḥjr] 金刚砂〈名〉
صناعيّ			[ṣnā‘yy] 人造的；假的；非原地产的〈名〉
المزرعة			[ālmzr‘ah] 农场；农田；耕种〈名〉
مونيكا			[mwnykā] 莫尼卡〈名〉
محزن			[mḥzn] 使苦恼的；苦难重重的；痛苦的〈名〉
الطّائر			[ālṭṭā’ir] 小鸟〈名〉
الأحذية			[āl’aḥdhyah] 擦靴的仆役；靴子〈名〉
كفّ			[kff] 停止；控制；断念〈名〉
ألمانيا			[’almānyā] 德国〈名〉
الصفحة			[ālṣfḥah] 页；记录；事件〈名〉
اكره			[ākrh] 厌恶；憎恶〈名〉
كاي			[kāy] 字母；字形物〈名〉
ريس			[rys] 里斯〈名〉
يستمع			[ystm‘] 倾听；留心听；听信〈名〉
تزلّج			[tzllj] 乘雪橇〈名〉
شماليّ			[shmālyy] 北欧化工；北方贝属〈名〉
مطلقا			[mṭlqā] 无论什么〈名〉
الإفطار			[āl’ifṭār] 早餐；早饭；吃早餐〈名〉
التّخلي			[ālttkhly] 逊位；弃权；辞职〈名〉
كريستين			[krystyn] 克莉丝汀〈名〉
زيّت			[zyyt] 使润滑；涂油；润滑〈名〉
أباك			[’abāk] 算图；诺模图〈名〉
القطط			[ālqṭṭ] 高级电视研究中心；计算机自动测试系统；通信和跟踪系统〈名〉
القنابل			[ālqnābl] 炸弹〈名〉
المثير			[ālmthyr] 刺激者；激励者；刺激物〈名〉
الملل			[ālmll] 厌烦；厌倦；令人厌烦的事物〈名〉
الرّغبة			[ālrrghbah] 的变形〈名〉
أساسيّ			[’asāsyy] 基本原理；要素；基本规律〈名〉
الخريطة			[ālkhryṭah] 地图；天体图；映像〈名〉
الملايين			[ālmlāyyn] 数百万〈名〉
مملّ			[mmll] 迟钝的；不鲜明的；不活跃的〈名〉
مؤقت			[m’uqt] 暂时的；非永久的〈名〉
تعذيب			[t‘dhyb] 逗弄；使干着急〈名〉
الغرف			[ālghrf] 钱伯斯〈名〉
قُدُماً			[qudumāan] 提前；提早；早熟〈名〉
شُحِن			[shuḥin] 装货于〈名〉
العيون			[āl‘ywn] 眼睛〈名〉
النهائي			[ālnhā’iy] 期末考试；结局；决赛〈名〉
لائق			[lā’iq] 适当的；恰当的；合适的〈名〉
أبّن			[’abbn] 宣布…已升入真福品位〈名〉
يرسل			[yrsl] 发送〈名〉
جوزيف			[jwzyf] 约瑟夫〈名〉
الأسرار			[āl’asrār] 秘密；隐私〈名〉
الزيّ			[ālzyy] 打扮；装束；穿衣〈名〉
الشركات			[ālshrkāt] 公司；企业〈名〉
ارتفاع			[ārtfā‘] 出现；产生〈名〉
العار			[āl‘ār] 不名誉；使人丢脸的人；事〈名〉
المشروبات			[ālmshrwbāt] 啤酒；酿造物的种类；一次的冲泡量〈名〉
المثالي			[ālmthāly] 理想主义者；唯心主义者；唯心论的〈名〉
الأسوأ			[āl’asw’a] 最坏；最坏的时候；最坏的〈名〉
شغّل			[shghghl] 开动的；动作的；驱动〈名〉
الجنديّ			[āljndyy] 投弹手；炮兵军士〈名〉
حكيم			[ḥkym] 关于格言；警句的；格言〈名〉
عسكري			[‘skry] 千分之一英寸；毫英寸；密耳〈名〉
المجنونة			[ālmjnwnah] 狂女；疯女〈名〉
يسقط			[ysqṭ] 省略〈名〉
بات			[bāt] 一种地中海帆船；甜菜〈名〉
يثير			[ythyr] =〈名〉
السّلّة			[ālssllah] 篮；篮子；装入篮〈名〉
لاك			[lāk] 紫胶；十万；许多〈名〉
التّصديق			[ālttṣdyq] 鉴定；使生效〈名〉
سببي			[sbby] 原因的；因果关系的；表示原因或理由的〈名〉
ثقيل			[thqyl] 累赘的；恼人的；繁重的〈名〉
متحمّس			[mtḥmms] 活生生的；能活动的；活泼的〈名〉
يسأل			[ys’al] 可用座位公里；客运运能〈名〉
بالي			[bāly] 巴厘岛〈名〉
المخلوقات			[ālmkhlwqāt] 动物；人；可怜的人〈名〉
مديرة			[mdyrah] 女经理；女管理人；女管理人员〈名〉
إيفان			[’iyfān] 伊凡〈名〉
العناية			[āl‘nāyah] 隐含；暗示；意味着〈名〉
تطوّر			[tṭwwr] 进展；进化；展开〈名〉
إليوت			[’ilywt] 艾略特〈名〉
اليهود			[ālyhwd] 希伯来书〈名〉
عقلية			[‘qlyah] 精神力；智力；头脑作用〈名〉
روني			[rwny] 如尼文字的〈名〉
يجلب			[yjlb] 接来；使发出；吸引〈名〉
باور			[bāwr] 鲍尔〈名〉
يدير			[ydyr] 管理；治理；给予〈名〉
مطلق			[mṭlq] 绝对的；专制的；完全的〈名〉
تجنّب			[tjnnb] 转开；避免；防止〈名〉
لوّح			[lwwḥ] 挥舞；炫耀〈名〉
ستيوارت			[stywārt] 英国斯图亚特王室；斯图尔特〈名〉
عالق			[‘ālq] 无决断力的；不果断的；无决心的〈名〉
إلين			[’ilyn] 埃伦〈名〉
القلعة			[ālql‘ah] 城堡〈名〉
القطعة			[ālqṭ‘ah] 文章；冠词；物品〈名〉
السعر			[āls‘r] 价格；代价；价值〈名〉
محارب			[mḥārb] 加入十字军；从事改革运动〈名〉
مزيّف			[mzyyf] 仿制；造假〈名〉
حسابيّ			[ḥsābyy] 算术的；算术上的〈名〉
يبلغ			[yblgh] 告知；通知；评价〈名〉
القميص			[ālqmyṣ] 巴斯克衫；巴斯克人；巴斯克语〈名〉
يعطي			[y‘ṭy] 付出；弯曲；内幕消息〈名〉
الشبح			[ālshbḥ] 鬼；灵魂；幻影〈名〉
قبيح			[qbyḥ] 丑恶的；可憎的；令人沮丧的〈名〉
نموت			[nmwt] 芽；嫩枝；萌芽〈名〉
الملكية			[ālmlkyah] 强占不动产；驱逐；夺取〈名〉
صادق			[ṣādq] 以朋友的方式对待；照顾；帮助〈名〉
الأصوات			[āl’aṣwāt] 砰；乒；发出砰的声响〈名〉
الرعاية			[ālr‘āyah] 监护；拘留；监禁〈名〉
النائب			[ālnā’ib] 代表；委员；杂货店〈名〉
العدل			[āl‘dl] 公正；合理；公平〈名〉
بصدق			[bṣdq] 真诚地〈名〉
الصّخور			[ālṣṣkhwr] 卵石；巨砾；巨石〈名〉
الطّبيعيّة			[ālṭṭby‘yyah] 自然；当然〈名〉
الأدوية			[āl’adwyah] 解药；解毒剂；对抗手段〈名〉
تلمّس			[tlmms] 摸索〈名〉
تقييم			[tqyym] 尊重；敬重；评价〈名〉
واصل			[wāṣl] 继续；延续；延长〈名〉
فيكتوريا			[fyktwryā] 维多利亚〈名〉
الغباء			[ālghbā’] 笨蛋；傻瓜；呆子〈名〉
إيفا			[’iyfā] 伊娃〈名〉
مفاجئ			[mfāj’i] 意外的；偶然的；非主要的〈名〉
متوسّط			[mtwssṭ] 中间物；调停者；中级〈名〉
تجاري			[tjāry] 创业的；具有企业精神的；企业性质的〈名〉
سياسي			[syāsy] 政客〈名〉
اعتذر			[ā‘tdhr] 道歉；辩解〈名〉
فاز			[fāz] 的过去式和过去分词〈名〉
المقدّمة			[ālmqddmah] 推荐广告；推荐吹捧〈名〉
رياضيّ			[ryāḍyy] 运动的〈名〉
حاد			[ḥād] 刀口锐利的；尖利的；急躁的〈名〉
لوثر			[lwthr] 卢瑟〈名〉
الإدارة			[āl’idārah] 管理人的职位；遗产管理人的职务〈名〉
الدّبّ			[ālddbb] 熊；忍受；支承〈名〉
الرّسم			[ālrrsm] 笔法；绘画〈名〉
القرد			[ālqrd] 无尾猿；应用程序评价〈名〉
ثمل			[thml] 酩酊的；嗜酒的〈名〉
بنى			[bnā] 的过去式和过去分词〈名〉
نفّذ			[nffdh] 执行；实行；完成〈名〉
مين			[myn] 缅因州〈名〉
أذكى			[’adhkā] 有头脑的；聪明的；多智的〈名〉
كلاي			[klāy] 泥土；肉体；黏土〈名〉
الاختبار			[ālākhtbār] 听；听力；试听〈名〉
ناري			[nāry] 炽热的；热烈的；暴躁的〈名〉
التوتّر			[āltwttr] 强度；内涵〈名〉
التجارية			[āltjāryah] 商业主义；商业精神；利润第一主义〈名〉
يصرخ			[yṣrkh] 喧哗；吵闹；大声地要求或抗议〈名〉
الاحترام			[ālāḥtrām] 谦恭；礼让；恳挚〈名〉
فرانسيسكو			[frānsyskw] 弗朗西斯科〈名〉
نورمان			[nwrmān] 诺曼第语的；诺曼第人的〈名〉
تثبّت			[tthbbt] 使稳；使平稳；稳住〈名〉
الشيوخ			[ālshywkh] 长老；长辈；比我年长的人〈名〉
آلان			[’ālān] 艾伦〈名〉
إريك			[’iryk] 埃里克〈名〉
الساحرة			[ālsāḥrah] 妖妇；女巫〈名〉
المدى			[ālmdā] 范围；程度；区域〈名〉
سحري			[sḥry] 奥妙的；密封的；不透气的〈名〉
ديلان			[dylān] 狄伦〈名〉
أوين			[’awyn] 欧文〈名〉
المضحِّك			[ālmḍḥḥik] 小丑；笨人；马屁精〈名〉
الحالات			[ālḥālāt] 案例；箱；情况〈名〉
الشمالي			[ālshmāly] 北方人〈名〉
نورا			[nwrā] 诺拉〈名〉
الأسرّة			[āl’asrrah] 铺位；空话；废话〈名〉
ميتش			[mytsh] 逃学〈名〉
الرياضيات			[ālryāḍyāt] 数学〈名〉
أماه			[’amāh] 奶妈；保姆；女仆〈名〉
الزوج			[ālzwj] 对；夫妇；数个〈名〉
يساوي			[ysāwy] 认为某事物相等或相仿；相当于；等于〈名〉
الساحل			[ālsāḥl] 海岸；滑坡；沿海岸而行〈名〉
فورا			[fwrā] 论坛；讨论会；座谈会〈名〉
دفن			[dfn] 埋葬的；埋藏的〈名〉
أزال			[’azāl] 彻底废除；摧毁；废除的〈名〉
تلوّ			[tlww] 蠕动；辗转不安〈名〉
الأغراض			[āl’aghrāḍ] 目的；意志〈名〉
هاريس			[hārys] 哈里斯〈名〉
الخشب			[ālkhshb] 木材；破旧家俱；废物〈名〉
ثوْب			[thwb] 衣服；衣裳；礼服〈名〉
السفن			[ālsfn] 平底大船；战舰；厨房〈名〉
التظاهر			[āltẓāhr] 举行示威游行；示范。展示；显示〈名〉
المنازل			[ālmnāzl] 住所；公寓；暂住〈名〉
العصابة			[āl‘ṣābah] 带子；束发带；调节大小的帽衬〈名〉
تروي			[trwy] 金衡；金衡制；特洛伊城〈名〉
النزول			[ālnzwl] 登陆〈名〉
العدّ			[āl‘dd] 计算；命数法；数字的读法〈名〉
الحفلات			[ālḥflāt] 狂欢会；舞会；吵闹〈名〉
الإجتماع			[āl’ijtmā‘] 召开；召集；聚集〈名〉
السلطات			[ālslṭāt] 权势；力量〈名〉
سهم			[shm] 弗洛〈名〉
الروس			[ālrws] 俄国人；俄罗斯人；俄语〈名〉
باتي			[bāty] 小馅饼〈名〉
الظّهيرة			[ālẓẓhyrah] 中午〈名〉
الواجب			[ālwājb] 分配；功课；任务〈名〉
المؤخّرة			[ālm’ukhkhrah] 副翼；补助翼〈名〉
وِتّْ			[witt] 威特〈名〉
القرص			[ālqrṣ] 小而圆的物块；大丸药〈名〉
الرّهان			[ālrrhān] 打赌；赌博〈名〉
كوريا			[kwryā] 朝鲜；韩国〈名〉
الحزب			[ālḥzb] 宴会；党；政党〈名〉
يسرق			[ysrq] 偷〈名〉
النحو			[ālnḥw] 句法；语法；句子构造〈名〉
نبيل			[nbyl] 骑士的；勇敢的〈名〉
الإسبوع			[āl’isbw‘] 星期；周〈名〉
المرآة			[ālmr’āah] 镜子〈名〉
الأشعة			[āl’ash‘ah] 射线；日光浴；光线〈名〉
الزناد			[ālznād] 触发器；扳机；触发〈名〉
كهربائي			[khrbā’iy] 电的；有关电的〈名〉
السهولة			[ālshwlah] 的变形〈名〉
الضيوف			[ālḍywf] 客人；来宾〈名〉
كايسي			[kāysy] 凯西〈名〉
الضّخم			[ālḍḍkhm] 职业拳击家；彪形大汉；气力大爱打架的人〈名〉
يكتب			[yktb] 写；刻〈名〉
بمعنى			[bm‘nā] 即；就是〈名〉
العصابات			[āl‘ṣābāt] 阴谋小集团；阴谋〈名〉
ذهبيّ			[dhhbyy] 金色的；镀金的；文体华丽的〈名〉
القوى			[ālqwā] 长处；优势；强项〈名〉
الذّكاء			[āldhdhkā’] 敏锐；精明；狡猾〈名〉
الأحياء			[āl’aḥyā’] 地区；某地区的人；与某处邻近的地区〈名〉
مخبر			[mkhbr] 的过去式和过去分词〈名〉
النصر			[ālnṣr] 胜利；战胜；克服〈名〉
يذكّر			[ydhkkr] 考虑；开始想；想起〈名〉
المشاركة			[ālmshārkah] 共享；交流；恳谈〈名〉
أقلق			[’aqlq] 扰乱；使混乱；使心绪不宁〈名〉
الثّامن			[ālthāmn] 罗马数字〈名〉
ألفا			[’alfā] 阿尔瓦〈名〉
يحتوي			[yḥtwy] 包含；容纳；包含某字符串〈名〉
جيفري			[jyfry] 杰弗里〈名〉
الإنذار			[āl’indhār] 警觉的；灵敏的；留心的〈名〉
عداد			[‘dād] 号码器示号器；输入器〈名〉
موريس			[mwrys] 莫里斯舞〈名〉
جاسوس			[jāsws] 阴影；影子；幽灵〈名〉
الألمان			[āl’almān] 胚；嫩枝；幼芽〈名〉
الضّربة			[ālḍḍrbah] 顶撞；推；轻打〈名〉
متّصل			[mttṣl] 草书的；草书体的；草书〈名〉
لوري			[lwry] 劳里〈名〉
ثنائيّ			[thnā’iyy] 由两部分组成的；两分的〈名〉
الصّعود			[ālṣṣ‘wd] 上升的；向上的；递增〈名〉
الرّمز			[ālrrmz] 寓言〈名〉
المخرج			[ālmkhrj] 外出〈名〉
الظّهور			[ālẓẓhwr] 版面高度〈名〉
الجرس			[āljrs] 铃；钟；响铃命令〈名〉
الأخطاء			[āl’akhṭā’] 的错误；犯错误；踉踉跄跄地走〈名〉
شبّه			[shbbh] 比喻；比拟〈名〉
ناثان			[nāthān] 南森〈名〉
ماركو			[mārkw] 马尔科；显示地图；展现地图〈名〉
خيّط			[khyyṭ] 的过去式和过去分词〈名〉
الإتّجاه			[āl’ittjāh] 方向；指导；趋势〈名〉
برلين			[brlyn] 柏林；柏林毛线〈名〉
خادمة			[khādmah] 女仆；女佣〈名〉
يشرب			[yshrb] 痛饮；闹饮欢宴〈名〉
السّلوك			[ālsslwk] 行为；举止；特性〈名〉
الأيدي			[āl’aydy] 拥有；所有；动手〈名〉
التّدخّل			[ālttdkhkhl] 跋扈；作威作福〈名〉
زرع			[zr‘] 有花园的〈名〉
التخّرج			[āltkhkhrj] 毕业；毕业典礼〈名〉
لويد			[lwyd] 劳埃德〈名〉
زنجيّ			[znjyy] 黑人似的；象黑人的；黑人特性的〈名〉
أجري			[’ajry] 阿格里；阿勒〈名〉
قضى			[qḍā] 完成；达到；实现〈名〉
المدخل			[ālmdkhl] 通路；入口；接近〈名〉
الخيول			[ālkhywl] 马；马匹〈名〉
لينا			[lynā] 莉娜；勒拿河〈名〉
المواقع			[ālmwāq‘] 位置；定位件；地点〈名〉
الفستان			[ālfstān] 女礼服；连衣裙；工装〈名〉
نظريّ			[nẓryy] 好读书的；书呆子的〈名〉
مرآب			[mr’āb] 汽车棚〈名〉
الإهتمام			[āl’ihtmām] 提及；留心；注意〈名〉
السينما			[ālsynmā] 电影院；电影〈名〉
اسأل			[ās’al] 问；要求；邀请〈名〉
النوافذ			[ālnwāfdh] 常用语汇〈名〉
كاميرون			[kāmyrwn] 喀麦隆〈名〉
درو			[drw] 的过去式〈名〉
أيمن			[’aymn] 右侧的；右边的；幸运的〈名〉
السّجلّات			[ālssjllāt] 编年史；活动年报；历史〈名〉
الحسابات			[ālḥsābāt] 计算；估计〈名〉
طف			[ṭf] 详述；细说；漫游〈名〉
التمثيل			[āltmthyl] 特性；刻画；描述方法〈名〉
جيرمي			[jyrmy] 杰里米〈名〉
أحلم			[’aḥlm] 米克〈名〉
الانتقال			[ālāntqāl] 转到另一方；天桥；交叉〈名〉
لاي			[lāy] 利〈名〉
يهودي			[yhwdy] 犹太人的；犹太族的〈名〉
التّهديد			[āltthdyd] 风狂吹；咆哮；汹涌〈名〉
المصرّف			[ālmṣrrf] 排水器；下水道修建工；排水工〈名〉
النّيل			[ālnnyl] 实现；达到；获得〈名〉
تأخير			[t’akhyr] 延期；休会；休会期间〈名〉
شخصيا			[shkhṣyā] 亲自地；个别地；当面〈名〉
مبكّرًا			[mbkkranā] 早；及时〈名〉
الأعضاء			[āl’a‘ḍā’] 围攻；盟员〈名〉
الفجر			[ālfjr] 曙光；极光；奥罗拉〈名〉
الدائرة			[āldā’irah] 电路；环道；巡回〈名〉
ناتالي			[nātāly] 纳塔利〈名〉
الممرضة			[ālmmrḍah] 护士；保姆；奶妈〈名〉
بويد			[bwyd] 博伊德〈名〉
العراق			[āl‘rāq] 伊拉克〈名〉
الانتهاء			[ālānthā’] 分裂；崩溃；解散〈名〉
الرعب			[ālr‘b] 恐怖；憎恶；令人感到恐怖的事〈名〉
الحديد			[ālḥdyd] 杠铃〈名〉
غالبا			[ghālbā] 常常；再三〈名〉
الذّئب			[āldhdh’ib] 狼；残忍贪婪之人；极度穷困〈名〉
أليك			[’alyk] 亚历克〈名〉
عظّم			[‘ẓẓm] 授予爵位；使高贵〈名〉
مضادّ			[mḍādd] 反对者；反对论者；反对的〈名〉
الهواتف			[ālhwātf] 听筒；电话〈名〉
إنهض			[’inhḍ] 升起；起立；上山坡〈名〉
دانا			[dānā] 美国德纳〈名〉
البنت			[ālbnt] 女儿；女儿的〈名〉
تردّد			[trddd] 犹豫；迟疑；踌躇〈名〉
ثابت			[thābt] 永久的；持久的；不变的〈名〉
الثلاجة			[ālthlājah] 电冰箱〈名〉
نادر			[nādr] 稀少的；珍贵的；罕见的〈名〉
السّود			[ālsswd] 黑人〈名〉
يرحل			[yrḥl] 匆匆离开；跑掉〈名〉
ماجي			[mājy] 马吉〈名〉
الصّحّة			[ālṣṣḥḥah] 明智〈名〉
يرنّ			[yrnn] 叮当声；叮当地响〈名〉
الشياطين			[ālshyāṭyn] 魔鬼；恶魔〈名〉
الهبوط			[ālhbwṭ] 下降；沦落；下坡〈名〉
الاتّفاق			[ālāttfāq] 同意〈名〉
الفضول			[ālfḍwl] 好管闲事的人〈名〉
الغرباء			[ālghrbā’] 局外人；圈外人；门外汉〈名〉
قوّس			[qwws] 弯曲；使屈曲；改变〈名〉
الرجوع			[ālrjw‘] 退化；退步；倒退〈名〉
أصفر			[’aṣfr] 表示“黄色”之义〈名〉
القناة			[ālqnāah] 水管；沟渠；导管〈名〉
الحشيش			[ālḥshysh] 大麻〈名〉
أودري			[’awdry] 奥德丽〈名〉
الساعات			[ālsā‘āt] 钟表；时钟〈名〉
بيرس			[byrs] 皮尔斯〈名〉
الشّديد			[ālshdyd] 强音；强音的〈名〉
ميتا			[mytā] 无生命地〈名〉
الحشرات			[ālḥshrāt] 昆虫；昆虫类；昆虫纲〈名〉
اسودّ			[āswdd] 熏制的；变黑；把…弄黑〈名〉
جوّع			[jww‘] 使挨饿；饥饿；挨饿〈名〉
الجوع			[āljw‘] 饥饿；渴望；荒漠〈名〉
دوّار			[dwwār] 旋转的；轮流的；旋转式机器〈名〉
سيدني			[sydny] 西德尼；茜德尼〈名〉
يكره			[ykrh] 憎恶；厌恶；不喜欢〈名〉
ابيضّ			[ābyḍḍ] 漂白的；晒白的；颜色变浅的〈名〉
حيثما			[ḥythmā] 无论哪里〈名〉
ماتي			[māty] 马提；玛蒂〈名〉
الصبر			[ālṣbr] 芦荟〈名〉
التّوقيع			[ālttwqy‘] 亲笔；亲笔签名；手稿〈名〉
العشب			[āl‘shb] 草皮〈名〉
العفو			[āl‘fw] 大赦；特赦；对…实行大赦〈名〉
المناطق			[ālmnāṭq] 区域；领域；面积〈名〉
زائد			[zā’id] 多余的；赘音的；外加音的〈名〉
بحّار			[bḥḥār] 水手〈名〉
الأمراض			[āl’amrāḍ] 疾病；不适〈名〉
الفاعل			[ālfā‘l] 行为者；实干家；行为人〈名〉
الريح			[ālryḥ] 风；气息；气味〈名〉
هندي			[hndy] 印地语的；印度北部的；印地语〈名〉
الصّدمة			[ālṣṣdmah] 震摇；摇动；颠簸〈名〉
الإثارة			[āl’ithārah] 使发怒的；使烦恼的；使发怒〈名〉
الانفجار			[ālānfjār] 充满的；渴望的〈名〉
إنجلترا			[’injltrā] 英格兰；英国〈名〉
تسلّل			[tslll] 鬼鬼祟祟地走；早产；鬼鬼祟祟的人〈名〉
الأشرار			[āl’ashrār] 为恶者；做坏事的人；妖魔鬼怪〈名〉
برايان			[brāyān] 布莱恩〈名〉
نزّل			[nzzl] 下载〈名〉
بينهما			[bynhmā] 在之间〈名〉
البيسبول			[ālbysbwl] 棒球运动〈名〉
متوتّر			[mtwttr] 紧张的；滤过的；矫饰的〈名〉
منخفض			[mnkhfḍ] 浸；制造；把的远光调为近光〈名〉
التهم			[ālthm] 计数；支数〈名〉
أخرس			[’akhrs] 哑的；蠢的〈名〉
الشاهد			[ālshāhd] 以耳闻情况作证的人；亲听证人〈名〉
ادفع			[ādf‘] 赌注；下赌注〈名〉
توفيق			[twfyq] 膳宿；住房；住宿〈名〉
الشاشة			[ālshāshah] 幕；银幕；屏风〈名〉
مادي			[mādy] 唯物论的；唯物主义的〈名〉
إستمرّ			[’istmrr] 坚持；固执；持续〈名〉
الجناح			[āljnāḥ] 边缘；端；流苏〈名〉
إدي			[’idy] 埃迪〈名〉
مراجعة			[mrāj‘ah] 校订；修正；修订本〈名〉
موضع			[mwḍ‘] 使地方化；使具有地方性；使限制于局部〈名〉
قابلة			[qāblah] 助产士；接生婆〈名〉
سيث			[syth] 赛斯〈名〉
كتلة			[ktlah] 块；大多数；质量〈名〉
خصوصا			[khṣwṣā] 尤其；特别；格外〈名〉
مريع			[mry‘] 骇人的；令人震惊的〈名〉
سمح			[smḥ] 允许；容许的〈名〉
ببطئ			[bbṭ’i] 的变形〈名〉
يمثّل			[ymthl] 实例化〈名〉
خدم			[khdm] 辅助；服侍〈名〉
التلاعب			[āltlā‘b] 操作；操纵；控制〈名〉
روب			[rwb] 抢夺；抢掠；剥夺〈名〉
التذاكر			[āltdhākr] 票；罚单〈名〉
أوضح			[’awḍḥ] 清楚的；明确的；清澈的〈名〉
مهرِّج			[mhrrij] 米默泉〈名〉
الحقوق			[ālḥqwq] 版税；稿酬〈名〉
يرجع			[yrj‘] 再发生；复发〈名〉
الوكالة			[ālwkālah] 代理机构；经销商；中介〈名〉
المالك			[ālmālk] 旅馆老板〈名〉
المحدّد			[ālmḥddd] 指示者；指定者；指示符〈名〉
ملحّ			[mlḥḥ] 紧急的；迫切的；苛求的〈名〉
المقاومة			[ālmqāwmah] 的变形〈名〉
النهائية			[ālnhā’iyah] 终结；定局；终结性言行〈名〉
أصاب			[’aṣāb] 的过去式〈名〉
الصدفة			[ālṣdfah] 宝贝；宝贝贝壳〈名〉
رنين			[rnyn] 强烈味道；特殊的气味；特性〈名〉
العاهرات			[āl‘āhrāt] 妓女；人尽可夫的女人；路柳墙花〈名〉
الوطنية			[ālwṭnyah] 爱国心；爱国精神；爱国主义〈名〉
تنفيذي			[tnfydhy] 行政上的；将来实施的；将来生效的〈名〉
مرتفع			[mrtf‘] 提高的〈名〉
الصّديق			[ālṣṣdyq] 朋友〈名〉
الكعكة			[ālk‘kah] 小面包；血液尿素氮〈名〉
الوحدات			[ālwḥdāt] 加载模块列表；模块〈名〉
الانتقام			[ālāntqām] 复仇的〈名〉
الإعدام			[āl’i‘dām] 实行；完成；执行〈名〉
تقاعد			[tqā‘d] 隐居；引退；退役〈名〉
النجم			[ālnjm] 发光体；杰出人物〈名〉
بلير			[blyr] 布莱尔〈名〉
لير			[lyr] 李尔〈名〉
تماسك			[tmāsk] 坚持；粘附；依附〈名〉
أعطى			[’a‘ṭā] 的过去式〈名〉
الضّرب			[ālḍḍrb] 用大头棒打；重击〈名〉
يختفي			[ykhtfy] 潜逃；逃跑〈名〉
بدّل			[bddl] 变更；交换；置换〈名〉
سياتل			[syātl] 西雅图〈名〉
البيانو			[ālbyānw] 钢琴〈名〉
مدّن			[mddn] 使都市化；使成都市式；使文雅〈名〉
الرحمة			[ālrḥmah] 仁慈；宽厚；仁厚〈名〉
الورقة			[ālwrqah] 苞片；苞〈名〉
مصادر			[mṣādr] 没收的；充公的；征用的〈名〉
المنافسة			[ālmnāfsah] 竞争；竞赛；竞销〈名〉
الآباء			[āl’ābā’] 爸；爹〈名〉
واسع			[wās‘] 容积大的；广阔的；宽敞的〈名〉
ديانا			[dyānā] 迪安娜〈名〉
الضرورة			[ālḍrwrah] 紧急；急迫；紧急事件〈名〉
كاثي			[kāthy] 凯茜〈名〉
المجرم			[ālmjrm] 罪犯；犯人；刑事〈名〉
اللجنة			[ālljnah] 委员会〈名〉
التعليم			[ālt‘lym] 教理问答；一套问答〈名〉
مكسور			[mkswr] 断裂的；挫伤的；折裂的〈名〉
ليلا			[lylā] 淡紫色；紫色〈名〉
النفق			[ālnfq] 地铁；地道；乘地铁〈名〉
مسبقًا			[msbqanā] 预先〈名〉
القاعة			[ālqā‘ah] 听众席；礼堂；大讲堂〈名〉
أهّل			[’ahhl] 给权利；取名为；给予名称〈名〉
أدريان			[’adryān] 哈德良〈名〉
الدرس			[āldrs] 课；课业；教训〈名〉
