de	/de/	/de/	[de] 从；的<介>
economía	/ekonoˈmia/	/ekonoˈmia/	[ekonoˈmia] 经济<名>
combinación	/kombinaˈθjon/	/kombinaˈθjon/	[kombinaˈθjon] 组合<名>
conectado	/koneɡˈtado/	/koneɡˈtado/	[koneɡˈtado] 已连接<形>
asumir	/asuˈmiɾ/	/asuˈmiɾ/	[asuˈmiɾ] 假设<动>
habitual	/abiˈtwal/	/abiˈtwal/	[abiˈtwal] 平常<名>
posesión	/poseˈsjon/	/poseˈsjon/	[poseˈsjon] 占有<名>
ministerio	/minisˈteɾjo/	/minisˈteɾjo/	[minisˈteɾjo] 部委<名>
saludable	/saluˈdable/	/saluˈdable/	[saluˈdable] 健康的<形>
firmado	/fiɾˈmado/	/fiɾˈmado/	[fiɾˈmado] 签署<形>
liberar	/libeˈɾaɾ/	/libeˈɾaɾ/	[libeˈɾaɾ] 释放<动>
toro	/ˈtoɾo/	/ˈtoɾo/	[ˈtoɾo] 公牛<名>
pintar	/pinˈtaɾ/	/pinˈtaɾ/	[pinˈtaɾ] 油漆<动>
eternidad	/eteɾniˈdad/	/eteɾniˈdad/	[eteɾniˈdad] 永恒<名>
similar	/simiˈlaɾ/	/simiˈlaɾ/	[simiˈlaɾ] 类似的<形>
tortura	/toɾˈtuɾa/	/toɾˈtuɾa/	[toɾˈtuɾa] 酷刑<名>
máxima	/ˈmaɡsima/	/ˈmaɡsima/	[ˈmaɡsima] 最大<名>
sra	/sɾˈa/	/sɾˈa/	夫人<名>
pulmón	/pulˈmon/	/pulˈmon/	[pulˈmon] 肺<名>
ratón	/raˈton/	/raˈton/	[raˈton] 鼠标<名>
eléctrica	/eˈleɡtɾika/	/eˈleɡtɾika/	[eˈleɡtɾika] 电动的<名>
productor	/pɾoduɡˈtoɾ/	/pɾoduɡˈtoɾ/	[pɾoduɡˈtoɾ] 制片人<名>
demuestra	/deˈmwestɾa/	/deˈmwestɾa/	[deˈmwestɾa] 展示<名>
reciente	/reˈθjente/	/reˈθjente/	[reˈθjente] 最近的<名>
enfrentar	/enfɾenˈtaɾ/	/enfɾenˈtaɾ/	[enfɾenˈtaɾ] 使面对；对抗；面临<动>
apariencia	/apaˈɾjenθja/	/apaˈɾjenθja/	[apaˈɾjenθja] 外观<名>
ave	/ˈabe/	/ˈabe/	[ˈabe] 鸟<名>
radiación	/radjaˈθjon/	/radjaˈθjon/	[radjaˈθjon] 辐射<名>
advertir	/adbeɾˈtiɾ/	/adbeɾˈtiɾ/	[adbeɾˈtiɾ] 警告<动>
quemado	/keˈmado/	/keˈmado/	[keˈmado] 烧毁<形>
corea	/koˈɾea/	/koˈɾea/	[/koˈɾea/] Corea（韩国，专有名词应大写）；小写 corea 为 corear 的动词变位<noun>
síntoma	/ˈsintoma/	/ˈsintoma/	[ˈsintoma] 症状<名>
japonés	/xapoˈnes/	/xapoˈnes/	[xapoˈnes] 日语<名>
juzgar	/xuθˈɡaɾ/	/xuθˈɡaɾ/	[xuθˈɡaɾ] 审判；判断；认为<动>
quemar	/keˈmaɾ/	/keˈmaɾ/	[keˈmaɾ] 烧伤<动>
marzo	/ˈmaɾθo/	/ˈmaɾθo/	[ˈmaɾθo] 三月<名>
cuarta	/ˈkwaɾta/	/ˈkwaɾta/	[ˈkwaɾta] 第四<名>
gatillo	/ɡaˈtiʝo/	/ɡaˈtiʝo/	[ɡaˈtiʝo] 触发器<名>
azar	/aˈθaɾ/	/aˈθaɾ/	[aˈθaɾ] 随机的<名>
soledad	/soleˈdad/	/soleˈdad/	[soleˈdad] 孤独<名>
vera	/ˈbeɾa/	/ˈbeɾa/	[/ˈbeɾa/] 边缘；边界；旁边<noun>
método	/ˈmetodo/	/ˈmetodo/	[ˈmetodo] 方法<名>
alfa	/ˈalfa/	/ˈalfa/	[ˈalfa] 阿尔法<名>
afecto	/aˈfeɡto/	/aˈfeɡto/	[aˈfeɡto] 感情<名>
alguacil	/alɡwaˈθil/	/alɡwaˈθil/	[alɡwaˈθil] 警长<名>
jugado	/xuˈɡado/	/xuˈɡado/	[xuˈɡado] 玩过<形>
excepción	/eɡsθebˈθjon/	/eɡsθebˈθjon/	[eɡsθebˈθjon] 异常<名>
dignidad	/diɡniˈdad/	/diɡniˈdad/	[diɡniˈdad] 尊严<名>
pasear	/paseˈaɾ/	/paseˈaɾ/	[paseˈaɾ] 漫步<动>
autorización	/autoɾiθaˈθjon/	/autoɾiθaˈθjon/	[autoɾiθaˈθjon] 授权<名>
concepto	/konˈθebto/	/konˈθebto/	[konˈθebto] 概念<名>
enseñado	/enseˈɲado/	/enseˈɲado/	[enseˈɲado] 教过的<形>
pato	/ˈpato/	/ˈpato/	[ˈpato] 鸭子<名>
padrino	/paˈdɾino/	/paˈdɾino/	[paˈdɾino] 教父<名>
generalmente	/xeneˌɾalˈmente/	/xeneˌɾalˈmente/	[xeneˌɾalˈmente] 一般来说<副>
numerar	/numeˈɾaɾ/	/numeˈɾaɾ/	[/numeˈɾaɾ/] 编号；计数<verb>
bebo	/ˈbebo/	/ˈbebo/	[ˈbebo] 我喝<名>
contratar	/kontɾaˈtaɾ/	/kontɾaˈtaɾ/	[kontɾaˈtaɾ] 雇用<动>
administración	/administɾaˈθjon/	/administɾaˈθjon/	[administɾaˈθjon] 行政管理<名>
inusual	/inuˈswal/	/inuˈswal/	[inuˈswal] 不寻常的<形>
feria	/ˈfeɾja/	/ˈfeɾja/	[/ˈfeɾja/] 集市；博览会；游乐场<noun>
mancha	/ˈmant͡ʃa/	/ˈmant͡ʃa/	[ˈmant͡ʃa] 污点<名>
leal	/leˈal/	/leˈal/	[leˈal] 忠诚的<形>
transmisión	/tɾansmiˈsjon/	/tɾansmiˈsjon/	[tɾansmiˈsjon] 传输<名>
tranquilizar	/tɾankiliˈθaɾ/	/tɾankiliˈθaɾ/	[tɾankiliˈθaɾ] 安抚<动>
asociación	/asoθjaˈθjon/	/asoθjaˈθjon/	[asoθjaˈθjon] 协会<名>
parto	/ˈpaɾto/	/ˈpaɾto/	[ˈpaɾto] 分娩<名>
pegado	/peˈɡado/	/peˈɡado/	[peˈɡado] 卡住了<形>
mafia	/ˈmafja/	/ˈmafja/	[ˈmafja] 黑手党<名>
poesía	/poeˈsia/	/poeˈsia/	[poeˈsia] 诗<名>
intercambio	/inteɾˈkambjo/	/inteɾˈkambjo/	[inteɾˈkambjo] 交换<名>
constante	/konsˈtante/	/konsˈtante/	[konsˈtante] 常数<名>
selva	/ˈselba/	/ˈselba/	[ˈselba] 丛林<名>
gane	/ˈɡane/	/ˈɡane/	[ˈɡane] 赢<名>
presentimiento	/pɾesentiˈmjento/	/pɾesentiˈmjento/	[pɾesentiˈmjento] 预感<名>
raíz	/raˈiθ/	/raˈiθ/	[raˈiθ] 根<名>
perspectiva	/peɾspeɡˈtiba/	/peɾspeɡˈtiba/	[peɾspeɡˈtiba] 观点<名>
escolar	/eskoˈlaɾ/	/eskoˈlaɾ/	[/eskoˈlaɾ/] 学校的；学龄的；学生<noun>
digno	/ˈdiɡno/	/ˈdiɡno/	[ˈdiɡno] 值得<形>
shock	/ˈʃok/	/ˈʃok/	[ˈʃok] 震惊<名>
quinto	/ˈkinto/	/ˈkinto/	[/ˈkinto/] 第五的<形><noun>
campana	/kamˈpana/	/kamˈpana/	[kamˈpana] 铃<名>
juramento	/xuɾaˈmento/	/xuɾaˈmento/	[xuɾaˈmento] 誓言<名>
ilusión	/iluˈsjon/	/iluˈsjon/	[iluˈsjon] 错觉<名>
vencer	/benˈθeɾ/	/benˈθeɾ/	[benˈθeɾ] 击败<动>
rezar	/reˈθaɾ/	/reˈθaɾ/	[reˈθaɾ] 祈祷<动>
hoyo	/ˈoʝo/	/ˈoʝo/	[ˈoʝo] 洞<名>
tristeza	/tɾisˈteθa/	/tɾisˈteθa/	[tɾisˈteθa] 悲伤<名>
doloroso	/doloˈɾoso/	/doloˈɾoso/	[doloˈɾoso] 痛苦的<形>
medicamento	/medikaˈmento/	/medikaˈmento/	[/medikaˈmento/] 药物；药品<noun>
ocupar	/okuˈpaɾ/	/okuˈpaɾ/	[okuˈpaɾ] 占据<动>
protocolo	/pɾotoˈkolo/	/pɾotoˈkolo/	[pɾotoˈkolo] 协议<名>
unir	/uˈniɾ/	/uˈniɾ/	[/uˈniɾ/] 联合；连接<verb>
vosotras	/boˈsotɾas/	/boˈsotɾas/	[boˈsotɾas] 你<代>
otoño	/oˈtoɲo/	/oˈtoɲo/	[oˈtoɲo] 秋天<名>
estatal	/estaˈtal/	/estaˈtal/	[estaˈtal] 状态<形>
candidato	/kandiˈdato/	/kandiˈdato/	[kandiˈdato] 候选人<名>
vencido	/benˈθido/	/benˈθido/	[benˈθido] 击败<形>
autor	/auˈtoɾ/	/auˈtoɾ/	[auˈtoɾ] 作者<名>
aéreo	/aˈeɾeo/	/aˈeɾeo/	[/aˈeɾeo/] 空中的；航空的<adj>
polla	/ˈpoʝa/	/ˈpoʝa/	[ˈpoʝa] 公鸡<名>
huelga	/ˈw̝elɡa/	/ˈw̝elɡa/	[ˈw̝elɡa] 罢工<名>
rabia	/ˈrabja/	/ˈrabja/	[ˈrabja] 愤怒<名>
callado	/kaˈʝado/	/kaˈʝado/	[kaˈʝado] 安静<形>
encender	/enθenˈdeɾ/	/enθenˈdeɾ/	[enθenˈdeɾ] 打开<动>
grosero	/ɡɾoˈseɾo/	/ɡɾoˈseɾo/	[ɡɾoˈseɾo] 粗鲁的<形>
rancho	/ˈrant͡ʃo/	/ˈrant͡ʃo/	[ˈrant͡ʃo] 牧场<名>
conflicto	/konˈfliɡto/	/konˈfliɡto/	[konˈfliɡto] 冲突<名>
conspiración	/konspiɾaˈθjon/	/konspiɾaˈθjon/	[konspiɾaˈθjon] 阴谋<名>
comando	/koˈmando/	/koˈmando/	[koˈmando] 命令<名>
gota	/ˈɡota/	/ˈɡota/	[/ˈɡota/] 滴；水滴；痛风<noun>
pa	/pˈa/	/pˈa/	[[pa] 爸爸；爹（papá的口语形式）<noun>
colonia	/koˈlonja/	/koˈlonja/	[koˈlonja] 殖民地<名>
medalla	/meˈdaʝa/	/meˈdaʝa/	[meˈdaʝa] 奖章<名>
contactar	/kontaɡˈtaɾ/	/kontaɡˈtaɾ/	[/kontaɡˈtaɾ/] 联系；联络<verb>
cabra	/ˈkabɾa/	/ˈkabɾa/	[ˈkabɾa] 山羊<名>
pariente	/paˈɾjente/	/paˈɾjente/	[paˈɾjente] 亲戚<名>
creído	/kɾeˈido/	/kɾeˈido/	[/kɾeˈido/] 自负的；自以为是的<adj>
ultimar	/ultiˈmaɾ/	/ultiˈmaɾ/	[ultiˈmaɾ] 敲定<动>
dieta	/ˈdjeta/	/ˈdjeta/	[ˈdjeta] 饮食<名>
correctamente	/koˌreɡtaˈmente/	/koˌreɡtaˈmente/	[koˌreɡtaˈmente] 正确地<副>
suelto	/ˈswelto/	/ˈswelto/	[ˈswelto] 宽松的<名>
elemento	/eleˈmento/	/eleˈmento/	[eleˈmento] 元素<名>
contener	/konteˈneɾ/	/konteˈneɾ/	[konteˈneɾ] 包含<动>
diciembre	/diˈθjembɾe/	/diˈθjembɾe/	[diˈθjembɾe] 十二月<名>
na	/ˈna/	/ˈna/	[/ˈna/] 无；什么也没有（nada的口语形式）<pron>
permanente	/peɾmaˈnente/	/peɾmaˈnente/	[peɾmaˈnente] 永久的<名>
comercio	/koˈmeɾθjo/	/koˈmeɾθjo/	[koˈmeɾθjo] 贸易<名>
jodidamente	/xoˌdidaˈmente/	/xoˌdidaˈmente/	[xoˌdidaˈmente] 他妈的<副>
grasa	/ˈɡɾasa/	/ˈɡɾasa/	[ˈɡɾasa] 脂肪<名>
infección	/infeɡˈθjon/	/infeɡˈθjon/	[infeɡˈθjon] 感染<名>
satisfecho	/satisˈfet͡ʃo/	/satisˈfet͡ʃo/	[satisˈfet͡ʃo] 满意<形>
envío	/emˈbio/	/emˈbio/	[/emˈbio/] 运输<名>；寄送的货物<名><noun>
desfile	/desˈfile/	/desˈfile/	[desˈfile] 游行<名>
suma	/ˈsuma/	/ˈsuma/	[ˈsuma] 总和<名>
conclusión	/konkluˈsjon/	/konkluˈsjon/	[konkluˈsjon] 结论<名>
atrapada	/atɾaˈpada/	/atɾaˈpada/	[atɾaˈpada] 被困<名>
cajón	/kaˈxon/	/kaˈxon/	[kaˈxon] 抽屉<名>
salve	/ˈsalbe/	/ˈsalbe/	[/ˈsalbe/] 你好；致敬；礼炮<intj>
ejecución	/exekuˈθjon/	/exekuˈθjon/	[exekuˈθjon] 执行<名>
misterioso	/misteˈɾjoso/	/misteˈɾjoso/	[misteˈɾjoso] 神秘的<形>
sándwich	/ˈsandwit͡ʃ/	/ˈsandwit͡ʃ/	[ˈsandwit͡ʃ] 三明治<名>
fortaleza	/foɾtaˈleθa/	/foɾtaˈleθa/	[/foɾtaˈleθa/] 堡垒<名>；坚强<名><noun>
furioso	/fuˈɾjoso/	/fuˈɾjoso/	[fuˈɾjoso] 愤怒的<形>
hamburguesa	/ambuɾˈɡesa/	/ambuɾˈɡesa/	[ambuɾˈɡesa] 汉堡包<名>
barbaro	/baɾˈbaɾo/	/baɾˈbaɾo/	[baɾˈbaɾo] 野蛮人<形>
salario	/saˈlaɾjo/	/saˈlaɾjo/	[saˈlaɾjo] 工资<名>
plena	/ˈplena/	/ˈplena/	[ˈplena] 满<名>
cuero	/ˈkweɾo/	/ˈkweɾo/	[ˈkweɾo] 皮革<名>
oculto	/oˈkulto/	/oˈkulto/	[oˈkulto] 隐藏的<形>
quema	/ˈkema/	/ˈkema/	[ˈkema] 燃烧<名>
temor	/teˈmoɾ/	/teˈmoɾ/	[teˈmoɾ] 恐惧<名>
bo	/ˈbo/	/ˈbo/	[/ˈbo/] （唤猪等牲畜的吆喝声）<intj>
comedor	/komeˈdoɾ/	/komeˈdoɾ/	[komeˈdoɾ] 餐厅<名>
aclarar	/aklaˈɾaɾ/	/aklaˈɾaɾ/	[aklaˈɾaɾ] 澄清<动>
ji	/ˈxi/	/ˈxi/	[ˈxi] 嘻<名>
valioso	/baˈljoso/	/baˈljoso/	[baˈljoso] 有价值的<形>
aguja	/aˈɡuxa/	/aˈɡuxa/	[aˈɡuxa] 针<名>
observar	/obseɾˈbaɾ/	/obseɾˈbaɾ/	[obseɾˈbaɾ] 观察<动>
desaparición	/desapaɾiˈθjon/	/desapaɾiˈθjon/	[desapaɾiˈθjon] 失踪<名>
sello	/ˈseʝo/	/ˈseʝo/	[ˈseʝo] 密封件<名>
deshacer	/desaˈθeɾ/	/desaˈθeɾ/	[desaˈθeɾ] 撤消<动>
tiburón	/tibuˈɾon/	/tibuˈɾon/	[tibuˈɾon] 鲨鱼<名>
formación	/foɾmaˈθjon/	/foɾmaˈθjon/	[foɾmaˈθjon] 培训<名>
decepcionado	/deθebθjoˈnado/	/deθebθjoˈnado/	[deθebθjoˈnado] 失望<形>
autopista	/autoˈpista/	/autoˈpista/	[autoˈpista] 高速公路<名>
evidente	/ebiˈdente/	/ebiˈdente/	[ebiˈdente] 明显的<形>
global	/ɡloˈbal/	/ɡloˈbal/	[ɡloˈbal] 全球<名>
confirmar	/konfiɾˈmaɾ/	/konfiɾˈmaɾ/	[konfiɾˈmaɾ] 确认<动>
pendiente	/penˈdjente/	/penˈdjente/	[penˈdjente] 耳环<名>
toalla	/toˈaʝa/	/toˈaʝa/	[toˈaʝa] 毛巾<名>
construido	/konsˈtɾwido/	/konsˈtɾwido/	[konsˈtɾwido] 建成<形>
creación	/kɾeaˈθjon/	/kɾeaˈθjon/	[kɾeaˈθjon] 创造<名>
temer	/teˈmeɾ/	/teˈmeɾ/	[teˈmeɾ] 恐惧<动>
be	/ˈbe/	/ˈbe/	[/ˈbe/] （西班牙语字母）B的名称<noun>
gusano	/ɡuˈsano/	/ɡuˈsano/	[ɡuˈsano] 蠕虫<名>
atmósfera	/adˈmosfeɾa/	/adˈmosfeɾa/	[adˈmosfeɾa] 气氛<名>
reunir	/reuˈniɾ/	/reuˈniɾ/	[reuˈniɾ] 聚集<动>
espiritual	/espiɾiˈtwal/	/espiɾiˈtwal/	[espiɾiˈtwal] 精神上的<名>
pensión	/penˈsjon/	/penˈsjon/	[penˈsjon] 养老金<名>
marica	/maˈɾika/	/maˈɾika/	[maˈɾika] 基佬<名>
república	/reˈpublika/	/reˈpublika/	[reˈpublika] 共和国<名>
embajada	/embaˈxada/	/embaˈxada/	[embaˈxada] 大使馆<名>
poema	/poˈema/	/poˈema/	[poˈema] 诗<名>
tenis	/ˈtenis/	/ˈtenis/	[ˈtenis] 网球<名>
civilización	/θibiliθaˈθjon/	/θibiliθaˈθjon/	[θibiliθaˈθjon] 文明<名>
patada	/paˈtada/	/paˈtada/	[paˈtada] 踢<名>
cuerdo	/ˈkweɾdo/	/ˈkweɾdo/	[ˈkweɾdo] 理智的<形>
pluma	/ˈpluma/	/ˈpluma/	[ˈpluma] 笔<名>
fallo	/ˈfaʝo/	/ˈfaʝo/	[ˈfaʝo] 失败<名>
iris	/ˈiɾis/	/ˈiɾis/	[ˈiɾis] 虹膜<名>
tirador	/tiɾaˈdoɾ/	/tiɾaˈdoɾ/	[tiɾaˈdoɾ] 射手<名>
aparato	/apaˈɾato/	/apaˈɾato/	[apaˈɾato] 仪器<名>
modales	/moˈdales/	/moˈdales/	[moˈdales] 礼仪<名>
horror	/oˈroɾ/	/oˈroɾ/	[oˈroɾ] 恐怖<名>
estatua	/esˈtatwa/	/esˈtatwa/	[esˈtatwa] 雕像<名>
mandado	/manˈdado/	/manˈdado/	[manˈdado] 已发送<名>
continuo	/konˈtinwo/	/konˈtinwo/	[konˈtinwo] 连续的<名>
siesta	/ˈsjesta/	/ˈsjesta/	[ˈsjesta] 打盹<名>
ausencia	/auˈsenθja/	/auˈsenθja/	[auˈsenθja] 缺席<名>
maletín	/maleˈtin/	/maleˈtin/	[maleˈtin] 公文包<名>
perfume	/peɾˈfume/	/peɾˈfume/	[peɾˈfume] 香水<名>
grabar	/ɡɾaˈbaɾ/	/ɡɾaˈbaɾ/	[ɡɾaˈbaɾ] 记录<动>
duelo	/ˈdwelo/	/ˈdwelo/	[ˈdwelo] 决斗<名>
organizar	/oɾɡaniˈθaɾ/	/oɾɡaniˈθaɾ/	[oɾɡaniˈθaɾ] 组织<动>
pervertido	/peɾbeɾˈtido/	/peɾbeɾˈtido/	[peɾbeɾˈtido] 变态<形>
radar	/raˈdaɾ/	/raˈdaɾ/	[raˈdaɾ] 雷达<名>
seriamente	/ˌseɾjaˈmente/	/ˌseɾjaˈmente/	[ˌseɾjaˈmente] 认真地<副>
probabilidad	/pɾobabiliˈdad/	/pɾobabiliˈdad/	[pɾobabiliˈdad] 概率<名>
capullo	/kaˈpuʝo/	/kaˈpuʝo/	[kaˈpuʝo] 茧<名>
dana	/ˈdana/	/ˈdana/	[ˈdana] 达纳<名>
hall	/ˈxol/	/ˈxol/	[ˈxol] 大厅<名>
telefónico	/teleˈfoniko/	/teleˈfoniko/	[teleˈfoniko] 电话<形>
micrófono	/miˈkɾofono/	/miˈkɾofono/	[miˈkɾofono] 麦克风<名>
margen	/ˈmaɾxen/	/ˈmaɾxen/	[/ˈmaɾxen/] 边缘；页边空白；河岸；余地<noun>
gesto	/ˈxesto/	/ˈxesto/	[ˈxesto] 手势<名>
embarazo	/embaˈɾaθo/	/embaˈɾaθo/	[embaˈɾaθo] 怀孕<名>
encajar	/enkaˈxaɾ/	/enkaˈxaɾ/	[enkaˈxaɾ] 适合<动>
consuelo	/konˈswelo/	/konˈswelo/	[/konˈswelo/] 安慰；慰藉<noun>
sabiduría	/sabiduˈɾia/	/sabiduˈɾia/	[sabiduˈɾia] 智慧<名>
mágica	/ˈmaxika/	/ˈmaxika/	[ˈmaxika] 神奇的<名>
terriblemente	/teˌribleˈmente/	/teˌribleˈmente/	[teˌribleˈmente] 可怕地<副>
susto	/ˈsusto/	/ˈsusto/	[ˈsusto] 吓唬<名>
hada	/ˈada/	/ˈada/	[ˈada] 仙女<名>
vidrio	/ˈbidɾjo/	/ˈbidɾjo/	[ˈbidɾjo] 玻璃<名>
desorden	/desˈoɾden/	/desˈoɾden/	[desˈoɾden] 紊乱<名>
alimentar	/alimenˈtaɾ/	/alimenˈtaɾ/	[/alimenˈtaɾ/] 喂养；饲养；供养<verb>
boleto	/boˈleto/	/boˈleto/	[boˈleto] 票<名>
lavado	/laˈbado/	/laˈbado/	[laˈbado] 洗<名>
confusión	/konfuˈsjon/	/konfuˈsjon/	[konfuˈsjon] 混乱<名>
facultad	/fakulˈtad/	/fakulˈtad/	[/fakulˈtad/] 能力；才能；（大学）院系<noun>
mochila	/moˈt͡ʃila/	/moˈt͡ʃila/	[moˈt͡ʃila] 背包<名>
satélite	/saˈtelite/	/saˈtelite/	[saˈtelite] 卫星<名>
independiente	/indepenˈdjente/	/indepenˈdjente/	[indepenˈdjente] 独立的<形>
enero	/eˈneɾo/	/eˈneɾo/	[eˈneɾo] 一月<名>
diosa	/ˈdjosa/	/ˈdjosa/	[ˈdjosa] 女神<名>
barón	/baˈɾon/	/baˈɾon/	[baˈɾon] 男爵<名>
nocturno	/noɡˈtuɾno/	/noɡˈtuɾno/	[noɡˈtuɾno] 夜间活动的<名>
timbre	/ˈtimbɾe/	/ˈtimbɾe/	[ˈtimbɾe] 门铃<名>
establecer	/estableˈθeɾ/	/estableˈθeɾ/	[estableˈθeɾ] 建立<动>
araña	/aˈɾaɲa/	/aˈɾaɲa/	[aˈɾaɲa] 蜘蛛<名>
correos	/koˈreos/	/koˈreos/	[/koˈreos/] 邮政；邮件<noun>
martillo	/maɾˈtiʝo/	/maɾˈtiʝo/	[maɾˈtiʝo] 锤子<名>
eterno	/eˈteɾno/	/eˈteɾno/	[eˈteɾno] 永恒的<形>
inicio	/iˈniθjo/	/iˈniθjo/	[/iˈniθjo/] 开始；开端<noun>
impresionado	/impɾesjoˈnado/	/impɾesjoˈnado/	[impɾesjoˈnado] 印象深刻<形>
estelar	/esteˈlaɾ/	/esteˈlaɾ/	[esteˈlaɾ] 恒星的<形>
álbum	/ˈalbum/	/ˈalbum/	[ˈalbum] 专辑<名>
interno	/inˈteɾno/	/inˈteɾno/	[inˈteɾno] 内部<名>
ola	/ˈola/	/ˈola/	[ˈola] 波<名>
retrato	/reˈtɾato/	/reˈtɾato/	[reˈtɾato] 肖像<名>
justa	/ˈxusta/	/ˈxusta/	[ˈxusta] 公平<名>
repugnante	/repuɡˈnante/	/repuɡˈnante/	[repuɡˈnante] 恶心的<形>
confesar	/konfeˈsaɾ/	/konfeˈsaɾ/	[konfeˈsaɾ] 坦白<动>
vaco	/ˈbako/	/ˈbako/	[/ˈbako/] （西语中无此词，应为 vacío）空的<形><noun>
respiro	/resˈpiɾo/	/resˈpiɾo/	[resˈpiɾo] 我呼吸<名>
ganancia	/ɡaˈnanθja/	/ɡaˈnanθja/	[ɡaˈnanθja] 利润<名>
comedia	/koˈmedja/	/koˈmedja/	[koˈmedja] 喜剧<名>
boy	/ˈboi/	/ˈboi/	[ˈboi] 男孩<名>
chip	/ˈt͡ʃip/	/ˈt͡ʃip/	[ˈt͡ʃip] 筹码<名>
inversión	/imbeɾˈsjon/	/imbeɾˈsjon/	[imbeɾˈsjon] 投资<名>
gemelo	/xeˈmelo/	/xeˈmelo/	[xeˈmelo] 双胞胎<名>
timar	/tiˈmaɾ/	/tiˈmaɾ/	[tiˈmaɾ] 骗局<动>
seda	/ˈseda/	/ˈseda/	[ˈseda] 丝绸<名>
malentendido	/malentenˈdido/	/malentenˈdido/	[malentenˈdido] 误会<名>
diamante	/djaˈmante/	/djaˈmante/	[djaˈmante] 钻石<名>
cojo	/ˈkoxo/	/ˈkoxo/	[ˈkoxo] 跛脚的<名>
avergonzado	/abeɾɡonˈθado/	/abeɾɡonˈθado/	[abeɾɡonˈθado] 尴尬<形>
cobrar	/koˈbɾaɾ/	/koˈbɾaɾ/	[koˈbɾaɾ] 收费<动>
dificultad	/difikulˈtad/	/difikulˈtad/	[difikulˈtad] 难度<名>
lápiz	/ˈlapiθ/	/ˈlapiθ/	[ˈlapiθ] 铅笔<名>
tara	/ˈtaɾa/	/ˈtaɾa/	[ˈtaɾa] 皮重<名>
avenida	/abeˈnida/	/abeˈnida/	[abeˈnida] 大道<名>
bruno	/ˈbɾuno/	/ˈbɾuno/	[ˈbɾuno] 布鲁诺<形>
euro	/ˈeuɾo/	/ˈeuɾo/	[ˈeuɾo] 欧元<名>
salva	/ˈsalba/	/ˈsalba/	[ˈsalba] 保存<名>
explosivo	/eɡsploˈsibo/	/eɡsploˈsibo/	[eɡsploˈsibo] 爆炸物<名>
ataúd	/ataˈud/	/ataˈud/	[ataˈud] 棺材<名>
cancelar	/kanθeˈlaɾ/	/kanθeˈlaɾ/	[kanθeˈlaɾ] 取消<动>
encendido	/enθenˈdido/	/enθenˈdido/	[/enθenˈdido/] 点火；点燃；开启<noun>
coro	/ˈkoɾo/	/ˈkoɾo/	[ˈkoɾo] 合唱团<名>
urgencia	/uɾˈxenθja/	/uɾˈxenθja/	[uɾˈxenθja] 紧迫性<名>
manual	/maˈnwal/	/maˈnwal/	[maˈnwal] 手册<名>
privacidad	/pɾibaθiˈdad/	/pɾibaθiˈdad/	[pɾibaθiˈdad] 隐私<名>
recuperación	/rekupeɾaˈθjon/	/rekupeɾaˈθjon/	[rekupeɾaˈθjon] 恢复<名>
cuartos	/ˈkwaɾtos/	/ˈkwaɾtos/	[ˈkwaɾtos] 宿舍<名>
semejante	/semeˈxante/	/semeˈxante/	[semeˈxante] 类似的<形>
sobra	/ˈsobɾa/	/ˈsobɾa/	[ˈsobɾa] 剩下的<名>
presentado	/pɾesenˈtado/	/pɾesenˈtado/	[/pɾesenˈtado/] 介绍；提交（presentar 的过去分词）<adj>
basado	/baˈsaðo/	/baˈsaðo/	基于<形>
paro	/ˈpaɾo/	/ˈpaɾo/	[ˈpaɾo] 失业<名>
dino	/ˈdino/	/ˈdino/	[ˈdino] 恐龙<形>
saludar	/saluˈdaɾ/	/saluˈdaɾ/	[saluˈdaɾ] 打招呼<动>
nido	/ˈnido/	/ˈnido/	[ˈnido] 巢<名>
plataforma	/plataˈfoɾma/	/plataˈfoɾma/	[plataˈfoɾma] 平台<名>
afortunadamente	/afoɾtuˌnadaˈmente/	/afoɾtuˌnadaˈmente/	[afoɾtuˌnadaˈmente] 幸运的是<副>
pagué	/paˈɡe/	/paˈɡe/	[paˈɡe] 我付了钱<名>
objeción	/obxeˈθjon/	/obxeˈθjon/	[obxeˈθjon] 反对<名>
clan	/ˈklan/	/ˈklan/	[ˈklan] 氏族<名>
chance	/ˈt͡ʃanθe/	/ˈt͡ʃanθe/	[ˈt͡ʃanθe] 机会<名>
vital	/biˈtal/	/biˈtal/	[biˈtal] 至关重要的<形>
pañuelo	/paɲuˈelo/	/paɲuˈelo/	[paɲuˈelo] 手帕<名>
preso	/ˈpɾeso/	/ˈpɾeso/	[ˈpɾeso] 囚犯<名>
durar	/duˈɾaɾ/	/duˈɾaɾ/	[duˈɾaɾ] 最后<动>
halloween	/ˈxalowin/	/ˈxalowin/	[ˈxalowin] 万圣节<名>
aguardar	/aɡwaɾˈdaɾ/	/aɡwaɾˈdaɾ/	[aɡwaɾˈdaɾ] 等待<动>
niebla	/ˈnjebla/	/ˈnjebla/	[ˈnjebla] 雾<名>
psicópata	/siˈkopata/	/siˈkopata/	[/siˈkopata/] 精神变态者；反社会人格者<noun>
rodear	/rodeˈaɾ/	/rodeˈaɾ/	[rodeˈaɾ] 环绕<动>
cal	/ˈkal/	/ˈkal/	[ˈkal] 石灰<名>
culpar	/kulˈpaɾ/	/kulˈpaɾ/	[kulˈpaɾ] 责备<动>
