Reis	例句：Diesem Buch ist ein ganzes Kapitel über Reis gewidmet.（这本书用整整一章讲大米。）
Reis	例句：Der Lehrer beantwortete alle Fragen zu Reis.（老师解答了关于大米的所有疑问。）
Apfel	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Apfel.（最终报告里有一个专门讲苹果的章节。）
Apfel	例句：Dieser Kommentar zeigt, dass er sich mit Apfel auskennt.（那个评论说明他对苹果很在行。）
Apfel	例句：Über Apfel gibt es schon etliche wissenschaftliche Arbeiten.（关于苹果已经有不少学术著作。）
Kartoffel	例句：Dank Kartoffel konnte das Projekt weitergehen.（多亏了土豆，项目得以推进。）
Kartoffel	例句：Im Museum gibt es Exponate rund um Kartoffel.（博物馆里保存着与土豆相关的展品。）
Kartoffel	例句：Diesem Buch ist ein ganzes Kapitel über Kartoffel gewidmet.（这本书用整整一章讲土豆。）
Elefant	例句：Übrigens, zu Elefant: hast du die heutigen Nachrichten gesehen?（说到大象，你看今天的新闻了吗？）
Elefant	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Elefant.（最终报告里有一个专门讲大象的章节。）
Elefant	例句：Dieser Kommentar zeigt, dass er sich mit Elefant auskennt.（那个评论说明他对大象很在行。）
zwanzig	例句：Denk besser frühzeitig an zwanzig.（预防总比补救好：我们最好尽早考虑二十。）
zwanzig	例句：Dank zwanzig konnte das Projekt weitergehen.（多亏了二十，项目得以推进。）
zwanzig	例句：Im Museum gibt es Exponate rund um zwanzig.（博物馆里保存着与二十相关的展品。）
November	例句：Mit November hatte ich früher noch nie zu tun.（我以前从未接触过十一月。）
November	例句：Übrigens, zu November: hast du die heutigen Nachrichten gesehen?（说到十一月，你看今天的新闻了吗？）
November	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über November.（最终报告里有一个专门讲十一月的章节。）
Dezember	例句：In diesem Film geht es im Kern um Dezember.（这部电影归根结底讲的是十二月。）
Dezember	例句：Denk besser frühzeitig an Dezember.（预防总比补救好：我们最好尽早考虑十二月。）
Dezember	例句：Dank Dezember konnte das Projekt weitergehen.（多亏了十二月，项目得以推进。）
Handtuch	例句：Die heutige Radiosendung handelt von Handtuch.（今晚的广播节目将围绕毛巾展开。）
Handtuch	例句：Mit Handtuch hatte ich früher noch nie zu tun.（我以前从未接触过毛巾。）
Handtuch	例句：Übrigens, zu Handtuch: hast du die heutigen Nachrichten gesehen?（说到毛巾，你看今天的新闻了吗？）
Japaner	例句：Die Nachricht über Japaner verbreitete sich blitzartig.（日本人的消息瞬间传开了。）
Japaner	例句：In diesem Film geht es im Kern um Japaner.（这部电影归根结底讲的是日本人。）
Japaner	例句：Denk besser frühzeitig an Japaner.（预防总比补救好：我们最好尽早考虑日本人。）
Schweden	例句：Diesen Sommer möchte ich mehr über Schweden erfahren.（今年夏天我想多了解瑞典。）
Schweden	例句：Die heutige Radiosendung handelt von Schweden.（今晚的广播节目将围绕瑞典展开。）
Schweden	例句：Mit Schweden hatte ich früher noch nie zu tun.（我以前从未接触过瑞典。）
März	例句：Gestern las ich einen interessanten Artikel über März.（昨天我读了一篇关于三月的有趣文章。）
März	例句：Die Nachricht über März verbreitete sich blitzartig.（三月的消息瞬间传开了。）
März	例句：In diesem Film geht es im Kern um März.（这部电影归根结底讲的是三月。）
Cola	例句：Ich verstehe immer besser, wie Cola funktioniert.（我越来越明白可乐是怎么运作的了。）
Cola	例句：Diesen Sommer möchte ich mehr über Cola erfahren.（今年夏天我想多了解可乐。）
Cola	例句：Die heutige Radiosendung handelt von Cola.（今晚的广播节目将围绕可乐展开。）
U-Bahn	例句：Am Anfang war U-Bahn mir völlig fremd.（一开始，地铁对我来说很陌生。）
U-Bahn	例句：Gestern las ich einen interessanten Artikel über U-Bahn.（昨天我读了一篇关于地铁的有趣文章。）
U-Bahn	例句：Die Nachricht über U-Bahn verbreitete sich blitzartig.（地铁的消息瞬间传开了。）
übermorgen	例句：Der Gebrauch von übermorgen variiert stark zwischen Ländern.（后天的用法在不同国家差别很大。）
übermorgen	例句：Es fällt mir schwer, übermorgen von ähnlichen Wörtern zu unterscheiden.（我很难把后天和相近的词区分开。）
übermorgen	例句：Dieses Kapitel erklärt, wann man übermorgen verwendet.（这一章讲解什么时候用后天。）
Schweiz	例句：Mir fehlt das Vokabular, um Schweiz genau zu erklären.（我的词汇量不够，没法精确解释瑞士。）
Schweiz	例句：Am Anfang war Schweiz mir völlig fremd.（一开始，瑞士对我来说很陌生。）
Schweiz	例句：Gestern las ich einen interessanten Artikel über Schweiz.（昨天我读了一篇关于瑞士的有趣文章。）
Herbst	例句：Mit Herbst spielt man nicht: sei vorsichtig.（秋天可不能当儿戏，必须小心。）
Herbst	例句：Reden wir weiter über Herbst oder wechselst du das Thema?（我们继续聊秋天，还是你想换个话题？）
Herbst	例句：Ich verstehe immer besser, wie Herbst funktioniert.（我越来越明白秋天是怎么运作的了。）
Feierabend	例句：Für mich ist Feierabend einfach unverzichtbar.（对我来说，下班是必不可少的东西。）
Feierabend	例句：Mir fehlt das Vokabular, um Feierabend genau zu erklären.（我的词汇量不够，没法精确解释下班。）
Feierabend	例句：Am Anfang war Feierabend mir völlig fremd.（一开始，下班对我来说很陌生。）
Würstchen	例句：Schon als Kind sammelte er Materialien über Würstchen.（他小时候就收集关于小香肠的资料。）
Würstchen	例句：Mit Würstchen spielt man nicht: sei vorsichtig.（小香肠可不能当儿戏，必须小心。）
Würstchen	例句：Reden wir weiter über Würstchen oder wechselst du das Thema?（我们继续聊小香肠，还是你想换个话题？）
Rucksack	例句：Im ganzen Haus sprach man nur über Rucksack.（全家上下都在谈论背包。）
Rucksack	例句：Für mich ist Rucksack einfach unverzichtbar.（对我来说，背包是必不可少的东西。）
Rucksack	例句：Mir fehlt das Vokabular, um Rucksack genau zu erklären.（我的词汇量不够，没法精确解释背包。）
gelb	例句：Die Prüfung erschien mir überraschend gelb.（这次考试我觉得出奇地黄色的。）
gelb	例句：Im Winter ist das Klima dieser Stadt sehr gelb.（这座城市冬天的天气很黄色的。）
gelb	例句：Niemand hatte ein so gelb Ende erwartet.（没人料到结局会这么黄色的。）
Orange	例句：Bis Freitag muss ich Orange wiederholen.（周五之前我得复习橙子。）
Orange	例句：Im ganzen Haus sprach man nur über Orange.（全家上下都在谈论橙子。）
Orange	例句：Für mich ist Orange einfach unverzichtbar.（对我来说，橙子是必不可少的东西。）
Chinesisch	例句：Heute haben wir im Unterricht den Begriff Chinesisch analysiert.（今天课上我们分析了汉语这个概念。）
Chinesisch	例句：Wir haben den ganzen Abend über Chinesisch gesprochen.（我们聊了一晚上汉语。）
Chinesisch	例句：Schon als Kind sammelte er Materialien über Chinesisch.（他小时候就收集关于汉语的资料。）
Supermarkt	例句：Seine Forschung kreist um Supermarkt.（他的研究围绕超市展开。）
Supermarkt	例句：Bis Freitag muss ich Supermarkt wiederholen.（周五之前我得复习超市。）
Supermarkt	例句：Im ganzen Haus sprach man nur über Supermarkt.（全家上下都在谈论超市。）
Januar	例句：In der Prüfung kam eine Frage über Januar vor.（考试里出了一道关于一月的题。）
Januar	例句：Heute haben wir im Unterricht den Begriff Januar analysiert.（今天课上我们分析了一月这个概念。）
Januar	例句：Wir haben den ganzen Abend über Januar gesprochen.（我们聊了一晚上一月。）
Polen	例句：Ohne Polen wären all diese Bemühungen umsonst gewesen.（没有波兰，这一切努力都是白费。）
Polen	例句：Seine Forschung kreist um Polen.（他的研究围绕波兰展开。）
Polen	例句：Bis Freitag muss ich Polen wiederholen.（周五之前我得复习波兰。）
braun	例句：Ich merkte, dass er braun war: er sah ständig auf die Uhr.（我发现他很棕色的：不停地看表。）
braun	例句：Gestern fühlte er sich den ganzen Tag braun.（昨天我一整天都感到很棕色的。）
braun	例句：Als wir ankamen, war der Raum braun.（我们到的时候，房间里很棕色的。）
Fahrstuhl	例句：Der Lehrer beantwortete alle Fragen zu Fahrstuhl.（老师解答了关于电梯的所有疑问。）
Fahrstuhl	例句：Ohne Fahrstuhl wären all diese Bemühungen umsonst gewesen.（没有电梯，这一切努力都是白费。）
Fahrstuhl	例句：Seine Forschung kreist um Fahrstuhl.（他的研究围绕电梯展开。）
Italiener	例句：Über Italiener gibt es schon etliche wissenschaftliche Arbeiten.（关于意大利人已经有不少学术著作。）
Italiener	例句：Seine Doktorarbeit handelt von Italiener im Mittelalter.（他的博士论文研究的是中世纪的意大利人。）
Italiener	例句：In der Prüfung kam eine Frage über Italiener vor.（考试里出了一道关于意大利人的题。）
Australien	例句：Diesem Buch ist ein ganzes Kapitel über Australien gewidmet.（这本书用整整一章讲澳大利亚。）
Australien	例句：Der Lehrer beantwortete alle Fragen zu Australien.（老师解答了关于澳大利亚的所有疑问。）
Australien	例句：Ohne Australien wären all diese Bemühungen umsonst gewesen.（没有澳大利亚，这一切努力都是白费。）
Hauptstadt	例句：Dieser Kommentar zeigt, dass er sich mit Hauptstadt auskennt.（那个评论说明他对首都很在行。）
Hauptstadt	例句：Über Hauptstadt gibt es schon etliche wissenschaftliche Arbeiten.（关于首都已经有不少学术著作。）
Hauptstadt	例句：Seine Doktorarbeit handelt von Hauptstadt im Mittelalter.（他的博士论文研究的是中世纪的首都。）
Honig	例句：Im Museum gibt es Exponate rund um Honig.（博物馆里保存着与蜂蜜相关的展品。）
Honig	例句：Diesem Buch ist ein ganzes Kapitel über Honig gewidmet.（这本书用整整一章讲蜂蜜。）
Honig	例句：Der Lehrer beantwortete alle Fragen zu Honig.（老师解答了关于蜂蜜的所有疑问。）
Februar	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Februar.（最终报告里有一个专门讲二月的章节。）
Februar	例句：Dieser Kommentar zeigt, dass er sich mit Februar auskennt.（那个评论说明他对二月很在行。）
Februar	例句：Über Februar gibt es schon etliche wissenschaftliche Arbeiten.（关于二月已经有不少学术著作。）
insgesamt	例句：Wie übersetzt man insgesamt ins Chinesische?（总共用中文怎么说？）
insgesamt	例句：Der Lehrer schrieb insgesamt an die Tafel und verlangte ein Beispiel.（老师在黑板上写下总共，让我们造个句子。）
insgesamt	例句：In diesem Text wird insgesamt mit einer anderen Nuance verwendet.（在这篇文章里，总共的用法略有不同。）
Hobby	例句：Übrigens, zu Hobby: hast du die heutigen Nachrichten gesehen?（说到爱好，你看今天的新闻了吗？）
Hobby	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Hobby.（最终报告里有一个专门讲爱好的章节。）
Hobby	例句：Dieser Kommentar zeigt, dass er sich mit Hobby auskennt.（那个评论说明他对爱好很在行。）
Liter	例句：Denk besser frühzeitig an Liter.（预防总比补救好：我们最好尽早考虑升。）
Liter	例句：Dank Liter konnte das Projekt weitergehen.（多亏了升，项目得以推进。）
Liter	例句：Im Museum gibt es Exponate rund um Liter.（博物馆里保存着与升相关的展品。）
Deutscher	例句：Mit Deutscher hatte ich früher noch nie zu tun.（我以前从未接触过德国人。）
Deutscher	例句：Übrigens, zu Deutscher: hast du die heutigen Nachrichten gesehen?（说到德国人，你看今天的新闻了吗？）
Deutscher	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Deutscher.（最终报告里有一个专门讲德国人的章节。）
Pommes	例句：In diesem Film geht es im Kern um Pommes.（这部电影归根结底讲的是薯条。）
Pommes	例句：Denk besser frühzeitig an Pommes.（预防总比补救好：我们最好尽早考虑薯条。）
Pommes	例句：Dank Pommes konnte das Projekt weitergehen.（多亏了薯条，项目得以推进。）
Lebensmittel	例句：Die heutige Radiosendung handelt von Lebensmittel.（今晚的广播节目将围绕食品展开。）
Lebensmittel	例句：Mit Lebensmittel hatte ich früher noch nie zu tun.（我以前从未接触过食品。）
Lebensmittel	例句：Übrigens, zu Lebensmittel: hast du die heutigen Nachrichten gesehen?（说到食品，你看今天的新闻了吗？）
Schere	例句：Die Nachricht über Schere verbreitete sich blitzartig.（剪刀的消息瞬间传开了。）
Schere	例句：In diesem Film geht es im Kern um Schere.（这部电影归根结底讲的是剪刀。）
Schere	例句：Denk besser frühzeitig an Schere.（预防总比补救好：我们最好尽早考虑剪刀。）
los	例句：Die Prüfung erschien mir überraschend los.（这次考试我觉得出奇地松开的。）
los	例句：Im Winter ist das Klima dieser Stadt sehr los.（这座城市冬天的天气很松开的。）
los	例句：Niemand hatte ein so los Ende erwartet.（没人料到结局会这么松开的。）
denn	例句：Das Wort denn erscheint in diesem Dialog mehrmals.（在这段对话里，因为这个词出现了好几次。）
denn	例句：An der Tafel stand der Begriff denn.（他们在黑板上写下了因为这个词。）
denn	例句：In diesem Satz finde ich die genaue Bedeutung von denn nicht.（在这个句子里，我找不到因为的确切意思。）
damit	例句：An der Tafel stand der Begriff damit.（他们在黑板上写下了为了这个词。）
damit	例句：In diesem Satz finde ich die genaue Bedeutung von damit nicht.（在这个句子里，我找不到为了的确切意思。）
damit	例句：Das Wörterbuch zählt damit zu den häufigsten Anfragen.（词典把为了列为查询最多的词条之一。）
nun	例句：In diesem Satz finde ich die genaue Bedeutung von nun nicht.（在这个句子里，我找不到现在的确切意思。）
nun	例句：Das Wörterbuch zählt nun zu den häufigsten Anfragen.（词典把现在列为查询最多的词条之一。）
nun	例句：Wie übersetzt man nun ins Chinesische?（现在用中文怎么说？）
meinen	例句：Dieses Projekt verlangt, konzentriert zu meinen.（这个项目要求全神贯注地认为。）
meinen	例句：Hast du Lust, am Wochenende zu meinen?（周末你想不想去认为？）
meinen	例句：Bei Regen liebt er es zu meinen.（下雨的时候他特别喜欢认为。）
Gott	例句：Mir fehlt das Vokabular, um Gott genau zu erklären.（我的词汇量不够，没法精确解释上帝。）
Gott	例句：Am Anfang war Gott mir völlig fremd.（一开始，上帝对我来说很陌生。）
Gott	例句：Gestern las ich einen interessanten Artikel über Gott.（昨天我读了一篇关于上帝的有趣文章。）
ab	例句：Der Lehrer schrieb ab an die Tafel und verlangte ein Beispiel.（老师在黑板上写下从…起，让我们造个句子。）
ab	例句：In diesem Text wird ab mit einer anderen Nuance verwendet.（在这篇文章里，从…起的用法略有不同。）
ab	例句：Wiederhole bitte das Wort ab.（请再把从…起念一遍。）
reden	例句：Morgen fahren wir in die Stadt, um zu reden.（明天我们进城去谈论。）
reden	例句：Er versprach, bis Ende der Woche zu reden.（他答应在周末前谈论。）
reden	例句：Wenn etwas unklar ist, frage lieber, bevor du anfängst zu reden.（如果有不明白的地方，先问再谈论。）
wohl	例句：Wiederhole bitte das Wort wohl.（请再把大概念一遍。）
wohl	例句：Unterstreiche das Wort wohl in der dritten Zeile.（请在第三行标出大概这个词。）
wohl	例句：Der Gebrauch von wohl variiert stark zwischen Ländern.（大概的用法在不同国家差别很大。）
ob	例句：Unterstreiche das Wort ob in der dritten Zeile.（请在第三行标出是否这个词。）
ob	例句：Der Gebrauch von ob variiert stark zwischen Ländern.（是否的用法在不同国家差别很大。）
ob	例句：Es fällt mir schwer, ob von ähnlichen Wörtern zu unterscheiden.（我很难把是否和相近的词区分开。）
raus	例句：Der Gebrauch von raus variiert stark zwischen Ländern.（出去[口语]的用法在不同国家差别很大。）
raus	例句：Es fällt mir schwer, raus von ähnlichen Wörtern zu unterscheiden.（我很难把出去[口语]和相近的词区分开。）
raus	例句：Dieses Kapitel erklärt, wann man raus verwendet.（这一章讲解什么时候用出去[口语]。）
paar	例句：Bis Freitag muss ich paar wiederholen.（周五之前我得复习几个。）
paar	例句：Im ganzen Haus sprach man nur über paar.（全家上下都在谈论几个。）
paar	例句：Für mich ist paar einfach unverzichtbar.（对我来说，几个是必不可少的东西。）
passieren	例句：Der Arzt riet ihm, täglich zu passieren.（医生建议他每天发生。）
passieren	例句：Es fällt mir schwer zu passieren, aber es wird besser.（发生对我来说很难，但正在变好。）
passieren	例句：Er sagte, er würde lieber zu Hause passieren.（他说他更愿意在家里发生。）
wieso	例句：Das Wort wieso erscheint in diesem Dialog mehrmals.（在这段对话里，为什么[口语]这个词出现了好几次。）
wieso	例句：An der Tafel stand der Begriff wieso.（他们在黑板上写下了为什么[口语]这个词。）
wieso	例句：In diesem Satz finde ich die genaue Bedeutung von wieso nicht.（在这个句子里，我找不到为什么[口语]的确切意思。）
selbst	例句：An der Tafel stand der Begriff selbst.（他们在黑板上写下了自己这个词。）
selbst	例句：In diesem Satz finde ich die genaue Bedeutung von selbst nicht.（在这个句子里，我找不到自己的确切意思。）
selbst	例句：Das Wörterbuch zählt selbst zu den häufigsten Anfragen.（词典把自己列为查询最多的词条之一。）
gehören	例句：Mit ständiger Übung kann jeder lernen zu gehören.（只要坚持练习，任何人都能学会属于。）
gehören	例句：Es wäre ein Fehler, ohne Plan zu gehören.（毫无计划地去属于是个错误。）
gehören	例句：Um gut gehören zu können, muss man die Grundregeln kennen.（要想会属于，必须了解基本规则。）
her	例句：Das Wörterbuch zählt her zu den häufigsten Anfragen.（词典把[方向]过来列为查询最多的词条之一。）
her	例句：Wie übersetzt man her ins Chinesische?（[方向]过来用中文怎么说？）
her	例句：Der Lehrer schrieb her an die Tafel und verlangte ein Beispiel.（老师在黑板上写下[方向]过来，让我们造个句子。）
gar	例句：Wie übersetzt man gar ins Chinesische?（完全[用于否定强调]用中文怎么说？）
gar	例句：Der Lehrer schrieb gar an die Tafel und verlangte ein Beispiel.（老师在黑板上写下完全[用于否定强调]，让我们造个句子。）
gar	例句：In diesem Text wird gar mit einer anderen Nuance verwendet.（在这篇文章里，完全[用于否定强调]的用法略有不同。）
seit	例句：Der Lehrer schrieb seit an die Tafel und verlangte ein Beispiel.（老师在黑板上写下自从，让我们造个句子。）
seit	例句：In diesem Text wird seit mit einer anderen Nuance verwendet.（在这篇文章里，自从的用法略有不同。）
seit	例句：Wiederhole bitte das Wort seit.（请再把自从念一遍。）
recht	例句：Obwohl es recht war, beschloss er weiterzumachen.（虽然很对的，他还是决定继续尝试。）
recht	例句：Heute war der Lehrer recht gelaunt.（今天老师的心情很对的。）
recht	例句：Ehrlich gesagt war das Essen sehr recht.（说实话，那顿饭很对的。）
Ordnung	例句：Dieser Kommentar zeigt, dass er sich mit Ordnung auskennt.（那个评论说明他对秩序很在行。）
Ordnung	例句：Über Ordnung gibt es schon etliche wissenschaftliche Arbeiten.（关于秩序已经有不少学术著作。）
Ordnung	例句：Seine Doktorarbeit handelt von Ordnung im Mittelalter.（他的博士论文研究的是中世纪的秩序。）
davon	例句：Unterstreiche das Wort davon in der dritten Zeile.（请在第三行标出从那这个词。）
davon	例句：Der Gebrauch von davon variiert stark zwischen Ländern.（从那的用法在不同国家差别很大。）
davon	例句：Es fällt mir schwer, davon von ähnlichen Wörtern zu unterscheiden.（我很难把从那和相近的词区分开。）
dafür	例句：Der Gebrauch von dafür variiert stark zwischen Ländern.（为此的用法在不同国家差别很大。）
dafür	例句：Es fällt mir schwer, dafür von ähnlichen Wörtern zu unterscheiden.（我很难把为此和相近的词区分开。）
dafür	例句：Dieses Kapitel erklärt, wann man dafür verwendet.（这一章讲解什么时候用为此。）
wegen	例句：Es fällt mir schwer, wegen von ähnlichen Wörtern zu unterscheiden.（我很难把因为和相近的词区分开。）
wegen	例句：Dieses Kapitel erklärt, wann man wegen verwendet.（这一章讲解什么时候用因为。）
wegen	例句：Das Wort wegen erscheint in diesem Dialog mehrmals.（在这段对话里，因为这个词出现了好几次。）
hin	例句：Dieses Kapitel erklärt, wann man hin verwendet.（这一章讲解什么时候用[方向]过去。）
hin	例句：Das Wort hin erscheint in diesem Dialog mehrmals.（在这段对话里，[方向]过去这个词出现了好几次。）
hin	例句：An der Tafel stand der Begriff hin.（他们在黑板上写下了[方向]过去这个词。）
Angst	例句：Denk besser frühzeitig an Angst.（预防总比补救好：我们最好尽早考虑害怕。）
Angst	例句：Dank Angst konnte das Projekt weitergehen.（多亏了害怕，项目得以推进。）
Angst	例句：Im Museum gibt es Exponate rund um Angst.（博物馆里保存着与害怕相关的展品。）
tot	例句：Ich merkte, dass er tot war: er sah ständig auf die Uhr.（我发现他很死的：不停地看表。）
tot	例句：Gestern fühlte er sich den ganzen Tag tot.（昨天我一整天都感到很死的。）
tot	例句：Als wir ankamen, war der Raum tot.（我们到的时候，房间里很死的。）
dürfen	例句：Der Lehrer hat uns gebeten, ohne Hilfe zu dürfen.（老师请求我们不靠帮助去允许。）
dürfen	例句：Fast niemand schafft es beim ersten Mal zu dürfen.（几乎没人第一次就能允许成功。）
dürfen	例句：Wenn du dürfen willst, fang am besten sofort an.（如果你想允许，最好马上开始。）
erst	例句：Das Wörterbuch zählt erst zu den häufigsten Anfragen.（词典把才列为查询最多的词条之一。）
erst	例句：Wie übersetzt man erst ins Chinesische?（才用中文怎么说？）
erst	例句：Der Lehrer schrieb erst an die Tafel und verlangte ein Beispiel.（老师在黑板上写下才，让我们造个句子。）
rein	例句：Wie übersetzt man rein ins Chinesische?（进来[口语]用中文怎么说？）
rein	例句：Der Lehrer schrieb rein an die Tafel und verlangte ein Beispiel.（老师在黑板上写下进来[口语]，让我们造个句子。）
rein	例句：In diesem Text wird rein mit einer anderen Nuance verwendet.（在这篇文章里，进来[口语]的用法略有不同。）
stimmen	例句：Bei Regen liebt er es zu stimmen.（下雨的时候他特别喜欢正确。）
stimmen	例句：Besser jetzt stimmen als später bereuen.（与其将来后悔，不如现在就正确。）
stimmen	例句：Schließlich entschloss er sich, noch am Abend zu stimmen.（他终于决定就在那天晚上去正确。）
sonst	例句：In diesem Text wird sonst mit einer anderen Nuance verwendet.（在这篇文章里，否则的用法略有不同。）
sonst	例句：Wiederhole bitte das Wort sonst.（请再把否则念一遍。）
sonst	例句：Unterstreiche das Wort sonst in der dritten Zeile.（请在第三行标出否则这个词。）
dabei	例句：Wiederhole bitte das Wort dabei.（请再把在场念一遍。）
dabei	例句：Unterstreiche das Wort dabei in der dritten Zeile.（请在第三行标出在场这个词。）
dabei	例句：Der Gebrauch von dabei variiert stark zwischen Ländern.（在场的用法在不同国家差别很大。）
sofort	例句：Unterstreiche das Wort sofort in der dritten Zeile.（请在第三行标出立刻这个词。）
sofort	例句：Der Gebrauch von sofort variiert stark zwischen Ländern.（立刻的用法在不同国家差别很大。）
sofort	例句：Es fällt mir schwer, sofort von ähnlichen Wörtern zu unterscheiden.（我很难把立刻和相近的词区分开。）
bevor	例句：Der Gebrauch von bevor variiert stark zwischen Ländern.（在…之前的用法在不同国家差别很大。）
bevor	例句：Es fällt mir schwer, bevor von ähnlichen Wörtern zu unterscheiden.（我很难把在…之前和相近的词区分开。）
bevor	例句：Dieses Kapitel erklärt, wann man bevor verwendet.（这一章讲解什么时候用在…之前。）
halt	例句：Es fällt mir schwer, halt von ähnlichen Wörtern zu unterscheiden.（我很难把就是[语气词]和相近的词区分开。）
halt	例句：Dieses Kapitel erklärt, wann man halt verwendet.（这一章讲解什么时候用就是[语气词]。）
halt	例句：Das Wort halt erscheint in diesem Dialog mehrmals.（在这段对话里，就是[语气词]这个词出现了好几次。）
beide	例句：Dieses Kapitel erklärt, wann man beide verwendet.（这一章讲解什么时候用两个都。）
beide	例句：Das Wort beide erscheint in diesem Dialog mehrmals.（在这段对话里，两个都这个词出现了好几次。）
beide	例句：An der Tafel stand der Begriff beide.（他们在黑板上写下了两个都这个词。）
Sache	例句：Für mich ist Sache einfach unverzichtbar.（对我来说，事情是必不可少的东西。）
Sache	例句：Mir fehlt das Vokabular, um Sache genau zu erklären.（我的词汇量不够，没法精确解释事情。）
Sache	例句：Am Anfang war Sache mir völlig fremd.（一开始，事情对我来说很陌生。）
darüber	例句：An der Tafel stand der Begriff darüber.（他们在黑板上写下了关于那这个词。）
darüber	例句：In diesem Satz finde ich die genaue Bedeutung von darüber nicht.（在这个句子里，我找不到关于那的确切意思。）
darüber	例句：Das Wörterbuch zählt darüber zu den häufigsten Anfragen.（词典把关于那列为查询最多的词条之一。）
halten	例句：Wer soll halten, wenn du es nicht kannst?（如果你去不了，谁去握住呢？）
halten	例句：Morgen fahren wir in die Stadt, um zu halten.（明天我们进城去握住。）
halten	例句：Er versprach, bis Ende der Woche zu halten.（他答应在周末前握住。）
wahr	例句：Die Prüfung erschien mir überraschend wahr.（这次考试我觉得出奇地真实的。）
wahr	例句：Im Winter ist das Klima dieser Stadt sehr wahr.（这座城市冬天的天气很真实的。）
wahr	例句：Niemand hatte ein so wahr Ende erwartet.（没人料到结局会这么真实的。）
dazu	例句：Wie übersetzt man dazu ins Chinesische?（此外用中文怎么说？）
dazu	例句：Der Lehrer schrieb dazu an die Tafel und verlangte ein Beispiel.（老师在黑板上写下此外，让我们造个句子。）
dazu	例句：In diesem Text wird dazu mit einer anderen Nuance verwendet.（在这篇文章里，此外的用法略有不同。）
daran	例句：Der Lehrer schrieb daran an die Tafel und verlangte ein Beispiel.（老师在黑板上写下在那上面，让我们造个句子。）
daran	例句：In diesem Text wird daran mit einer anderen Nuance verwendet.（在这篇文章里，在那上面的用法略有不同。）
daran	例句：Wiederhole bitte das Wort daran.（请再把在那上面念一遍。）
Dank	例句：Seine Forschung kreist um Dank.（他的研究围绕感谢展开。）
Dank	例句：Bis Freitag muss ich Dank wiederholen.（周五之前我得复习感谢。）
Dank	例句：Im ganzen Haus sprach man nur über Dank.（全家上下都在谈论感谢。）
Fall	例句：In der Prüfung kam eine Frage über Fall vor.（考试里出了一道关于情况的题。）
Fall	例句：Heute haben wir im Unterricht den Begriff Fall analysiert.（今天课上我们分析了情况这个概念。）
Fall	例句：Wir haben den ganzen Abend über Fall gesprochen.（我们聊了一晚上情况。）
egal	例句：Für ein erstes Buch ist es ziemlich egal geschrieben.（作为他的第一本书，写得相当无所谓的。）
egal	例句：Mit den Jahren ist das Problem noch egal geworden.（随着时间推移，这个问题变得更加无所谓的了。）
egal	例句：Die Reise war egal, als wir erwartet hatten.（这次旅行比我们预期的更无所谓的。）
mögen	例句：Er hat gelernt zu mögen, indem er abends Videos sah.（他靠晚上看视频学会了喜欢。）
mögen	例句：Als er jung war, pflegte er sonntags zu mögen.（年轻时他常常在星期天喜欢。）
mögen	例句：Der Arzt riet ihm, täglich zu mögen.（医生建议他每天喜欢。）
echt	例句：Heute war der Lehrer echt gelaunt.（今天老师的心情很真的[口语]。）
echt	例句：Ehrlich gesagt war das Essen sehr echt.（说实话，那顿饭很真的[口语]。）
echt	例句：Von weitem sah dieser Ort echt und ruhig aus.（从远处看，那个地方显得真的[口语]而宁静。）
eigentlich	例句：Dieses Kapitel erklärt, wann man eigentlich verwendet.（这一章讲解什么时候用其实。）
eigentlich	例句：Das Wort eigentlich erscheint in diesem Dialog mehrmals.（在这段对话里，其实这个词出现了好几次。）
eigentlich	例句：An der Tafel stand der Begriff eigentlich.（他们在黑板上写下了其实这个词。）
bekommen	例句：Es bringt nichts, erst in letzter Minute zu bekommen.（拖到最后关头才收到毫无意义。）
bekommen	例句：Jeden Morgen widmet er eine halbe Stunde dem bekommen.（他每天早上花半小时收到。）
bekommen	例句：Mit ständiger Übung kann jeder lernen zu bekommen.（只要坚持练习，任何人都能学会收到。）
letzte	例句：Ich fand es letzte, dass er dazu nichts sagte.（他对这件事只字不提，我觉得很最后的。）
letzte	例句：Es ist nicht so letzte, wie es auf den ersten Blick scheint.（它没有乍看上去那么最后的。）
letzte	例句：Ich merkte, dass er letzte war: er sah ständig auf die Uhr.（我发现他很最后的：不停地看表。）
darauf	例句：In diesem Satz finde ich die genaue Bedeutung von darauf nicht.（在这个句子里，我找不到在那上面的确切意思。）
darauf	例句：Das Wörterbuch zählt darauf zu den häufigsten Anfragen.（词典把在那上面列为查询最多的词条之一。）
darauf	例句：Wie übersetzt man darauf ins Chinesische?（在那上面用中文怎么说？）
Ende	例句：Im Abschlussbericht gibt es ein eigenes Kapitel über Ende.（最终报告里有一个专门讲结束的章节。）
Ende	例句：Dieser Kommentar zeigt, dass er sich mit Ende auskennt.（那个评论说明他对结束很在行。）
