charmer	Cette chanson m'a charmé dès la première écoute.	这首歌第一次听就把我迷住了。
charmer	Il sait charmer tout le monde avec ses histoires drôles.	他讲笑话很有一套，能把所有人都迷住。
charmer	Elle a été charmée par son sens de l'humour.	他的幽默感让她着迷。
charnel	Ce roman explore le désir charnel et la foi.	这部小说探讨了肉欲与信仰。
charnel	Le peintre excelle à rendre la présence charnelle des corps.	这位画家极善于表现人体的血肉质感。
charnel	Pour lui, le bonheur reste d'abord charnel.	在他看来，幸福首先是感官的欢愉。
chaste	Dans ce récit, l'amour reste chaste et respectueux.	在这个故事里，爱情始终纯洁而克制。
chaste	Elle lui a dit adieu avec un baiser chaste sur le front.	她在他额头留下一个纯洁的吻作别。
chaste	Le poète chante une muse chaste et lointaine.	诗人歌颂着一位纯洁而遥远的女神。
chat	Mon chat dort sur le canapé toute la journée.	我的猫整天睡在沙发上。
chat	Le voisin a un chat noir aux yeux verts.	邻居家有一只绿眼睛的黑猫。
chat	Le chat guette un oiseau par la fenêtre.	猫隔着窗户盯着一只鸟。
chauffeur	Le chauffeur de bus s'arrête à chaque arrêt.	公交司机每站都停。
chauffeur	Notre chauffeur de taxi connaissait tous les raccourcis.	我们的出租车司机熟悉所有近道。
chauffeur	Un chauffeur expérimenté conduit prudemment sur l'autoroute.	有经验的司机在高速上开得很稳。
cheeseburger	Je prends un cheeseburger avec des frites, s'il vous plaît.	我要一个芝士汉堡加薯条，麻烦了。
cheeseburger	Ce restaurant sert le meilleur cheeseburger de la ville.	这家餐厅的芝士汉堡是全城最好吃的。
cheeseburger	Il a commandé deux cheeseburgers pour le déjeuner.	他午餐点了两个芝士汉堡。
chef	Le chef cuisine un plat délicieux ce soir.	主厨今晚做一道美味的菜。
chef	Mon chef m'a demandé de finir ce rapport avant vendredi.	我上司让我周五前交这份报告。
chef	Elle est devenue chef d'entreprise à trente ans.	她三十岁就当上了公司老板。
chemise	Il repasse sa chemise blanche avant la réunion.	开会前他把白衬衫熨了熨。
chemise	Cette chemise en coton est très confortable.	这件棉衬衫穿着很舒服。
chemise	Le garçon a tâché sa chemise avec de la sauce.	小男孩的衬衫沾上了酱汁。
chenille	Une chenille verte se promène sur la feuille de chou.	一条绿毛虫在卷心菜叶上爬。
chenille	La chenille deviendra un papillon magnifique.	毛虫会变成漂亮的蝴蝶。
chenille	Les enfants observent une chenille dans une boîte.	孩子们隔着盒子观察一条毛毛虫。
chic	Cette robe est très chic pour une soirée.	这条裙子晚会上穿很时髦。
chic	Le nouveau restaurant du quartier a un décor chic et moderne.	街区新餐厅的装潢雅致又现代。
chic	Elle choisit toujours des accessoires élégants et chic.	她挑配饰总是又优雅又别致。
chiffon	Passe-moi un chiffon, j'ai renversé du jus sur la table.	递给我一块抹布，果汁洒到桌子上了。
chiffon	Elle nettoie le miroir avec un chiffon doux.	她用软布擦镜子。
chiffon	Il a essuyé la vaisselle avec un chiffon humide.	他用湿抹布把碗碟擦干。
chip	Il a trempé sa chip dans la sauce avant de la manger.	他把薯片蘸了酱再吃。
chip	Une seule chip ne suffit pas, il finit toujours le paquet.	只吃一片不够，他总会把整包吃完。
chip	Elle préfère manger une chip à la fois pour en profiter.	她喜欢一片一片慢慢吃，好好品尝。
chips	On partage un paquet de chips devant le film.	看电影时我们分一包薯片。
chips	Il mange trop de chips, ce n'est pas bon pour sa santé.	他薯片吃得太多，对身体不好。
chips	Elle a acheté des chips au paprika pour la fête.	她为聚会买了红椒味薯片。
chorale	La chorale de l'école répète tous les jeudis soirs.	学校合唱团每周四晚上排练。
chorale	Elle a rejoint une chorale pour rencontrer des gens.	她加入合唱团是为了多认识些人。
chorale	La chorale chantera à la fête de la musique.	音乐节那天，合唱团要登台演出。
chose	Il reste encore une chose à faire.	还剩一件事要做。
chose	J'ai oublié quelque chose à la maison.	我把东西落在家里了。
chose	Les choses vont mieux depuis la semaine dernière.	从上周开始情况好多了。
chute	Sa chute dans l'escalier lui a valu une jambe cassée.	他在楼梯上摔了一跤，结果腿骨折了。
chute	La chute de l'empire romain a duré des siècles.	罗马帝国的衰亡延续了几个世纪。
chute	Les actions ont subi une chute brutale ce matin.	今天上午股价急剧下跌。
cigarette	Il sort fumer une cigarette devant le bureau.	他到办公楼下抽了根烟。
cigarette	Les cigarettes sont interdites dans ce restaurant.	这家餐厅禁止吸烟。
cigarette	Elle a jeté sa dernière cigarette à la poubelle pour de bon.	她把最后一支烟扔进了垃圾桶，这次是认真的。
circuit	Les électriciens ont vérifié tout le circuit de la maison.	电工检查了整栋房子的线路。
circuit	Ce circuit touristique passe par trois villages typiques.	这条旅游线路经过三个很有特色的村子。
circuit	La voiture de course a bouclé le circuit en moins de deux minutes.	赛车不到两分钟就跑完了一整圈赛道。
circulation	Il y a beaucoup de circulation en heure de pointe.	高峰时段路上车很多。
circulation	La circulation est bloquée à cause d'un accident.	一起事故堵住了交通。
circulation	Attention, la circulation change de sens pendant les travaux.	注意，施工期间车辆改道行驶。
citation	Son discours s'ouvre sur une citation de Victor Hugo.	他的演讲以一句雨果的名言开场。
citation	Il faut indiquer la source de chaque citation dans ton mémoire.	论文里每处引用都必须注明出处。
citation	J'ai noté une belle citation dans mon carnet.	我在小本子上记了一句很美的名言。
civil	L'avocat a suivi une formation en droit civil.	这位律师专门研究民法。
civil	Le policier était en civil pour ne pas se faire remarquer.	为了不引人注意，警察穿的是便装。
civil	Pendant la guerre, beaucoup de civils ont fui la ville.	战争期间，许多平民逃离了这座城市。
civilisation	La civilisation égyptienne fascine les archéologues depuis des siècles.	埃及文明几个世纪以来一直令考古学家着迷。
civilisation	Ces grottes témoignent d'une civilisation très ancienne.	这些洞穴证明存在过一个十分古老的文明。
civilisation	L'écriture marque une étape essentielle dans l'histoire de la civilisation.	文字的发明是文明史上关键的一步。
clan	Ce village est partagé entre deux clans rivaux.	这个村子分成了两个对立的帮派。
clan	Toute la famille s'est rassemblée ; le clan était au complet.	全家人都到齐了，整个家族聚齐了。
clan	Dans cette entreprise, chaque clan défend ses propres intérêts.	在这家公司里，每个小团体都在维护自己的利益。
clause	Lisez la clause sept avant de signer le contrat.	签合同前先读一下第七条条款。
clause	Cette clause prévoit une pénalité en cas de retard.	这一条规定，逾期将支付违约金。
clause	Une clause du bail interdit les animaux.	租约中有一条禁止养宠物。
client	Le client attend son café au comptoir.	顾客在吧台等咖啡。
client	Ce magasin offre une remise à chaque client fidèle.	这家店给每位老客户优惠。
client	Un client impatient demande son addition.	一位着急的客人催着结账。
clip	Le nouveau clip du chanteur a été vu un million de fois.	歌手的新音乐短片播放量破了一百万。
clip	Elle tourne son premier clip avec des amis.	她和朋友们一起拍摄了自己的第一支音乐短片。
clip	J'ai regardé le clip en boucle toute la soirée.	这支音乐短片我循环看了一晚上。
clique	Il ne fréquente que sa petite clique du lycée.	他只跟中学的那一小撮伙伴来往。
clique	La clique au pouvoir protège ses intérêts avant tout.	掌权的小圈子首先维护的是自身利益。
clique	Une clique de fidèles entoure le directeur depuis des années.	多年来，一小帮亲信一直围在经理身边。
clone	Les scientifiques ont réussi à créer un clone de la brebis.	科学家成功培育出这只母羊的克隆体。
clone	Ce clone est génétiquement identique au modèle original.	这个克隆体在基因上与母本完全一致。
clone	Il copie tout : c'est le clone de son grand frère.	他什么都学哥哥，简直就是哥哥的翻版。
club	Elle s'est inscrite au club de tennis de la ville.	她报名参加了市里的网球俱乐部。
club	Ce club de lecture se réunit tous les jeudis.	这个读书会每周四聚会。
club	Son club de football a gagné hier soir.	她的足球俱乐部昨晚赢了。
coach	Son coach l'encourage avant chaque match.	每场比赛前教练都给他鼓劲。
coach	J'ai fait appel à un coach pour mieux organiser mon travail.	我请了一位指导来更好地安排工作。
coach	Le coach de natation exige beaucoup de discipline.	游泳教练对纪律要求很严。
cobra	Le cobra dresse son cou devant le charmeur de serpents.	眼镜蛇在耍蛇人面前昂起了头颈。
cobra	En Inde, il a vu un cobra près du temple.	在印度，他在寺庙附近见过一条眼镜蛇。
cobra	Le cobra crache son venin à plusieurs mètres.	眼镜蛇能把毒液喷出好几米远。
coca	Je voudrais un coca bien frais, s'il vous plaît.	我想要一杯冰可乐，麻烦了。
coca	Il boit trop de coca, c'est mauvais pour ses dents.	他可乐喝得太多，对牙不好。
coca	Elle mélange du citron et du coca pour son cocktail.	她用柠檬和可乐调了一杯饮品。
cocktail	On a trinqué avec un cocktail de fruits sans alcool.	我们碰杯喝的是无酒精的水果鸡尾酒。
cocktail	L'hôtel propose un cocktail de bienvenue à ses invités.	酒店为来宾送上迎宾鸡尾酒。
cocktail	Ce médicament est un vrai cocktail de vitamines.	这种药简直就是一堆维生素的大杂烩。
code	Il a oublié le code de la carte bancaire.	他忘了银行卡的密码。
code	Tape le code pour ouvrir le portail.	输入密码就能打开大门。
code	Ce code secret ne doit jamais être partagé.	这个密码绝不能外传。
coder	Il apprend à coder pour changer de métier.	他正在学编程，想换个行当。
coder	Elle a codé toute la nuit pour finir le projet.	为了赶完项目，她熬了个通宵写代码。
coder	Ces données doivent être codées avant l'envoi.	这些数据发送前必须先编码。
cognac	Il offre un vieux cognac à son beau-père pour Noël.	圣诞节他送给岳父一瓶陈年干邑。
cognac	Un verre de cognac après le dîner, c'est la tradition ici.	饭后一杯干邑是这里的传统。
cognac	Cette distillerie produit un cognac réputé depuis trois générations.	这家酒厂三代人酿出了远近闻名的干邑。
coiffure	Sa nouvelle coiffure fait sensation à la fête.	她的新发型在聚会上大受欢迎。
coiffure	Elle change de coiffure à chaque saison.	她每季都换发型。
coiffure	Cette coiffure demande beaucoup d'entretien le matin.	这款发型每天早上都要花功夫打理。
coin	Il attend le bus au coin de la rue.	他在街角等公交。
coin	Ce coin de la bibliothèque est très tranquille.	图书馆这个角落非常安静。
coin	Nous cherchons un coin calme pour pique-niquer.	我们找个安静的角落野餐。
coke	Il a totalement arrêté la coke depuis son entrée en cure.	进了戒毒所之后，他彻底戒了毒。
coke	Ce film montre la descente de quelqu'un accro à la coke.	这部电影刻画了一个染上毒瘾的人的堕落。
coke	La coke détruit la santé et les amitiés.	毒品毁掉的不仅是身体，还有友情。
col	La route du col est fermée en hiver à cause de la neige.	冬天因为下雪，山口的道路封闭。
col	Il a relevé le col de son manteau contre le vent.	他竖起大衣领子挡风。
col	Nous avons atteint le col après quatre heures de marche.	走了四个小时，我们终于登上了山口。
collaboration	Ce livre est le fruit d'une collaboration entre deux artistes.	这本书是两位艺术家合作的成果。
collaboration	Merci pour votre collaboration pendant ce projet.	感谢各位在整个项目中的配合。
collaboration	Après la guerre, la question de la collaboration a divisé le pays.	战后，通敌问题曾让整个国家陷入分裂。
collection	Sa collection de timbres compte déjà trois cents pièces.	他的邮票收藏已有三百枚。
collection	Ce musée présente une collection d'armures anciennes.	这座博物馆展出一批古代盔甲。
collection	Elle a hérité de la collection de disques de son père.	她继承了父亲的唱片收藏。
collier	Elle a reçu un collier de perles pour son anniversaire.	她生日时收到一条珍珠项链。
collier	Ce collier en or appartenait à sa grand-mère.	这条金项链是她外婆的。
collier	Il a perdu le fermoir de son collier.	他项链的搭扣丢了。
collision	La collision entre les deux voitures a bloqué le carrefour.	两车相撞堵住了路口。
collision	Le train a évité la collision de justesse.	列车千钧一发之际避免了相撞。
collision	Une collision de vues a divisé le conseil.	观点的冲突使委员会产生了分歧。
colon	Son arrière-grand-père était un colon en Algérie.	他的曾祖父曾是阿尔及利亚的殖民者。
colon	Les colons défrichaient la forêt pour planter du café.	殖民者开垦森林种植咖啡。
colon	Le musée retrace la vie des colons du dix-neuvième siècle.	博物馆重现了十九世纪殖民者的生活。
colonel	Le colonel a passé en revue les troupes.	上校检阅了部队。
colonel	Mon voisin était colonel dans l'armée de terre.	我的邻居曾是陆军上校。
colonel	Le colonel a donné l'ordre de recommencer l'exercice.	上校下令重新演练一遍。
colonial	Cette ville garde des bâtiments de style colonial.	这座城市保留着不少殖民风格的建筑。
colonial	L'empire colonial français s'étendait sur plusieurs continents.	法兰西殖民帝国曾横跨几大洲。
colonial	L'histoire coloniale du pays suscite encore des débats.	这个国家的殖民历史至今仍引发争论。
coma	L'accidenté est resté dans le coma pendant deux semaines.	事故伤者昏迷了两个星期。
coma	Il est sorti du coma sans séquelle grave.	他从昏迷中醒来，没留下严重的后遗症。
coma	Le médecin parle d'un coma artificiel pour soulager le cerveau.	医生说要用人工昏迷来保护大脑。
combat	Ce combat contre la maladie l'a beaucoup affaibli.	与病魔的搏斗让他虚弱了不少。
combat	Le combat des suffragettes a changé la société.	当年女权斗士的抗争改变了社会。
combat	Les deux boxeurs ont livré un combat acharné.	两位拳手打了一场难解难分的恶战。
combine	Il connaît une combine pour payer moins d'impôts.	他知道一个少交税的窍门。
combine	Arrête tes combines, je vois ce que tu prépares.	别耍花招了，我看得出你在打什么主意。
combine	Entre eux, c'est toujours la même combine.	他们之间玩的总是同一套把戏。
combustion	Le moteur à combustion produit du dioxyde de carbone.	内燃机会排放二氧化碳。
combustion	La combustion du bois chauffe la maison tout l'hiver.	整个冬天都靠烧柴给房子供暖。
combustion	Une combustion incomplète laisse des dépôts noirs.	燃烧不完全会留下黑色沉积物。
commandant	Le commandant du navire a annoncé la tempête.	舰长宣布说前方有风暴。
commandant	Le commandant de police a ouvert l'enquête.	警长着手展开了调查。
commandant	Le commandant a ordonné l'évacuation du bâtiment.	指挥官下令撤离大楼。
commander	Je voudrais commander une pizza pour ce soir.	我想订一份今晚的披萨。
commander	Elle commande toujours le même plat dans ce restaurant.	在这家餐厅她总点同一道菜。
commander	Le patron commande de nouvelles chaises pour le bureau.	老板给办公室订购了新椅子。
commando	Un commando a débarqué sur la plage à l'aube.	一支突击队在拂晓时分登上了海滩。
commando	Les commandos s'entraînent dans la montagne.	突击队员们在山里进行训练。
commando	Il porte un pantalon style commando pour la randonnée.	远足时他穿一条突击队风格的工装裤。
commencement	Au commencement du film, l'héroïne quitte sa province.	电影开头，女主角离开家乡。
commencement	Ce n'est qu'un commencement, le plus dur reste à faire.	这只是个开端，最难的还在后面。
commencement	Le commencement de cette fête remonte au Moyen Âge.	这个节日起源于中世纪。
comment	Comment vas-tu depuis notre dernière rencontre ?	上次见面后你还好吗？
comment	Comment fait-on pour réserver un billet en ligne ?	怎么在网上订票？
comment	Je ne sais pas comment lui annoncer la nouvelle.	我不知道该怎么把这个消息告诉他。
commenter	Le journaliste commente le match en direct.	记者正对着比赛做现场解说。
commenter	Le professeur a commenté chaque ligne du poème.	老师逐句讲解了这首诗。
commenter	N'hésitez pas à commenter l'article sur le site.	欢迎在网站上给这篇文章留言评论。
commerce	Elle tient un commerce de fleurs près de la gare.	她在火车站旁边开着一家花店。
commerce	Le commerce en ligne change nos habitudes d'achat.	网购正在改变我们的消费习惯。
commerce	Ce commerce se transmet de génération en génération.	这家店铺代代相传。
commercial	Le service commercial répond sous vingt-quatre heures.	商务部门保证二十四小时内答复。
commercial	Cette zone commerciale ouvre ses portes samedi.	这片商业区周六开业。
commercial	Son argument est purement commercial, sans aucune valeur juridique.	他的论点纯粹出于商业考虑，毫无法律价值。
commissariat	Il s'est rendu au commissariat pour porter plainte.	他去警察局报了案。
commissariat	Le nouveau commissariat ouvre rue Victor Hugo.	新的警察分局开在维克多·雨果街上。
commissariat	Les témoins ont été convoqués au commissariat central.	证人被传唤到中心警察局。
commission	La commission d'enquête rendra son rapport le mois prochain.	调查委员会下个月提交报告。
commission	Il touche cinq pour cent de commission sur chaque vente.	他每做成一单生意能拿百分之五的佣金。
commission	La commission se réunit tous les premiers mardis du mois.	委员会每月第一个周二开会。
commode	C'est commode de prendre le bus juste devant la maison.	公共汽车站就在家门口，太方便了。
commode	Ce canapé-lit est très commode pour recevoir des invités.	这张沙发床招待客人特别实用。
commode	Il trouve moins commode de travailler depuis chez lui.	他觉得在家办公没那么舒服。
commotion	Le rugbyman a reçu une commotion cérébrale.	那位橄榄球员脑震荡了。
commotion	Après la commotion, il ne se souvient plus de l'accident.	脑震荡之后，他对事故毫无记忆。
commotion	Une commotion de l'explosion a brisé les vitrines.	爆炸产生的震荡震碎了橱窗玻璃。
commune	Notre commune compte à peine deux mille habitants.	我们这个市镇只有两千来个居民。
commune	Le conseil de la commune vote le budget en mars.	市镇议会在三月表决预算。
commune	La commune voisine a ouvert une médiathèque flambant neuve.	邻镇新开了一家崭新的图书馆。
communication	Une bonne communication évite bien des malentendus.	良好的沟通能避免许多误会。
communication	Le directeur a fait une communication importante à l'assemblée.	经理在大会上作了一次重要通报。
communication	Les moyens de communication ont beaucoup évolué.	通讯手段这些年变化太大了。
communion	Les enfants font leur première communion au printemps.	孩子们在春天初次领圣体。
communion	Toute la famille s'est réunie pour la communion de la petite.	全家人聚在一起参加小姑娘的初领圣体仪式。
communion	Un sentiment de communion animait la foule au concert.	音乐会上，人群洋溢着一种心灵相通的气氛。
compassion	Elle regarde les réfugiés avec compassion.	她满怀同情地望着难民。
compassion	Sa compassion envers les malades fait sa réputation.	他对病人的同情心为他赢得了好名声。
compassion	Aide-moi par des actes, pas seulement par compassion.	用行动帮我，光有怜悯没有用。
compatible	Cette imprimante est compatible avec tous les ordinateurs portables.	这台打印机和所有笔记本电脑都兼容。
compatible	Leurs horaires ne sont pas compatibles avec une vie de famille.	他们的工作时间和家庭生活实在难以兼容。
compatible	Ces deux logiciels sont compatibles entre eux.	这两个软件互相兼容。
compensation	Les victimes ont reçu une compensation financière.	受害者获得了经济赔偿。
compensation	Cette compensation ne rembourse même pas la moitié des pertes.	这点补偿连损失的一半都抵不上。
compensation	Un jour de congé sert de compensation pour le week-end travaillé.	加班的周末用一天假来补偿。
complication	L'opération s'est déroulée sans complication.	手术进行得很顺利，没有并发症。
complication	Une complication s'est produite pendant l'anesthésie.	麻醉过程中出现了并发症。
complication	Ce dossier ne mérite pas tant de complications administratives.	这份文件用不着这么多行政上的繁琐手续。
complice	La police soupçonne un complice à l'intérieur de la banque.	警方怀疑银行内部有内应。
complice	Le complice attendait la voiture au coin de la rue.	同伙在街角等着那辆接应的车。
complice	Depuis l'enfance, ils sont complices de toutes les farces.	从小到大，他俩合伙搞过数不清的恶作剧。
compliment	Elle a reçu des compliments sur son gâteau.	她的蛋糕赢得了大家的一致称赞。
compliment	Le patron a fait des compliments à toute l'équipe.	老板夸了全组的人。
compliment	Merci pour le compliment, mais le crédit revient à toute l'équipe.	谢谢夸奖，不过功劳属于整个团队。
composer	Il compose de la musique pour des films.	他为电影创作音乐。
composer	L'équipe est composée de cinq personnes.	这支队伍由五个人组成。
composer	Composez le numéro d'urgence en cas d'accident.	出了事故请拨打紧急号码。
composition	La composition de ce parfum reste secrète.	这款香水的配方保密。
composition	La composition du jury a été annoncée hier.	评审团的组成昨天公布了。
composition	Pour l'examen, la composition portera sur le romantisme.	考试的论述题将围绕浪漫主义。
con	Arrête de te comporter comme un con au volant.	开车别像个蠢货似的。
con	Il a fait le con devant tout le monde.	他在所有人面前出尽了洋相。
con	Quel con, il a oublié nos billets !	真是个蠢货，把我们的票都忘了！
concentration	Il manque de concentration avant les examens.	考试前他有些注意力不集中。
concentration	Le bruit de la rue gêne sa concentration.	街上的噪音妨碍他专心。
concentration	Un bon petit-déjeuner aide la concentration des enfants à l'école.	好好吃早餐有助于孩子在学校集中注意力。
concept	Ce concept de restaurant sans serveurs intrigue les clients.	这种无服务员的餐厅概念让顾客很好奇。
concept	Le concept du film est original mais difficile à résumer.	这部电影的理念很新颖，但很难概括。
concept	Ils ont vendu leur concept à une grande marque.	他们把自己的创意卖给了大品牌。
conception	Sa conception du bonheur est très simple.	他对幸福的理解非常朴素。
conception	La conception du site a pris six mois.	网站的设计花了六个月。
conception	Les gens avaient une autre conception du travail à cette époque.	在那个年代，人们对工作的看法和现在不同。
concert	Nous allons à un concert de jazz vendredi soir.	周五晚上我们去听爵士音乐会。
concert	Le concert a été reporté à cause de la pluie.	音乐会因下雨延期了。
concert	Elle a obtenu deux places pour le concert de son chanteur préféré.	她弄到了两张偶像演唱会的票。
concession	Après des heures de négociation, chacun a fait une concession.	谈判几个小时后，双方各让了一步。
concession	Obtenir la concession du magasin en bord de plage a coûté cher.	拿下海滩边店铺的经营权花了不少钱。
concession	Sa seule concession au confort, c'est le siège chauffant.	他对舒适唯一的让步就是座椅加热。
concierge	La concierge distribue le courrier chaque matin.	女门房每天早上分发邮件。
concierge	Demandez la clé de la salle au concierge.	去门房那儿领活动室的钥匙。
concierge	Le concierge de l'immeuble connaît tout le monde.	这栋楼的管理员认识所有住户。
conclusion	La conclusion de ce rapport surprend tous les lecteurs.	这份报告的结论让所有读者吃了一惊。
conclusion	Tirez-en les conclusions que vous voudrez.	你爱怎么理解就怎么理解吧。
conclusion	En conclusion, le projet mérite d'être financé.	总之，这个项目值得投资。
concurrence	Ce magasin pratique des prix imbattables face à la concurrence.	面对竞争，这家店的价格低得没话说。
concurrence	La concurrence asiatique pèse sur notre secteur.	亚洲同行的竞争压得我们这一行喘不过气。
concurrence	En concurrence avec trois candidats, elle a décroché le poste.	在与三名候选人的竞争中，她拿到了这份工作。
concurrent	Notre restaurant a perdu la moitié de ses clients au profit d'un concurrent récemment ouvert.	我们的餐厅有一半顾客被一家新开的竞争对手抢走了。
concurrent	Ce concurrent vend le même appareil dix euros moins cher.	这家对手的同类产品便宜十欧元。
concurrent	Avant de fixer nos prix, nous étudions toujours ce que font les concurrents.	定价之前，我们总要研究竞争对手的动向。
condition	Je viendrai à condition que tu m'accompagnes.	你陪我去，我就来。
condition	Il accepte de nous aider à une seule condition.	他答应帮忙，只有一个条件。
condition	Ces travailleurs demandent de meilleures conditions dans l'usine.	工人们要求改善工厂里的条件。
conduit	Un conduit bouché provoque souvent des fuites de gaz dangereuses.	管道堵塞常常引发危险的燃气泄漏。
conduit	Le plombier a remplacé le conduit d'évacuation sous l'évier.	水管工更换了水槽下面的排水管。
conduit	L'air chaud circule dans ces conduits jusqu'aux étages supérieurs.	热空气通过这些管道输送到楼上各层。
confession	Le prêtre écoute les confessions le samedi soir.	神父每周六晚上听取忏悔。
confession	Devant le juge, sa confession a surpris tout le monde.	在法官面前，他的供词让所有人大吃一惊。
confession	Elle m'a fait une étrange confession hier soir.	昨天晚上她跟我袒露了一件怪事。
confidence	Entre deux tasses de thé, Marion m'a fait d'étranges confidences.	喝着茶，玛丽翁跟我倾诉了些奇怪的知心话。
confidence	Elle garde ses confidences pour sa sœur, la seule en qui elle a confiance.	她只对妹妹说心里话，那是她唯一信任的人。
confidence	Ne répète pas cette confidence, je te l'ai dite en secret.	这句悄悄话别说出去，我只告诉了你一个人。
confirmation	J'attends encore la confirmation de mon vol.	我还在等航班的确认信息。
confirmation	La confirmation du diagnostic a pris une semaine.	确诊花了一个星期。
confirmation	Vous recevrez une confirmation par courriel.	您会收到一封确认邮件。
confrontation	Les deux suspects ont été placés face à face pour une confrontation.	两名嫌疑人被安排当面对质。
confrontation	Il fuit toute confrontation avec son patron.	他总是回避和上司正面对峙。
confrontation	La confrontation des deux versions a révélé des contradictions.	把双方的说法一对照，破绽就出来了。
confusion	Une confusion entre les deux dossiers a retardé le paiement.	两份档案弄混，付款被耽误了。
confusion	Dans la confusion de l'évacuation, elle a perdu sa valise.	疏散时一片慌乱，她把行李箱弄丢了。
confusion	Il règne une confusion totale dans ce service.	这个部门乱成了一锅粥。
conjugal	Ils traversent une crise conjugale depuis quelques mois.	几个月来他们的婚姻一直有危机。
conjugal	La vie conjugale demande des compromis de la part des deux partenaires.	婚姻生活需要双方都做出让步。
conjugal	Le couple a suivi une thérapie conjugale pour sauver son mariage.	为了挽救婚姻，夫妻俩接受了婚姻治疗。
conjurer	La grand-mère touche du bois pour conjurer le mauvais sort.	奶奶摸摸木头，祛除霉运。
conjurer	On a organisé une messe pour conjurer la sécheresse.	人们做了一场弥撒，祈求解除旱灾。
conjurer	Je te conjure d'écouter un instant ce que j'ai à te dire.	我恳求你听我说一句话。
connecter	Je n'arrive pas à me connecter au réseau du bureau.	我连不上公司的网络。
connecter	Connecte-toi avec ton mot de passe habituel.	用你平时的密码登录就行。
connecter	Le couloir connecte la salle à manger et la cuisine.	走廊把餐厅和厨房连在一起。
connexion	La connexion internet est très lente ce matin.	今早网速很慢。
connexion	J'ai perdu la connexion pendant la visioconférence.	视频会议时我的网络断了。
connexion	Ce café offre une connexion gratuite aux clients.	这家咖啡馆为客人提供免费网络。
conscience	Il a perdu conscience après le choc.	撞击之后，他失去了知觉。
conscience	Elle a la conscience tranquille.	她问心无愧。
conscience	Sa conscience écologique l'a poussé à vendre sa voiture.	环保意识促使他把车卖了。
conservatoire	Ma fille entre au conservatoire en septembre pour étudier le violon.	我女儿九月进音乐学院学小提琴。
conservatoire	Ce conservatoire forme les meilleurs pianistes du pays.	这所音乐学院培养出全国最优秀的钢琴家。
conservatoire	Elle a obtenu son prix de chant au conservatoire l'année dernière.	去年她在音乐学院获得了声乐奖。
conserve	Le garde-manger est plein de conserves maison.	储藏室里摆满了自家做的罐头。
conserve	Cette conserve de tomates date de l'été dernier.	这罐西红柿是去年夏天做的。
conserve	En randonnée, on emporte surtout des conserves légères.	徒步时主要带些轻便的罐头食品。
consigner	Le gardien consigne chaque entrée et chaque sortie dans un registre.	门卫把每次进出都登记在簿子上。
consigner	Consignez ces documents dans le coffre avant de quitter le bureau.	下班前把这些文件存进保险柜。
consigner	Toutes les anomalies doivent être consignées dans le cahier de maintenance.	所有异常情况都要记录在维护日志里。
consolation	Sa visite m'a apporté une vraie consolation.	他的探望给了我真正的安慰。
consolation	Petite consolation : le match reporté tombe un jour de congé.	小小的安慰是：改期的比赛正好撞上休假。
consolation	Elle cherchait une consolation dans la musique.	她从音乐里寻求慰藉。
console	Il a passé l'après-midi sur sa console de jeux.	他整个下午都在打游戏机。
console	Cette console accepte les jeux de la génération précédente.	这台游戏机兼容上一代游戏。
console	Les enfants se disputent la console le week-end.	周末孩子们抢着要玩游戏机。
constant	Elle suit ce dossier avec une attention constante.	她一直密切关注着这份卷宗。
constant	La température reste constante dans la cave.	地窖里的温度保持恒定。
constant	Leur soutien a été constant pendant toute la maladie.	整个患病期间，他们的支持从未间断。
constitution	La constitution garantit la liberté d'expression à tous les citoyens.	宪法保障全体公民的言论自由。
constitution	Une révision de la constitution nécessite le vote des deux tiers du parlement.	修宪需要议会三分之二多数通过。
constitution	Grâce à sa constitution robuste, il n'a jamais été malade.	他体质结实，从来没生过病。
construction	La construction de la nouvelle école commence en mars.	新学校三月动工。
construction	Cette construction en bois respecte l'environnement.	这座木结构建筑很环保。
construction	La phrase est fautive : sa construction est incorrecte.	这个句子有语病：结构不对。
consul	Adresse-toi au consul pour renouveler ton passeport.	换护照的事，你去找领事办。
consul	Le consul de France à Lima a aidé les touristes bloqués.	法国驻利马的领事帮了被滞留游客的忙。
consul	Dans l'Antiquité, chaque consul commandait une légion.	古罗马时代，每位执政官统率一个军团。
consultation	La consultation du médecin a duré vingt minutes.	医生这次看诊用了二十分钟。
consultation	Il a pris rendez-vous pour une consultation d'urgence.	他约了一个急诊号。
consultation	Le projet sera soumis à la consultation des habitants.	工程方案将交由居民征询意见。
consumer	L'incendie a consumé toute la grange en moins d'une heure.	大火不到一小时就把整座谷仓烧了个精光。
consumer	La jalousie le consume jour après jour.	嫉妒一天天吞噬着他。
consumer	Les flammes consumaient encore les débris au petit matin.	清晨时分，火焰还在吞噬残骸。
contact	Garde le contact avec tes anciens camarades.	和老同学保持联系吧。
contact	Il a repris contact avec son ancien professeur.	他重新联系上了以前的老师。
contact	Évite tout contact entre la viande crue et les légumes.	生肉要避免和蔬菜接触。
container	Le container est arrivé au port ce matin.	集装箱今天早上到港了。
container	Ils ont transformé un container en maison de campagne.	他们把一个集装箱改成了乡间小屋。
container	Déposez vos déchets verts dans le container prévu à cet effet.	园林垃圾请放进指定的垃圾箱。
