립스틱	[ɾips͈ɯtʰik̚]	[ɾips͈ɯtʰik̚]	[[ɾips͈ɯtʰik̚]] 口红 (美容与肌肤保养)
컨실러			遮瑕膏 (美容与肌肤保养)
독서	[to̞ks͈ʌ̹]	[to̞ks͈ʌ̹]	[[to̞ks͈ʌ̹]] 阅读 (休闲活动)
요리	[joɾi]	[joɾi]	[[joɾi]] 烹饪（作为休闲活动） (休闲活动)
낚시	[na̠kɕ͈i]	[na̠kɕ͈i]	[[na̠kɕ͈i]] 钓鱼 (休闲与爱好)
춤	[t͡ɕʰum]	[t͡ɕʰum]	[[t͡ɕʰum]] 跳舞 (休闲与爱好)
명상	[ˈmjɘ(ː)ŋsʰa̠ŋ]	[ˈmjɘ(ː)ŋsʰa̠ŋ]	[[ˈmjɘ(ː)ŋsʰa̠ŋ]] 冥想 (休闲与爱好)
수집	[sʰud͡ʑip̚]	[sʰud͡ʑip̚]	[[sʰud͡ʑip̚]] 收集情报中 (嗜好与休闲)
종이접기	[t͡ɕo̞ŋid͡ʑʌ̹p̚k͈i]	[t͡ɕo̞ŋid͡ʑʌ̹p̚k͈i]	[[t͡ɕo̞ŋid͡ʑʌ̹p̚k͈i]] 折纸 (嗜好与休闲)
여행	[jʌ̹ɦɛŋ]	[jʌ̹ɦɛŋ]	[[jʌ̹ɦɛŋ]] 旅行 (嗜好与休闲)
방탈출			密室逃脱 (嗜好与休闲)
퍼즐	[pʰʌ̹d͡ʑɯɭ]	[pʰʌ̹d͡ʑɯɭ]	[[pʰʌ̹d͡ʑɯɭ]] 拼图 (嗜好与休闲)
스크랩북			剪贴簿 (嗜好与休闲)
피크닉	[pʰikxɯnik̚]	[pʰikxɯnik̚]	[[pʰikxɯnik̚]] 野餐 (嗜好与休闲)
반려식물			室内植物 (嗜好与休闲)
볼링	[po̞ʎʎiŋ]	[po̞ʎʎiŋ]	[[po̞ʎʎiŋ]] 保龄球 (嗜好与休闲)
공예	[ko̞ŋje̞]	[ko̞ŋje̞]	[[ko̞ŋje̞]] 手工艺品 (嗜好与休闲)
꽃구경			赏花 (嗜好与休闲)
레고			乐高积木 (嗜好与休闲)
휴식	[çuɕʰik̚]	[çuɕʰik̚]	[[çuɕʰik̚]] 放松 (嗜好与休闲)
줄넘기	[t͡ɕuɭɭʌ̹mk͈i]	[t͡ɕuɭɭʌ̹mk͈i]	[[t͡ɕuɭɭʌ̹mk͈i]] 跳绳 (嗜好与休闲)
판박이			随地吐痰图像 (成语俗语)
지름길	[t͡ɕiɾɯmk͈iɭ]	[t͡ɕiɾɯmk͈iɭ]	[[t͡ɕiɾɯmk͈iɭ]] 使用快捷方式 (成语俗语)
포기하다	[ˈpʰo̞(ː)ɡiɦa̠da̠]	[ˈpʰo̞(ː)ɡiɦa̠da̠]	[[ˈpʰo̞(ː)ɡiɦa̠da̠]] 扔进毛巾 (成语俗语)
불확실하다			不确定的；悬而未决的 (成语俗语)
장단점	[t͡ɕa̠ŋda̠ɲt͡ɕ͈ʌ̹m]	[t͡ɕa̠ŋda̠ɲt͡ɕ͈ʌ̹m]	[[t͡ɕa̠ŋda̠ɲt͡ɕ͈ʌ̹m]] 优缺点 (成语俗语)
의자	[ɰid͡ʑa̠]	[ɰid͡ʑa̠]	[[ɰid͡ʑa̠]] 椅子 (居家与家具)
침대	[ˈt͡ɕʰi(ː)mdɛ]	[ˈt͡ɕʰi(ː)mdɛ]	[[ˈt͡ɕʰi(ː)mdɛ]] 床 (居家与家具)
테이블	[tʰe̞ibɯɭ]	[tʰe̞ibɯɭ]	[[tʰe̞ibɯɭ]] 桌子 (居家与家具)
커튼	[kʰʌ̹tʰɯn]	[kʰʌ̹tʰɯn]	[[kʰʌ̹tʰɯn]] 窗帘 (家居与家具)
램프	[ɾɛmpʰɯ]	[ɾɛmpʰɯ]	[[ɾɛmpʰɯ]] 灯 (家居与家具)
베개	[pe̞ɡɛ]	[pe̞ɡɛ]	[[pe̞ɡɛ]] 固定座 (家居家具)
담요	[ˈta̠(ː)mɲo]	[ˈta̠(ː)mɲo]	[[ˈta̠(ː)mɲo]] 包层 (家居家具)
쓰레기통	[s͈ɯɾe̞ɡitʰo̞ŋ]	[s͈ɯɾe̞ɡitʰo̞ŋ]	[[s͈ɯɾe̞ɡitʰo̞ŋ]] 垃圾桶 (家居家具)
매트			地垫 (居家与家具)
싱크대	[ɕʰiŋkxɯdɛ]	[ɕʰiŋkxɯdɛ]	[[ɕʰiŋkxɯdɛ]] 厨房水槽 (居家与家具)
텔레비전	[tʰe̞ɭɭe̞bid͡ʑʌ̹n]	[tʰe̞ɭɭe̞bid͡ʑʌ̹n]	[[tʰe̞ɭɭe̞bid͡ʑʌ̹n]] 电视 (居家与家具)
세탁실	[ˈsʰe̞(ː)tʰa̠kɕ͈iɭ]	[ˈsʰe̞(ː)tʰa̠kɕ͈iɭ]	[[ˈsʰe̞(ː)tʰa̠kɕ͈iɭ]] 洗衣间 (居家与家具)
러그			地毯 (居家与家具)
쇼파			沙发 (居家与家具)
신발장			鞋架 (居家与家具)
액자	[ɛk̚t͡ɕ͈a̠]	[ɛk̚t͡ɕ͈a̠]	[[ɛk̚t͡ɕ͈a̠]] 相框 (居家与家具)
천장	[t͡ɕʰʌ̹ɲd͡ʑa̠ŋ]	[t͡ɕʰʌ̹ɲd͡ʑa̠ŋ]	[[t͡ɕʰʌ̹ɲd͡ʑa̠ŋ]] 天花板 (居家与家具)
벽	[pjʌ̹k̚]	[pjʌ̹k̚]	[[pjʌ̹k̚]] 墙壁 (居家与家具)
바닥	[pɐdɐk̚]	[pɐdɐk̚]	[[pɐdɐk̚]] 地板 (居家与家具)
옷걸이	[o̞t̚k͈ʌ̹ɾi]	[o̞t̚k͈ʌ̹ɾi]	[[o̞t̚k͈ʌ̹ɾi]] 衣架 (居家与家具)
가전제품	[ka̠d͡ʑʌ̹ɲd͡ʑe̞(ː)pʰum]	[ka̠d͡ʑʌ̹ɲd͡ʑe̞(ː)pʰum]	[[ka̠d͡ʑʌ̹ɲd͡ʑe̞(ː)pʰum]] 家用电器 (居家与家具)
청소	[t͡ɕʰʌ̹ŋsʰo̞]	[t͡ɕʰʌ̹ŋsʰo̞]	[[t͡ɕʰʌ̹ŋsʰo̞]] 居家清洁 (居家与家具)
가구	[ka̠ɡu]	[ka̠ɡu]	[[ka̠ɡu]] 家具 (居家与家具)
수납함			收纳箱 (居家与家具)
창고	[t͡ɕʰa̠ŋɡo̞]	[t͡ɕʰa̠ŋɡo̞]	[[t͡ɕʰa̠ŋɡo̞]] 储藏室 (居家与家具)
옥상	[o̞ks͈a̠ŋ]	[o̞ks͈a̠ŋ]	[[o̞ks͈a̠ŋ]] 屋顶 (居家与家具)
지하	[t͡ɕiɦa̠]	[t͡ɕiɦa̠]	[[t͡ɕiɦa̠]] 地下室 (居家与家具)
화장대	[ɸwa̠d͡ʑa̠ŋdɛ]	[ɸwa̠d͡ʑa̠ŋdɛ]	[[ɸwa̠d͡ʑa̠ŋdɛ]] 梳妆台 (居家与家具)
독서등			阅读灯 (居家与家具)
해먹			吊床 (居家与家具)
토스터	[tʰo̞sʰɯtʰʌ̹]	[tʰo̞sʰɯtʰʌ̹]	[[tʰo̞sʰɯtʰʌ̹]] 烤面包机 (居家与家具)
프라이팬	[pʰɯɾa̠ipʰɛn]	[pʰɯɾa̠ipʰɛn]	[[pʰɯɾa̠ipʰɛn]] 煎锅 (居家与家具)
숟가락	[sʰut̚k͈a̠ɾa̠k̚]	[sʰut̚k͈a̠ɾa̠k̚]	[[sʰut̚k͈a̠ɾa̠k̚]] 汤匙 (居家与家具)
매트리스	[mɛtʰɯɾis͈ɯ]	[mɛtʰɯɾis͈ɯ]	[[mɛtʰɯɾis͈ɯ]] 床垫 (居家与家具)
캐비닛			橱柜 (居家与家具)
게임기	[k͈e̞imɡi]	[k͈e̞imɡi]	[[k͈e̞imɡi]] 游戏机 (居家与家具)
정수기	[t͡ɕʌ̹ŋsʰuɡi]	[t͡ɕʌ̹ŋsʰuɡi]	[[t͡ɕʌ̹ŋsʰuɡi]] 净水器 (居家与家具)
빨랫줄	[p͈a̠ɭɭɛt̚t͡ɕ͈uɭ]	[p͈a̠ɭɭɛt̚t͡ɕ͈uɭ]	[[p͈a̠ɭɭɛt̚t͡ɕ͈uɭ]] 晾衣绳 (居家与家具)
옷걸이대			衣帽架 (居家与家具)
약장			药柜 (居家与家具)
공유기			网路路由器 (居家与家具)
대야	[tɛja̠]	[tɛja̠]	[[tɛja̠]] 脸盆 (居家与家具)
블라인드	[pɯɭɭa̠indɯ]	[pɯɭɭa̠indɯ]	[[pɯɭɭa̠indɯ]] 窗帘 (居家与家具)
정원	[t͡ɕʌ̹ŋwʌ̹n]	[t͡ɕʌ̹ŋwʌ̹n]	[[t͡ɕʌ̹ŋwʌ̹n]] 花园 (居家与家具)
커터칼	[kʰʌ̹tʰʌ̹kʰa̠ɭ]	[kʰʌ̹tʰʌ̹kʰa̠ɭ]	[[kʰʌ̹tʰʌ̹kʰa̠ɭ]] 美工刀 (居家与家具)
패션	[pʰɛɕʰʌ̹n]	[pʰɛɕʰʌ̹n]	[[pʰɛɕʰʌ̹n]] 时尚 (时尚与风格)
스타일	[sʰɯtʰa̠iɭ]	[sʰɯtʰa̠iɭ]	[[sʰɯtʰa̠iɭ]] 风格 (时尚与风格)
옷차림	[o̞t̚t͡ɕʰa̠ɾim]	[o̞t̚t͡ɕʰa̠ɾim]	[[o̞t̚t͡ɕʰa̠ɾim]] 服装搭配 (时尚与风格)
안경	[ˈa̠(ː)nɡjʌ̹ŋ]	[ˈa̠(ː)nɡjʌ̹ŋ]	[[ˈa̠(ː)nɡjʌ̹ŋ]] 眼镜 (服装与时尚)
구두	[kudu]	[kudu]	[[kudu]] 正装鞋 (时尚与风格)
쥬얼리			珠宝饰品 (时尚与风格)
오버사이즈			超宽松版型 (时尚穿搭)
꽃무늬			花卉 (时尚穿搭)
쇼핑몰	[ɕʰopʰiŋmo̞ɭ]	[ɕʰopʰiŋmo̞ɭ]	[[ɕʰopʰiŋmo̞ɭ]] 梦幻卖场 (时尚穿搭)
버킷햇			渔夫帽 (时尚与风格)
홈웨어			家居服 (时尚与风格)
아우터			外衣 (时尚与风格)
폴라넥			Polo领 (时尚与风格)
니트웨어			针织品 (时尚与风格)
홀터탑			悬挂顶部 (时尚与风格)
버킷백			水桶袋 (时尚与风格)
힙색			范妮礼包 (时尚与风格)
트렌디한			流行 (时尚穿搭)
환경	[ɸwa̠nɡjʌ̹ŋ]	[ɸwa̠nɡjʌ̹ŋ]	[[ɸwa̠nɡjʌ̹ŋ]] 环境 (环境)
자연	[t͡ɕa̠jʌ̹n]	[t͡ɕa̠jʌ̹n]	[[t͡ɕa̠jʌ̹n]] 自然 (环境)
친환경	[t͡ɕʰinβwa̠nɡjʌ̹ŋ]	[t͡ɕʰinβwa̠nɡjʌ̹ŋ]	[[t͡ɕʰinβwa̠nɡjʌ̹ŋ]] 环保 (环境)
텀블러			可重复使用杯子 (环境)
산소	[sʰa̠nsʰo̞]	[sʰa̠nsʰo̞]	[[sʰa̠nsʰo̞]] 氧气 (环境)
왕	[wa̠ŋ]	[wa̠ŋ]	[[wa̠ŋ]] 王 (韩国历史)
경복궁	[kjʌ̹ŋbo̞k̚k͈uŋ]	[kjʌ̹ŋbo̞k̚k͈uŋ]	[[kjʌ̹ŋbo̞k̚k͈uŋ]] 景福宫 (韩国历史)
광화문	[kwa̠ŋβwa̠mun]	[kwa̠ŋβwa̠mun]	[[kwa̠ŋβwa̠mun]] 光化门 (韩国历史)
남대문			南大门 (崇礼门) (韩国历史)
대통령	[ˈtɛ(ː)tʰo̞ŋɲʌ̹ŋ]	[ˈtɛ(ː)tʰo̞ŋɲʌ̹ŋ]	[[ˈtɛ(ː)tʰo̞ŋɲʌ̹ŋ]] 总统 (法律与政府)
선거	[ˈsʰɘ(ː)nɡʌ̹]	[ˈsʰɘ(ː)nɡʌ̹]	[[ˈsʰɘ(ː)nɡʌ̹]] 选举 (法律与政府)
투표	[tʰupʰjo]	[tʰupʰjo]	[[tʰupʰjo]] 投票 (法律与政府)
변호사	[ˈpjɘ(ː)nβo̞sʰa̠]	[ˈpjɘ(ː)nβo̞sʰa̠]	[[ˈpjɘ(ː)nβo̞sʰa̠]] 律师 (法律与政府)
범죄	[ˈpɘ(ː)md͡ʑwe̞]	[ˈpɘ(ː)md͡ʑwe̞]	[[ˈpɘ(ː)md͡ʑwe̞]] 犯罪 (法律与政府)
범인	[ˈpɘ(ː)min]	[ˈpɘ(ː)min]	[[ˈpɘ(ː)min]] 罪犯 (法律与政府)
체포	[t͡ɕʰe̞pʰo̞]	[t͡ɕʰe̞pʰo̞]	[[t͡ɕʰe̞pʰo̞]] 逮捕 (法律与政府)
경찰	[ˈkjɘ(ː)ŋt͡ɕʰa̠ɭ]	[ˈkjɘ(ː)ŋt͡ɕʰa̠ɭ]	[[ˈkjɘ(ː)ŋt͡ɕʰa̠ɭ]] 警察 (法律与政府)
절도	[t͡ɕʌ̹ɭt͈o̞]	[t͡ɕʌ̹ɭt͈o̞]	[[t͡ɕʌ̹ɭt͈o̞]] 盗窃 (法律与政府)
비자	[pid͡ʑa̠]	[pid͡ʑa̠]	[[pid͡ʑa̠]] 签证 (法律与政府)
주민등록증	[t͡ɕumindɯŋno̞k̚t͡ɕ͈ɯŋ]	[t͡ɕumindɯŋno̞k̚t͡ɕ͈ɯŋ]	[[t͡ɕumindɯŋno̞k̚t͡ɕ͈ɯŋ]] 国民 ID (法律与政府)
스케치	[sʰɯkʰe̞t͡ɕʰi]	[sʰɯkʰe̞t͡ɕʰi]	[[sʰɯkʰe̞t͡ɕʰi]] 素描 (艺术与设计)
유화	[juβwa̠]	[juβwa̠]	[[juβwa̠]] 油画 (艺术与设计)
아크릴	[a̠kxɯɾiɭ]	[a̠kxɯɾiɭ]	[[a̠kxɯɾiɭ]] 压克力 (艺术与设计)
캔버스	[kʰɛnbʌ̹sʰɯ]	[kʰɛnbʌ̹sʰɯ]	[[kʰɛnbʌ̹sʰɯ]] 画布 (艺术与设计)
붓	[put̚]	[put̚]	[[put̚]] 画笔 (艺术与设计)
팔레트			调色盘 (艺术与设计)
조각	[t͡ɕo̞ɡa̠k̚]	[t͡ɕo̞ɡa̠k̚]	[[t͡ɕo̞ɡa̠k̚]] 雕塑 (艺术与设计)
도자기	[to̞d͡ʑa̠ɡi]	[to̞d͡ʑa̠ɡi]	[[to̞d͡ʑa̠ɡi]] 陶瓷 (艺术与设计)
점토	[t͡ɕʌ̹mtʰo̞]	[t͡ɕʌ̹mtʰo̞]	[[t͡ɕʌ̹mtʰo̞]] 粘土模式（渲染白模） (艺术与设计)
가마	[ka̠ma̠]	[ka̠ma̠]	[[ka̠ma̠]] 窑 (艺术与设计)
일러스트레이션	[iɭɭʌ̹sʰɯtʰɯɾe̞iɕʰʌ̹n]	[iɭɭʌ̹sʰɯtʰɯɾe̞iɕʰʌ̹n]	[[iɭɭʌ̹sʰɯtʰɯɾe̞iɕʰʌ̹n]] 插画 (艺术与设计)
그래피티	[kɯɾɛpʰitʰi]	[kɯɾɛpʰitʰi]	[[kɯɾɛpʰitʰi]] 涂鸦 (艺术与设计)
벽화	[pjʌ̹kʰwa̠]	[pjʌ̹kʰwa̠]	[[pjʌ̹kʰwa̠]] 壁画 (艺术与设计)
모자이크	[mo̞d͡ʑa̠ikxɯ]	[mo̞d͡ʑa̠ikxɯ]	[[mo̞d͡ʑa̠ikxɯ]] 马赛克 (艺术与设计)
건축	[ˈkɘ(ː)ɲt͡ɕʰuk̚]	[ˈkɘ(ː)ɲt͡ɕʰuk̚]	[[ˈkɘ(ː)ɲt͡ɕʰuk̚]] 建筑 (艺术与设计)
다큐멘터리	[ta̠cçume̞ntʰʌ̹ɾi]	[ta̠cçume̞ntʰʌ̹ɾi]	[[ta̠cçume̞ntʰʌ̹ɾi]] 纪录片 (艺术与设计)
갤러리	[kɛɭɭʌ̹ɾi]	[kɛɭɭʌ̹ɾi]	[[kɛɭɭʌ̹ɾi]] 大厅 (艺术与设计)
전시	[ˈt͡ɕɘ(ː)nɕʰi]	[ˈt͡ɕɘ(ː)nɕʰi]	[[ˈt͡ɕɘ(ː)nɕʰi]] Exhibition (艺术与设计)
예술가	[ˈje̞(ː)sʰuɭɡa̠]	[ˈje̞(ː)sʰuɭɡa̠]	[[ˈje̞(ː)sʰuɭɡa̠]] 美编 (艺术设计)
디자이너	[tid͡ʑa̠inʌ̹]	[tid͡ʑa̠inʌ̹]	[[tid͡ʑa̠inʌ̹]] 设计师 (艺术设计)
종교	[t͡ɕo̞ŋɡjo]	[t͡ɕo̞ŋɡjo]	[[t͡ɕo̞ŋɡjo]] 宗教 (宗教)
기독교	[kido̞k̚k͈jo]	[kido̞k̚k͈jo]	[[kido̞k̚k͈jo]] 基督教 (宗教)
가톨릭	[ka̠tʰo̞ʎʎik̚]	[ka̠tʰo̞ʎʎik̚]	[[ka̠tʰo̞ʎʎik̚]] 天主教 (宗教)
개신교	[ˈkɛ(ː)ɕʰinɡjo]	[ˈkɛ(ː)ɕʰinɡjo]	[[ˈkɛ(ː)ɕʰinɡjo]] 新教 (宗教)
이슬람교	[isʰɯɭɭa̠mɡjo]	[isʰɯɭɭa̠mɡjo]	[[isʰɯɭɭa̠mɡjo]] 伊斯兰教 (宗教)
교회	[ˈkjo(ː)βwe̞]	[ˈkjo(ː)βwe̞]	[[ˈkjo(ː)βwe̞]] 教会 (宗教)
기도	[kido̞]	[kido̞]	[[kido̞]] 祈祷 (宗教)
예배	[je̞bɛ]	[je̞bɛ]	[[je̞bɛ]] 崇拜 (宗教)
성경	[ˈsʰɘ(ː)ŋɡjʌ̹ŋ]	[ˈsʰɘ(ː)ŋɡjʌ̹ŋ]	[[ˈsʰɘ(ː)ŋɡjʌ̹ŋ]] 圣经 (宗教)
스님	[sʰɯnim]	[sʰɯnim]	[[sʰɯnim]] 武僧 (宗教)
수녀	[sʰuɲʌ̹]	[sʰuɲʌ̹]	[[sʰuɲʌ̹]] 修女 (宗教)
신부	[ɕʰinbu]	[ɕʰinbu]	[[ɕʰinbu]] 神职者 (宗教)
목사	[mo̞ks͈a̠]	[mo̞ks͈a̠]	[[mo̞ks͈a̠]] 牧师 (宗教)
믿음	[midɯm]	[midɯm]	[[midɯm]] 信仰 (宗教)
신념	[ˈɕʰi(ː)nɲʌ̹m]	[ˈɕʰi(ː)nɲʌ̹m]	[[ˈɕʰi(ː)nɲʌ̹m]] 信念 (宗教)
하나님	[ha̠na̠nim]	[ha̠na̠nim]	[[ha̠na̠nim]] 上帝 (宗教)
천국	[t͡ɕʰʌ̹nɡuk̚]	[t͡ɕʰʌ̹nɡuk̚]	[[t͡ɕʰʌ̹nɡuk̚]] 天堂 (宗教)
지옥	[t͡ɕio̞k̚]	[t͡ɕio̞k̚]	[[t͡ɕio̞k̚]] 地狱 (宗教)
촛불	[t͡ɕʰo̞t̚p͈uɭ]	[t͡ɕʰo̞t̚p͈uɭ]	[[t͡ɕʰo̞t̚p͈uɭ]] 蜡烛 (宗教)
축복	[t͡ɕʰuk̚p͈o̞k̚]	[t͡ɕʰuk̚p͈o̞k̚]	[[t͡ɕʰuk̚p͈o̞k̚]] 祝福 (宗教)
찬송가			圣歌 (宗教)
복음	[po̞ɡɯm]	[po̞ɡɯm]	[[po̞ɡɯm]] 福音 (宗教)
초상화	[t͡ɕʰo̞sʰa̠ŋβwa̠]	[t͡ɕʰo̞sʰa̠ŋβwa̠]	[[t͡ɕʰo̞sʰa̠ŋβwa̠]] 肖像画 (艺术与设计)
정물화	[t͡ɕʌ̹ŋmuɾβwa̠]	[t͡ɕʌ̹ŋmuɾβwa̠]	[[t͡ɕʌ̹ŋmuɾβwa̠]] 静物画 (艺术与设计)
파스텔	[pʰa̠sʰɯtʰe̞ɭ]	[pʰa̠sʰɯtʰe̞ɭ]	[[pʰa̠sʰɯtʰe̞ɭ]] 粉彩 (艺术与设计)
콜라주	[kʰo̞ɭɭa̠d͡ʑu]	[kʰo̞ɭɭa̠d͡ʑu]	[[kʰo̞ɭɭa̠d͡ʑu]] 拼贴 (艺术与设计)
스튜디오	[sʰɯtʰjudio̞]	[sʰɯtʰjudio̞]	[[sʰɯtʰjudio̞]] 工作室 (艺术与设计)
입금	[ip̚k͈ɯm]	[ip̚k͈ɯm]	[[ip̚k͈ɯm]] 存款 (金融与银行)
출금	[t͡ɕʰuɭɡɯm]	[t͡ɕʰuɭɡɯm]	[[t͡ɕʰuɭɡɯm]] 提款 (金融与银行)
달러	[ta̠ɭɭʌ̹]	[ta̠ɭɭʌ̹]	[[ta̠ɭɭʌ̹]] 美元 (金融与银行)
부처	[put͡ɕʰʌ̹]	[put͡ɕʰʌ̹]	[[put͡ɕʰʌ̹]] 佛陀；菩萨 (宗教)
예수	[je̞sʰu]	[je̞sʰu]	[[je̞sʰu]] 耶稣 (宗教)
임신	[ˈi(ː)mɕʰin]	[ˈi(ː)mɕʰin]	[[ˈi(ː)mɕʰin]] 怀孕 (育儿与家庭生活)
출산	[t͡ɕʰuɭs͈a̠n]	[t͡ɕʰuɭs͈a̠n]	[[t͡ɕʰuɭs͈a̠n]] 分娩 (育儿与家庭生活)
신생아	[ɕʰinsʰɛŋa̠]	[ɕʰinsʰɛŋa̠]	[[ɕʰinsʰɛŋa̠]] 新生儿 (育儿与家庭生活)
아기	[a̠ɡi]	[a̠ɡi]	[[a̠ɡi]] 婴儿 (育儿与家庭生活)
유아	[jua̠]	[jua̠]	[[jua̠]] 幼儿 (育儿与家庭生活)
아이	[a̠i]	[a̠i]	[[a̠i]] 小孩 (育儿与家庭生活)
십대	[ɕʰip̚t͈ɛ]	[ɕʰip̚t͈ɛ]	[[ɕʰip̚t͈ɛ]] 青少年 (育儿与家庭生活)
양육			育儿 (育儿与家庭生活)
모성			母亲的身份 (eomeoni-ui sinbun) (育儿与家庭生活)
부성			父亲的身份 (abeoji-ui sinbun) (育儿与家庭生活)
분유	[puɲu]	[puɲu]	[[puɲu]] 配方奶粉 (pyeong-ga naepul) (育儿与家庭生活)
기저귀	[kid͡ʑʌ̹ɡɥi]	[kid͡ʑʌ̹ɡɥi]	[[kid͡ʑʌ̹ɡɥi]] 尿布 (naebuk) (育儿与家庭生活)
이유식			婴儿食品 (育儿与家庭生活)
요람	[joɾa̠m]	[joɾa̠m]	[[joɾa̠m]] 婴儿摇篮 (育儿与家庭生活)
유모차	[jumo̞t͡ɕʰa̠]	[jumo̞t͡ɕʰa̠]	[[jumo̞t͡ɕʰa̠]] 婴儿推车 (育儿与家庭生活)
아기띠			婴儿背带 (育儿与家庭生活)
자장가	[t͡ɕa̠d͡ʑa̠ŋɡa̠]	[t͡ɕa̠d͡ʑa̠ŋɡa̠]	[[t͡ɕa̠d͡ʑa̠ŋɡa̠]] 摇篮曲 (育儿与家庭生活)
어린이집	[ʌ̹ɾinid͡ʑip̚]	[ʌ̹ɾinid͡ʑip̚]	[[ʌ̹ɾinid͡ʑip̚]] 日间托育 (育儿与家庭生活)
용돈	[ˈjo(ː)ŋt͈o̞n]	[ˈjo(ː)ŋt͈o̞n]	[[ˈjo(ː)ŋt͈o̞n]] 零用钱 (育儿与家庭生活)
집안일	[t͡ɕiba̠niɭ]	[t͡ɕiba̠niɭ]	[[t͡ɕiba̠niɭ]] 家事 (育儿与家庭生活)
보상	[ˈpo̞(ː)sʰa̠ŋ]	[ˈpo̞(ː)sʰa̠ŋ]	[[ˈpo̞(ː)sʰa̠ŋ]] 奖励 (育儿与家庭生活)
외동이			独生子女 (育儿与家庭生活)
유모	[jumo̞]	[jumo̞]	[[jumo̞]] 保母 (育儿与家庭生活)
수입	[sʰuip̚]	[sʰuip̚]	[[sʰuip̚]] 收入 (金融与银行)
건물	[ˈkɘ(ː)nmuɭ]	[ˈkɘ(ː)nmuɭ]	[[ˈkɘ(ː)nmuɭ]] 建筑物 (建筑)
건축가	[ˈkɘ(ː)ɲt͡ɕʰuk̚k͈a̠]	[ˈkɘ(ː)ɲt͡ɕʰuk̚k͈a̠]	[[ˈkɘ(ː)ɲt͡ɕʰuk̚k͈a̠]] 建筑师 (建筑)
마천루	[ma̠t͡ɕʰʌ̹ɭɭu]	[ma̠t͡ɕʰʌ̹ɭɭu]	[[ma̠t͡ɕʰʌ̹ɭɭu]] 摩天大楼 (建筑)
빌라	[piɭɭa̠]	[piɭɭa̠]	[[piɭɭa̠]] 别墅 (建筑)
마당	[ma̠da̠ŋ]	[ma̠da̠ŋ]	[[ma̠da̠ŋ]] 庭院 (建筑)
콘크리트	[kʰo̞nkxɯɾitʰɯ]	[kʰo̞nkxɯɾitʰɯ]	[[kʰo̞nkxɯɾitʰɯ]] 混凝土 (建筑)
철강			钢铁 (建筑)
리모델링			翻新 (建筑)
에스컬레이터	[e̞sʰɯkʰʌ̹ɭɭe̞itʰʌ̹]	[e̞sʰɯkʰʌ̹ɭɭe̞itʰʌ̹]	[[e̞sʰɯkʰʌ̹ɭɭe̞itʰʌ̹]] 自动扶梯 (建筑)
리조트	[ɾid͡ʑo̞tʰɯ]	[ɾid͡ʑo̞tʰɯ]	[[ɾid͡ʑo̞tʰɯ]] 度假村 (建筑)
울타리	[uɭtʰa̠ɾi]	[uɭtʰa̠ɾi]	[[uɭtʰa̠ɾi]] 围墙 (建筑)
광장	[ˈkwa̠(ː)ŋd͡ʑa̠ŋ]	[ˈkwa̠(ː)ŋd͡ʑa̠ŋ]	[[ˈkwa̠(ː)ŋd͡ʑa̠ŋ]] 广场 (建筑)
배관	[ˈpɛ(ː)ɡwa̠n]	[ˈpɛ(ː)ɡwa̠n]	[[ˈpɛ(ː)ɡwa̠n]] 水管工程 (建筑)
현미경	[ˈçɘ(ː)nmiɡjʌ̹ŋ]	[ˈçɘ(ː)nmiɡjʌ̹ŋ]	[[ˈçɘ(ː)nmiɡjʌ̹ŋ]] 显微镜 (科学与研究)
망원경	[ˈma̠(ː)ŋwʌ̹nɡjʌ̹ŋ]	[ˈma̠(ː)ŋwʌ̹nɡjʌ̹ŋ]	[[ˈma̠(ː)ŋwʌ̹nɡjʌ̹ŋ]] 望远镜 (科学与研究)
세포	[ˈsʰe̞(ː)pʰo̞]	[ˈsʰe̞(ː)pʰo̞]	[[ˈsʰe̞(ː)pʰo̞]] 细胞 (科学与研究)
생물학	[sʰɛŋmuɾɦa̠k̚]	[sʰɛŋmuɾɦa̠k̚]	[[sʰɛŋmuɾɦa̠k̚]] 生物学 (科学与研究)
물리학	[muʎʎiɦa̠k̚]	[muʎʎiɦa̠k̚]	[[muʎʎiɦa̠k̚]] 物理学 (科学与研究)
과학자	[kwa̠ɦa̠k̚t͡ɕ͈a̠]	[kwa̠ɦa̠k̚t͡ɕ͈a̠]	[[kwa̠ɦa̠k̚t͡ɕ͈a̠]] 科学家 (科学与研究)
연구자	[ˈjɘ(ː)nɡud͡ʑa̠]	[ˈjɘ(ː)nɡud͡ʑa̠]	[[ˈjɘ(ː)nɡud͡ʑa̠]] 研究员 (科学与研究)
영아			婴儿 (育儿与家庭生活)
유아원	[jua̠wʌ̹n]	[jua̠wʌ̹n]	[[jua̠wʌ̹n]] 学前班 (育儿与家庭生活)
원룸	[wʌ̹nnum]	[wʌ̹nnum]	[[wʌ̹nnum]] 单间公寓 (建筑)
시청	[ˈɕʰi(ː)t͡ɕʰʌ̹ŋ]	[ˈɕʰi(ː)t͡ɕʰʌ̹ŋ]	[[ˈɕʰi(ː)t͡ɕʰʌ̹ŋ]] 市政厅 (建筑)
문화센터			文化中心 (建筑)
동네	[ˈto̞(ː)ŋne̞]	[ˈto̞(ː)ŋne̞]	[[ˈto̞(ː)ŋne̞]] 邻里 (建筑)
