숨	[sʰu(ː)m]	[sʰu(ː)m]	[[sʰu(ː)m]] 呼吸 (身體部位)
왼손	[ˈwe̞(ː)nsʰo̞n]	[ˈwe̞(ː)nsʰo̞n]	[[ˈwe̞(ː)nsʰo̞n]] 左手 (身體部位)
오른손	[o̞ɾɯnsʰo̞n]	[o̞ɾɯnsʰo̞n]	[[o̞ɾɯnsʰo̞n]] 右手 (身體部位)
몸	[mo̞m]	[mo̞m]	[[mo̞m]] 身體 (身體部位)
키	[cçi]	[cçi]	[[cçi]] Height (身體部位)
몸무게	[mo̞mmuɡe̞]	[mo̞mmuɡe̞]	[[mo̞mmuɡe̞]] Weight (身體部位)
날씬한			Slim (身體部位)
통통한			Chubby (身體部位)
흉터	[çuŋtʰʌ̹]	[çuŋtʰʌ̹]	[[çuŋtʰʌ̹]] Scar (身體部位)
주름	[t͡ɕuɾɯm]	[t͡ɕuɾɯm]	[[t͡ɕuɾɯm]] Wrinkle (身體部位)
빨강	[p͈a̠ɭɡa̠ŋ]	[p͈a̠ɭɡa̠ŋ]	[[p͈a̠ɭɡa̠ŋ]] 紅色 (顏色和形狀)
주황			橙色 (顏色和形狀)
노랑	[no̞ɾa̠ŋ]	[no̞ɾa̠ŋ]	[[no̞ɾa̠ŋ]] 黃色 (顏色和形狀)
초록	[t͡ɕʰo̞ɾo̞k̚]	[t͡ɕʰo̞ɾo̞k̚]	[[t͡ɕʰo̞ɾo̞k̚]] 綠色 (顏色和形狀)
파랑	[pʰa̠ɾa̠ŋ]	[pʰa̠ɾa̠ŋ]	[[pʰa̠ɾa̠ŋ]] 藍色 (顏色和形狀)
보라	[po̞ɾa̠]	[po̞ɾa̠]	[[po̞ɾa̠]] 紫色 (顏色和形狀)
분홍	[ˈpu(ː)nβo̞ŋ]	[ˈpu(ː)nβo̞ŋ]	[[ˈpu(ː)nβo̞ŋ]] 粉紅色 (顏色和形狀)
하양	[ha̠ja̠ŋ]	[ha̠ja̠ŋ]	[[ha̠ja̠ŋ]] 白色 (顏色和形狀)
검정	[kʌ̹md͡ʑʌ̹ŋ]	[kʌ̹md͡ʑʌ̹ŋ]	[[kʌ̹md͡ʑʌ̹ŋ]] Black (顏色與形狀)
회색	[ɸwe̞sʰɛk̚]	[ɸwe̞sʰɛk̚]	[[ɸwe̞sʰɛk̚]] Gray (顏色與形狀)
갈색	[ka̠ɭs͈ɛk̚]	[ka̠ɭs͈ɛk̚]	[[ka̠ɭs͈ɛk̚]] Brown (顏色與形狀)
베이지			Beige (顏色與形狀)
네이비			Navy (顏色與形狀)
하늘색	[ha̠nɯɭs͈ɛk̚]	[ha̠nɯɭs͈ɛk̚]	[[ha̠nɯɭs͈ɛk̚]] Sky Blue (顏色與形狀)
민트	[mintʰɯ]	[mintʰɯ]	[[mintʰɯ]] Mint (顏色與形狀)
금색	[kɯmsʰɛk̚]	[kɯmsʰɛk̚]	[[kɯmsʰɛk̚]] 金 (顏色與形狀)
은색	[ɯnsʰɛk̚]	[ɯnsʰɛk̚]	[[ɯnsʰɛk̚]] 銀 (顏色與形狀)
원	[wʌ̹n]	[wʌ̹n]	[[wʌ̹n]] 圓形 (顏色與形狀)
사각형	[ˈsʰa̠(ː)ɡa̠cçʌ̹ŋ]	[ˈsʰa̠(ː)ɡa̠cçʌ̹ŋ]	[[ˈsʰa̠(ː)ɡa̠cçʌ̹ŋ]] 正方形 (顏色與形狀)
삼각형	[sʰa̠mɡa̠cçʌ̹ŋ]	[sʰa̠mɡa̠cçʌ̹ŋ]	[[sʰa̠mɡa̠cçʌ̹ŋ]] 三角形 (顏色與形狀)
직사각형	[t͡ɕiks͈a̠ɡa̠cçʌ̹ŋ]	[t͡ɕiks͈a̠ɡa̠cçʌ̹ŋ]	[[t͡ɕiks͈a̠ɡa̠cçʌ̹ŋ]] 長方形 (顏色與形狀)
타원	[ˈtʰa̠(ː)wʌ̹n]	[ˈtʰa̠(ː)wʌ̹n]	[[ˈtʰa̠(ː)wʌ̹n]] 橢圓形 (顏色與形狀)
다이아몬드	[ta̠ia̠mo̞ndɯ]	[ta̠ia̠mo̞ndɯ]	[[ta̠ia̠mo̞ndɯ]] 菱形 (顏色與形狀)
십자	[ɕʰip̚t͡ɕ͈a̠]	[ɕʰip̚t͡ɕ͈a̠]	[[ɕʰip̚t͡ɕ͈a̠]] 十字 (顏色與形狀)
화살표	[ɸwa̠sʰa̠ɭpʰjo]	[ɸwa̠sʰa̠ɭpʰjo]	[[ɸwa̠sʰa̠ɭpʰjo]] 箭頭 (顏色與形狀)
직선	[t͡ɕiks͈ʌ̹n]	[t͡ɕiks͈ʌ̹n]	[[t͡ɕiks͈ʌ̹n]] 直線 (顏色與形狀)
곡선	[ko̞ks͈ʌ̹n]	[ko̞ks͈ʌ̹n]	[[ko̞ks͈ʌ̹n]] 曲線 (顏色與形狀)
두꺼운	[tuk͈ʌ̹un]	[tuk͈ʌ̹un]	[[tuk͈ʌ̹un]] 厚 (顏色與形狀)
얇은	[ja̠ɭbɯn]	[ja̠ɭbɯn]	[[ja̠ɭbɯn]] 薄 (顏色與形狀)
둥근			圓形 (顏色與形狀)
평평한			平坦 (顏色與形狀)
모퉁이	[mo̞tʰuŋi]	[mo̞tʰuŋi]	[[mo̞tʰuŋi]] 角落 (顏色與形狀)
큰	[kxɯn]	[kxɯn]	[[kxɯn]] 大的 (顏色與形狀)
작은	[t͡ɕa̠ɡɯn]	[t͡ɕa̠ɡɯn]	[[t͡ɕa̠ɡɯn]] 小的 (顏色與形狀)
중간	[t͡ɕuŋɡa̠n]	[t͡ɕuŋɡa̠n]	[[t͡ɕuŋɡa̠n]] 中等的 (顏色與形狀)
넓은			寬的 (顏色與形狀)
좁은			窄的 (顏色與形狀)
긴	[ki(ː)n]	[ki(ː)n]	[[ki(ː)n]] 長的 (顏色與形狀)
짧은			短的 (顏色與形狀)
높은			高的 (顏色與形狀)
무늬	[muni]	[muni]	[[muni]] 圖案 (顏色與形狀)
줄무늬	[t͡ɕuɭmuni]	[t͡ɕuɭmuni]	[[t͡ɕuɭmuni]] 條紋 (顏色與形狀)
점	[t͡ɕʌ̹m]	[t͡ɕʌ̹m]	[[t͡ɕʌ̹m]] 點 (顏色與形狀)
하나	[ha̠na̠]	[ha̠na̠]	[[ha̠na̠]] 一 (數字與時間)
둘	[tu(ː)ɭ]	[tu(ː)ɭ]	[[tu(ː)ɭ]] 二 (數字與時間)
셋	[sʰe̞(ː)t̚]	[sʰe̞(ː)t̚]	[[sʰe̞(ː)t̚]] 三 (數字與時間)
넷	[ne̞(ː)t̚]	[ne̞(ː)t̚]	[[ne̞(ː)t̚]] 四 (數字與時間)
다섯	[ta̠sʰʌ̹t̚]	[ta̠sʰʌ̹t̚]	[[ta̠sʰʌ̹t̚]] 五 (數字與時間)
여섯	[jʌ̹sʰʌ̹t̚]	[jʌ̹sʰʌ̹t̚]	[[jʌ̹sʰʌ̹t̚]] 六 (數字與時間)
일곱	[iɭɡo̞p̚]	[iɭɡo̞p̚]	[[iɭɡo̞p̚]] 七 (數字與時間)
여덟	[jʌ̹dʌ̹ɭ]	[jʌ̹dʌ̹ɭ]	[[jʌ̹dʌ̹ɭ]] 八 (數字與時間)
아홉	[a̠βo̞p̚]	[a̠βo̞p̚]	[[a̠βo̞p̚]] 九 (數字與時間)
열	[jʌ̹ɭ]	[jʌ̹ɭ]	[[jʌ̹ɭ]] 十 (數字與時間)
열한			十一 (數字與時間)
열두			十二 (數字與時間)
스무	[sʰɯmu]	[sʰɯmu]	[[sʰɯmu]] 二十 (數字與時間)
서른	[sʰʌ̹ɾɯn]	[sʰʌ̹ɾɯn]	[[sʰʌ̹ɾɯn]] 三十 (數字與時間)
마흔	[ma̠ɣɯn]	[ma̠ɣɯn]	[[ma̠ɣɯn]] 四十 (數字與時間)
쉰	[ʃʰɥi(ː)n]	[ʃʰɥi(ː)n]	[[ʃʰɥi(ː)n]] 五十 (數字與時間)
백	[pɛk̚]	[pɛk̚]	[[pɛk̚]] 百 (數字與時間)
천	[t͡ɕʰɘ(ː)n]	[t͡ɕʰɘ(ː)n]	[[t͡ɕʰɘ(ː)n]] 千 (數字與時間)
만	[ma̠(ː)n]	[ma̠(ː)n]	[[ma̠(ː)n]] 萬 (數字與時間)
백만	[pɛŋma̠n]	[pɛŋma̠n]	[[pɛŋma̠n]] 百萬 (數字與時間)
반	[pa̠(ː)n]	[pa̠(ː)n]	[[pa̠(ː)n]] 一半 (數字與時間)
영	[jʌ̹ŋ]	[jʌ̹ŋ]	[[jʌ̹ŋ]] 零 (數字與時間)
숫자	[ˈsʰu(ː)t̚t͡ɕ͈a̠]	[ˈsʰu(ː)t̚t͡ɕ͈a̠]	[[ˈsʰu(ː)t̚t͡ɕ͈a̠]] 數字 (數字與時間)
세기	[ˈsʰe̞(ː)ɡi]	[ˈsʰe̞(ː)ɡi]	[[ˈsʰe̞(ː)ɡi]] 數數 (數字與時間)
몇	[mjʌ̹t̚]	[mjʌ̹t̚]	[[mjʌ̹t̚]] 多少 (數字與時間)
초	[t͡ɕʰo̞]	[t͡ɕʰo̞]	[[t͡ɕʰo̞]] 秒 (數字與時間)
분	[pun]	[pun]	[[pun]] 分鐘 (數字與時間)
날	[na̠ɭ]	[na̠ɭ]	[[na̠ɭ]] 天 (數字與時間)
주	[t͡ɕu]	[t͡ɕu]	[[t͡ɕu]] 週 (數字與時間)
년	[ɲʌ̹n]	[ɲʌ̹n]	[[ɲʌ̹n]] 年 (數字與時間)
아침	[a̠t͡ɕʰim]	[a̠t͡ɕʰim]	[[a̠t͡ɕʰim]] 早上 (數字與時間)
오후	[ˈo̞(ː)βu]	[ˈo̞(ː)βu]	[[ˈo̞(ː)βu]] 下午 (數字與時間)
저녁	[t͡ɕʌ̹ɲʌ̹k̚]	[t͡ɕʌ̹ɲʌ̹k̚]	[[t͡ɕʌ̹ɲʌ̹k̚]] 晚上 (數字與時間)
자정	[t͡ɕa̠d͡ʑʌ̹ŋ]	[t͡ɕa̠d͡ʑʌ̹ŋ]	[[t͡ɕa̠d͡ʑʌ̹ŋ]] 午夜 (數字與時間)
정오	[ˈt͡ɕɘ(ː)ŋo̞]	[ˈt͡ɕɘ(ː)ŋo̞]	[[ˈt͡ɕɘ(ː)ŋo̞]] 中午 (數字與時間)
새벽	[sʰɛbjʌ̹k̚]	[sʰɛbjʌ̹k̚]	[[sʰɛbjʌ̹k̚]] 黎明 (數字與時間)
오늘	[o̞nɯɭ]	[o̞nɯɭ]	[[o̞nɯɭ]] 今天 (數字與時間)
어제	[ʌ̹d͡ʑe̞]	[ʌ̹d͡ʑe̞]	[[ʌ̹d͡ʑe̞]] 昨天 (數字與時間)
내일	[nɛiɭ]	[nɛiɭ]	[[nɛiɭ]] 明天 (數字與時間)
지금	[t͡ɕiɡɯm]	[t͡ɕiɡɯm]	[[t͡ɕiɡɯm]] 現在 (數字與時間)
나중에			稍後 (數字與時間)
곧	[ko̞t̚]	[ko̞t̚]	[[ko̞t̚]] 很快 (數字與時間)
전에			之前 (數字與時間)
후에			之後 (數字與時間)
항상	[ha̠ŋsʰa̠ŋ]	[ha̠ŋsʰa̠ŋ]	[[ha̠ŋsʰa̠ŋ]] 總是 (數字與時間)
절대	[t͡ɕʌ̹ɭt͈ɛ]	[t͡ɕʌ̹ɭt͈ɛ]	[[t͡ɕʌ̹ɭt͈ɛ]] 從不 (數字與時間)
가끔	[ka̠k͈ɯm]	[ka̠k͈ɯm]	[[ka̠k͈ɯm]] 有時候 (數字與時間)
자주	[t͡ɕa̠d͡ʑu]	[t͡ɕa̠d͡ʑu]	[[t͡ɕa̠d͡ʑu]] 經常 (數字與時間)
최근에			最近 (數字與時間)
이미	[ˈi(ː)mi]	[ˈi(ː)mi]	[[ˈi(ː)mi]] 已經 (數字與時間)
아직	[a̠d͡ʑik̚]	[a̠d͡ʑik̚]	[[a̠d͡ʑik̚]] 仍然 (數字與時間)
다시	[ta̠ɕʰi]	[ta̠ɕʰi]	[[ta̠ɕʰi]] 再次 (數字與時間)
일찍	[iʎt͡ɕ͈ik̚]	[iʎt͡ɕ͈ik̚]	[[iʎt͡ɕ͈ik̚]] 早 (數字與時間)
늦게			晚 (數字與時間)
달력	[ta̠ʎʎʌ̹k̚]	[ta̠ʎʎʌ̹k̚]	[[ta̠ʎʎʌ̹k̚]] 日曆 (數字與時間)
기간	[kiɡa̠n]	[kiɡa̠n]	[[kiɡa̠n]] 持續時間 (數字與時間)
순간	[sʰunɡa̠n]	[sʰunɡa̠n]	[[sʰunɡa̠n]] 瞬間 (數字與時間)
즉시	[t͡ɕɯkɕ͈i]	[t͡ɕɯkɕ͈i]	[[t͡ɕɯkɕ͈i]] 即時 (數字與時間)
계절	[ˈkje̞(ː)d͡ʑʌ̹ɭ]	[ˈkje̞(ː)d͡ʑʌ̹ɭ]	[[ˈkje̞(ː)d͡ʑʌ̹ɭ]] 季節 (數字與時間)
월요일	[wʌ̹ɾjoiɭ]	[wʌ̹ɾjoiɭ]	[[wʌ̹ɾjoiɭ]] 星期一 (數字與時間)
화요일	[ɸwa̠joiɭ]	[ɸwa̠joiɭ]	[[ɸwa̠joiɭ]] 星期二 (數字與時間)
수요일	[sʰujoiɭ]	[sʰujoiɭ]	[[sʰujoiɭ]] 星期三 (數字與時間)
목요일	[mo̞ɡjoiɭ]	[mo̞ɡjoiɭ]	[[mo̞ɡjoiɭ]] 星期四 (數字與時間)
금요일	[kɯmjoiɭ]	[kɯmjoiɭ]	[[kɯmjoiɭ]] 星期五 (數字與時間)
토요일	[tʰo̞joiɭ]	[tʰo̞joiɭ]	[[tʰo̞joiɭ]] 星期六 (數字與時間)
일요일	[iɾjoiɭ]	[iɾjoiɭ]	[[iɾjoiɭ]] 星期日 (數字與時間)
평일	[pʰjʌ̹ŋiɭ]	[pʰjʌ̹ŋiɭ]	[[pʰjʌ̹ŋiɭ]] 平日 (數字與時間)
생일	[sʰɛŋiɭ]	[sʰɛŋiɭ]	[[sʰɛŋiɭ]] 生日 (數字與時間)
교장	[ˈkjo(ː)d͡ʑa̠ŋ]	[ˈkjo(ː)d͡ʑa̠ŋ]	[[ˈkjo(ː)d͡ʑa̠ŋ]] 校長 (校園生活)
교감			副校長 (校園生活)
담임선생님			級任老師 (校園生活)
과목선생님			科目老師 (校園生活)
가위	[ka̠ɥi]	[ka̠ɥi]	[[ka̠ɥi]] 剪刀 (校園生活)
풀	[pʰuɭ]	[pʰuɭ]	[[pʰuɭ]] 膠水 (校園生活)
배낭	[ˈpɛ(ː)na̠ŋ]	[ˈpɛ(ː)na̠ŋ]	[[ˈpɛ(ː)na̠ŋ]] 書包 (校園生活)
교복	[ˈkjo(ː)bo̞k̚]	[ˈkjo(ː)bo̞k̚]	[[ˈkjo(ː)bo̞k̚]] 校服 (校園生活)
종	[t͡ɕo̞(ː)ŋ]	[t͡ɕo̞(ː)ŋ]	[[t͡ɕo̞(ː)ŋ]] 鈴 (學校生活)
시간표	[ɕʰiɡa̠npʰjo]	[ɕʰiɡa̠npʰjo]	[[ɕʰiɡa̠npʰjo]] 時間表 (學校生活)
지각	[t͡ɕiɡa̠k̚]	[t͡ɕiɡa̠k̚]	[[t͡ɕiɡa̠k̚]] Late Arrival (School Life)
출석	[t͡ɕʰuɭs͈ʌ̹k̚]	[t͡ɕʰuɭs͈ʌ̹k̚]	[[t͡ɕʰuɭs͈ʌ̹k̚]] Attendance (School Life)
결석	[kjʌ̹ɭs͈ʌ̹k̚]	[kjʌ̹ɭs͈ʌ̹k̚]	[[kjʌ̹ɭs͈ʌ̹k̚]] Absent (School Life)
반장	[pa̠ɲd͡ʑa̠ŋ]	[pa̠ɲd͡ʑa̠ŋ]	[[pa̠ɲd͡ʑa̠ŋ]] Class President (School Life)
맑은			Sunny (天氣)
흐린			Cloudy (天氣)
비오는			Rainy (天氣)
습한			濕氣重的 (天氣)
건조한			乾燥的 (天氣)
덥다	[ˈtɘ(ː)p̚t͈a̠]	[ˈtɘ(ː)p̚t͈a̠]	[[ˈtɘ(ː)p̚t͈a̠]] Hot (Weather)
춥다	[t͡ɕʰup̚t͈a̠]	[t͡ɕʰup̚t͈a̠]	[[t͡ɕʰup̚t͈a̠]] 寒冷 (天氣)
시원한			涼爽 (天氣)
천둥	[t͡ɕʰʌ̹nduŋ]	[t͡ɕʰʌ̹nduŋ]	[[t͡ɕʰʌ̹nduŋ]] 雷聲 (天氣)
얼음	[ʌ̹ɾɯm]	[ʌ̹ɾɯm]	[[ʌ̹ɾɯm]] 冰 (天氣)
온도	[o̞ndo̞]	[o̞ndo̞]	[[o̞ndo̞]] 溫度 (天氣)
섭씨	[sʰʌ̹pɕ͈i]	[sʰʌ̹pɕ͈i]	[[sʰʌ̹pɕ͈i]] 攝氏度 (天氣)
우산	[ˈu(ː)sʰa̠n]	[ˈu(ː)sʰa̠n]	[[ˈu(ː)sʰa̠n]] 雨傘 (天氣)
레인코트			雨衣 (天氣)
선글라스	[s͈ʌ̹nɡɯɭɭa̠s͈ɯ]	[s͈ʌ̹nɡɯɭɭa̠s͈ɯ]	[[s͈ʌ̹nɡɯɭɭa̠s͈ɯ]] 太陽眼鏡 (天氣)
봄날씨	[po̞mna̠ɭɕ͈i]	[po̞mna̠ɭɕ͈i]	[[po̞mna̠ɭɕ͈i]] Spring Weather (天氣)
첫눈	[t͡ɕʰʌ̹nnun]	[t͡ɕʰʌ̹nnun]	[[t͡ɕʰʌ̹nnun]] First Snow (天氣)
난방	[na̠nba̠ŋ]	[na̠nba̠ŋ]	[[na̠nba̠ŋ]] Heating (天氣)
냉방			Cooling (天氣)
환기	[ɸwa̠nɡi]	[ɸwa̠nɡi]	[[ɸwa̠nɡi]] Ventilation (天氣)
떨다	[ˈt͈ɘ(ː)ɭda̠]	[ˈt͈ɘ(ː)ɭda̠]	[[ˈt͈ɘ(ː)ɭda̠]] Shiver (天氣)
봄비	[po̞mp͈i]	[po̞mp͈i]	[[po̞mp͈i]] 春雨 (天氣)
티셔츠	[tʰiɕʰʌ̹t͡ɕʰɯ]	[tʰiɕʰʌ̹t͡ɕʰɯ]	[[tʰiɕʰʌ̹t͡ɕʰɯ]] T-shirt (服飾)
셔츠	[ɕʰʌ̹t͡ɕʰɯ]	[ɕʰʌ̹t͡ɕʰɯ]	[[ɕʰʌ̹t͡ɕʰɯ]] Shirt (服飾)
블라우스	[pɯɭɭa̠us͈ɯ]	[pɯɭɭa̠us͈ɯ]	[[pɯɭɭa̠us͈ɯ]] Blouse (服飾)
드레스	[tɯɾe̞s͈ɯ]	[tɯɾe̞s͈ɯ]	[[tɯɾe̞s͈ɯ]] Dress (服飾)
스커트	[sʰɯkʰʌ̹tʰɯ]	[sʰɯkʰʌ̹tʰɯ]	[[sʰɯkʰʌ̹tʰɯ]] Skirt (服飾)
바지	[pa̠d͡ʑi]	[pa̠d͡ʑi]	[[pa̠d͡ʑi]] Pants (服飾)
청바지	[t͡ɕʰʌ̹ŋba̠d͡ʑi]	[t͡ɕʰʌ̹ŋba̠d͡ʑi]	[[t͡ɕʰʌ̹ŋba̠d͡ʑi]] Jeans (服飾)
반바지	[ˈpa̠(ː)nba̠d͡ʑi]	[ˈpa̠(ː)nba̠d͡ʑi]	[[ˈpa̠(ː)nba̠d͡ʑi]] Shorts (服飾)
레깅스	[ɾe̞ɡiŋs͈ɯ]	[ɾe̞ɡiŋs͈ɯ]	[[ɾe̞ɡiŋs͈ɯ]] 緊身褲 (服飾)
재킷	[t͡ɕɛcçit̚]	[t͡ɕɛcçit̚]	[[t͡ɕɛcçit̚]] 夾克 (服飾)
코트	[kʰo̞tʰɯ]	[kʰo̞tʰɯ]	[[kʰo̞tʰɯ]] 大衣 (服飾)
파카			派克大衣 (服飾)
카디건	[kʰa̠diɡʌ̹n]	[kʰa̠diɡʌ̹n]	[[kʰa̠diɡʌ̹n]] 開襟毛衣 (服飾)
스웨터	[sʰɯwe̞tʰʌ̹]	[sʰɯwe̞tʰʌ̹]	[[sʰɯwe̞tʰʌ̹]] 毛衣 (服飾)
후드티			連帽衫 (服飾)
맨투맨			運動衫 (服飾)
민소매	[minsʰo̞mɛ]	[minsʰo̞mɛ]	[[minsʰo̞mɛ]] 背心 (服飾)
잠옷	[t͡ɕa̠mo̞t̚]	[t͡ɕa̠mo̞t̚]	[[t͡ɕa̠mo̞t̚]] 睡衣 (服飾)
속옷	[ˈsʰo̞(ː)ɡo̞t̚]	[ˈsʰo̞(ː)ɡo̞t̚]	[[ˈsʰo̞(ː)ɡo̞t̚]] 內衣 (服飾)
양말	[ja̠ŋma̠ɭ]	[ja̠ŋma̠ɭ]	[[ja̠ŋma̠ɭ]] 襪子 (服飾)
신발	[ɕʰinba̠ɭ]	[ɕʰinba̠ɭ]	[[ɕʰinba̠ɭ]] 鞋子 (服飾)
운동화	[ˈu(ː)ndo̞ŋβwa̠]	[ˈu(ː)ndo̞ŋβwa̠]	[[ˈu(ː)ndo̞ŋβwa̠]] 運動鞋 (服飾)
부츠	[put͡ɕʰɯ]	[put͡ɕʰɯ]	[[put͡ɕʰɯ]] 靴子 (服飾)
샌들	[s͈ɛndɯɭ]	[s͈ɛndɯɭ]	[[s͈ɛndɯɭ]] 涼鞋 (服飾)
슬리퍼	[sʰɯʎʎipʰʌ̹]	[sʰɯʎʎipʰʌ̹]	[[sʰɯʎʎipʰʌ̹]] 拖鞋 (服飾)
벨트	[pe̞ɭtʰɯ]	[pe̞ɭtʰɯ]	[[pe̞ɭtʰɯ]] 皮帶 (服飾)
모자	[mo̞d͡ʑa̠]	[mo̞d͡ʑa̠]	[[mo̞d͡ʑa̠]] 帽子 (服飾)
캡	[kʰɛp̚]	[kʰɛp̚]	[[kʰɛp̚]] 棒球帽 (服飾)
비니	[pini]	[pini]	[[pini]] 毛帽 (服飾)
스카프	[sʰɯkʰa̠pʰɯ]	[sʰɯkʰa̠pʰɯ]	[[sʰɯkʰa̠pʰɯ]] 圍巾 (服飾)
장갑	[ˈt͡ɕa̠(ː)ŋɡa̠p̚]	[ˈt͡ɕa̠(ː)ŋɡa̠p̚]	[[ˈt͡ɕa̠(ː)ŋɡa̠p̚]] 手套 (服飾)
가방	[ka̠ba̠ŋ]	[ka̠ba̠ŋ]	[[ka̠ba̠ŋ]] 包包 (服飾)
목걸이	[mo̞k̚k͈ʌ̹ɾi]	[mo̞k̚k͈ʌ̹ɾi]	[[mo̞k̚k͈ʌ̹ɾi]] 項鍊 (服飾)
팔찌	[pʰa̠ʎt͡ɕ͈i]	[pʰa̠ʎt͡ɕ͈i]	[[pʰa̠ʎt͡ɕ͈i]] 手鍊 (服飾)
귀걸이	[kɥiɡʌ̹ɾi]	[kɥiɡʌ̹ɾi]	[[kɥiɡʌ̹ɾi]] 耳環 (服飾)
반지	[pa̠ɲd͡ʑi]	[pa̠ɲd͡ʑi]	[[pa̠ɲd͡ʑi]] 戒指 (服飾)
시계	[ɕʰiɡje̞]	[ɕʰiɡje̞]	[[ɕʰiɡje̞]] 手錶 (服飾)
마스크	[ma̠sʰɯkxɯ]	[ma̠sʰɯkxɯ]	[[ma̠sʰɯkxɯ]] 口罩 (服飾)
캐주얼복			休閒服 (服飾)
면	[mjʌ̹n]	[mjʌ̹n]	[[mjʌ̹n]] Cotton (Clothing)
울	[uɭ]	[uɭ]	[[uɭ]] Wool (Clothing)
데님	[te̞nim]	[te̞nim]	[[te̞nim]] Denim (Clothing)
가죽	[ka̠d͡ʑuk̚]	[ka̠d͡ʑuk̚]	[[ka̠d͡ʑuk̚]] Leather (Clothing)
단색			Solid color (Clothing)
다림질	[ta̠ɾimd͡ʑiɭ]	[ta̠ɾimd͡ʑiɭ]	[[ta̠ɾimd͡ʑiɭ]] Ironing (Clothing)
보고싶어			I Miss You (韓劇表達)
미안해			對不起 (韓劇表達)
괜찮아			沒關係 (韓劇表達)
어머	[ʌ̹mʌ̹]	[ʌ̹mʌ̹]	[[ʌ̹mʌ̹]] 我的天 (韓劇表達)
아이고	[a̠iɡo̞]	[a̠iɡo̞]	[[a̠iɡo̞]] Alas (K-Drama Expressions)
아이구			Oh Dear (K-Drama Expressions)
화이팅	[ɸwa̠itʰiŋ]	[ɸwa̠itʰiŋ]	[[ɸwa̠itʰiŋ]] Fighting (K-Drama Expressions)
진짜	[t͡ɕiɲt͡ɕ͈a̠]	[t͡ɕiɲt͡ɕ͈a̠]	[[t͡ɕiɲt͡ɕ͈a̠]] Really (K-Drama Expressions)
왜	[wɛ(ː)]	[wɛ(ː)]	[[wɛ(ː)]] Why (K-Drama Expressions)
안돼			Don't (K-Drama Expressions)
몰라	[mo̞ɭɭa̠]	[mo̞ɭɭa̠]	[[mo̞ɭɭa̠]] I Don't Know (K-Drama Expressions)
어떻게	[ʌ̹t͈ʌ̹kʰe̞]	[ʌ̹t͈ʌ̹kʰe̞]	[[ʌ̹t͈ʌ̹kʰe̞]] What Should I Do (K-Drama Expressions)
맛있어			It's Delicious (K-Drama Expressions)
예뻐			Pretty (K-Drama Expressions)
잘생겼어			Handsome (K-Drama Expressions)
남자	[na̠md͡ʑa̠]	[na̠md͡ʑa̠]	[[na̠md͡ʑa̠]] Man (K-Drama Expressions)
여자	[jʌ̹d͡ʑa̠]	[jʌ̹d͡ʑa̠]	[[jʌ̹d͡ʑa̠]] 女人 (韓劇用語)
커플	[kʰʌ̹pʰɯɭ]	[kʰʌ̹pʰɯɭ]	[[kʰʌ̹pʰɯɭ]] 情侶 (韓劇用語)
조끼	[t͡ɕo̞k͈i]	[t͡ɕo̞k͈i]	[[t͡ɕo̞k͈i]] Vest (Clothing)
수탉	[sʰutʰa̠k̚]	[sʰutʰa̠k̚]	[[sʰutʰa̠k̚]] Rooster (Animals)
투명한			Transparent (Colors and Shapes)
홀수	[ɸʷo̞ɭs͈u]	[ɸʷo̞ɭs͈u]	[[ɸʷo̞ɭs͈u]] Odd Number (Numbers and Time)
짝수	[t͡ɕ͈a̠ks͈u]	[t͡ɕ͈a̠ks͈u]	[[t͡ɕ͈a̠ks͈u]] Even Number (Numbers and Time)
퍼센트	[pʰʌ̹sʰe̞ntʰɯ]	[pʰʌ̹sʰe̞ntʰɯ]	[[pʰʌ̹sʰe̞ntʰɯ]] Percentage (Numbers and Time)
약	[ja̠k̚]	[ja̠k̚]	[[ja̠k̚]] Approximately (Numbers and Time)
카운트다운			Countdown (Numbers and Time)
소나기	[sʰo̞na̠ɡi]	[sʰo̞na̠ɡi]	[[sʰo̞na̠ɡi]] Sudden Shower (Weather)
애벌레	[ˈɛ(ː)bʌ̹ɭɭe̞]	[ˈɛ(ː)bʌ̹ɭɭe̞]	[[ˈɛ(ː)bʌ̹ɭɭe̞]] Caterpillar (Animals)
분수	[ˈpu(ː)nsʰu]	[ˈpu(ː)nsʰu]	[[ˈpu(ː)nsʰu]] Fraction (Numbers and Time)
맑음			Clear Weather (Weather)
체육복	[t͡ɕʰe̞juk̚p͈o̞k̚]	[t͡ɕʰe̞juk̚p͈o̞k̚]	[[t͡ɕʰe̞juk̚p͈o̞k̚]] PE Uniform (School Life)
스쿨버스	[sʰɯkʰuɭbʌ̹sʰɯ]	[sʰɯkʰuɭbʌ̹sʰɯ]	[[sʰɯkʰuɭbʌ̹sʰɯ]] School Bus (校園生活)
급여	[kɯbjʌ̹]	[kɯbjʌ̹]	[[kɯbjʌ̹]] Salary (商業)
보너스	[po̞nʌ̹s͈ɯ]	[po̞nʌ̹s͈ɯ]	[[po̞nʌ̹s͈ɯ]] Bonus (商業)
채용	[ˈt͡ɕʰɛ(ː)joŋ]	[ˈt͡ɕʰɛ(ː)joŋ]	[[ˈt͡ɕʰɛ(ː)joŋ]] Hire (商業)
