que	ki	ki	[ki] 那个；谁；什么<代>
social	/so.siˈaw/	/so.siˈaw/	[so.siˈaw] 社会的<名>
casal	/kaˈzaw/	/kaˈzaw/	[kaˈzaw] 情侣<名>
mandado	/mɐ̃ˈda.du/	/mɐ̃ˈda.du/	[mɐ̃ˈda.du] 令状<名>
ganho	/ˈɡɐ̃.ɲu/	/ˈɡɐ̃.ɲu/	[ˈɡɐ̃.ɲu] 增益<名>
restar	/ʁesˈta(ʁ)/	/ʁesˈta(ʁ)/	[ʁesˈta(ʁ)] 留下来<动>
orgulhoso	/oʁ.ɡuˈʎo.zu/	/oʁ.ɡuˈʎo.zu/	[oʁ.ɡuˈʎo.zu] 骄傲<形>
consciência	/kõ.siˈẽ.sjɐ/	/kõ.siˈẽ.sjɐ/	[kõ.siˈẽ.sjɐ] 良心<名>
passe	/ˈpa.si/	/ˈpa.si/	[ˈpa.si] 通过<名>
comportamento	/kõ.poʁ.taˈmẽ.tu/	/kõ.poʁ.taˈmẽ.tu/	[kõ.poʁ.taˈmẽ.tu] 行为<名>
arriscar	/a.ʁisˈka(ʁ)/	/a.ʁisˈka(ʁ)/	[a.ʁisˈka(ʁ)] 风险<动>
incluir	/ĩˈklujʁ/	/ĩˈklujʁ/	[ĩˈklujʁ] 包括<动>
exame	/eˈzɐ̃.mi/	/eˈzɐ̃.mi/	[eˈzɐ̃.mi] 考试<名>
sarilho	/saˈɾi.ʎu/	/saˈɾi.ʎu/	[saˈɾi.ʎu] 麻烦<名>
deram	/ˈdɛ.ɾɐ̃w̃/	/ˈdɛ.ɾɐ̃w̃/	[ˈdɛ.ɾɐ̃w̃] 给了<动>
autorização	/aw.to.ɾi.zaˈsɐ̃w̃/	/aw.to.ɾi.zaˈsɐ̃w̃/	[aw.to.ɾi.zaˈsɐ̃w̃] 授权<名>
castelo	/kasˈtɛ.lu/	/kasˈtɛ.lu/	[kasˈtɛ.lu] 城堡<名>
lavar	/laˈva(ʁ)/	/laˈva(ʁ)/	[laˈva(ʁ)] 洗<动>
disposto	/d͡ʒisˈpos.tu/	/d͡ʒisˈpos.tu/	[d͡ʒisˈpos.tu] 愿意<形>
custar	/kusˈta(ʁ)/	/kusˈta(ʁ)/	[kusˈta(ʁ)] 成本<动>
zero	/ˈzɛ.ɾu/	/ˈzɛ.ɾu/	[ˈzɛ.ɾu] 零<名>
assustador	/a.sus.taˈdoʁ/	/a.sus.taˈdoʁ/	[a.sus.taˈdoʁ] 可怕的<名>
piloto	/piˈlo.tu/	/piˈlo.tu/	[piˈlo.tu] 飞行员<名>
princípio	/pɾĩˈsi.pju/	/pɾĩˈsi.pju/	[pɾĩˈsi.pju] 原则<名>
vírus	/ˈvi.ɾus/	/ˈvi.ɾus/	[ˈvi.ɾus] 病毒<名>
passeio	/paˈsej.u/	/paˈsej.u/	[paˈsej.u] 骑<名>
doer	/duˈe(ʁ)/	/duˈe(ʁ)/	[duˈe(ʁ)] 受伤<动>
idéia	/iˈdɛj.ɐ/	/iˈdɛj.ɐ/	[iˈdɛj.ɐ] 想法<名>
mundial	/mũ.d͡ʒiˈaw/	/mũ.d͡ʒiˈaw/	[mũ.d͡ʒiˈaw] 全世界<名>
intenção	/ĩ.tẽˈsɐ̃w̃/	/ĩ.tẽˈsɐ̃w̃/	[ĩ.tẽˈsɐ̃w̃] 意图<名>
curso	/ˈkuʁ.su/	/ˈkuʁ.su/	[ˈkuʁ.su] 课程<名>
domingo	/duˈmĩ.ɡu/	/duˈmĩ.ɡu/	[duˈmĩ.ɡu] 周日<名>
avisar	/a.viˈza(ʁ)/	/a.viˈza(ʁ)/	[a.viˈza(ʁ)] 警告<动>
acabaram	a.ka.ˈba.ɾãʊ̃	a.ka.ˈba.ɾãʊ̃	[a.ka.ˈba.ɾãʊ̃] 结束了<动>
golpe	/ˈɡɔw.pi/	/ˈɡɔw.pi/	[ˈɡɔw.pi] 吹<名>
entrevista	/ẽ.tɾeˈvis.tɐ/	/ẽ.tɾeˈvis.tɐ/	[ẽ.tɾeˈvis.tɐ] 采访<名>
armadilha	/aʁ.maˈd͡ʒi.ʎɐ/	/aʁ.maˈd͡ʒi.ʎɐ/	[aʁ.maˈd͡ʒi.ʎɐ] 陷阱<名>
marcar	/maʁˈka(ʁ)/	/maʁˈka(ʁ)/	[maʁˈka(ʁ)] 标记<动>
documento	/do.kuˈmẽ.tu/	/do.kuˈmẽ.tu/	[do.kuˈmẽ.tu] 文件<名>
recentemente	/ʁeˌsẽ.t͡ʃiˈmẽ.t͡ʃi/	/ʁeˌsẽ.t͡ʃiˈmẽ.t͡ʃi/	[ʁeˌsẽ.t͡ʃiˈmẽ.t͡ʃi] 最近<副>
detestar	/de.tesˈta(ʁ)/	/de.tesˈta(ʁ)/	[de.tesˈta(ʁ)] 厌恶<动>
entretanto	/ẽ.tɾeˈtɐ̃.tu/	/ẽ.tɾeˈtɐ̃.tu/	[ẽ.tɾeˈtɐ̃.tu] 然而<名>
queijo	/ˈke(j).ʒu/	/ˈke(j).ʒu/	[ˈke(j).ʒu] 奶酪<名>
truque	/ˈtɾu.ki/	/ˈtɾu.ki/	[ˈtɾu.ki] 伎俩<名>
roubo	/ˈʁo(w).bu/	/ˈʁo(w).bu/	[ˈʁo(w).bu] 抢劫<名>
juntar	/ʒũˈta(ʁ)/	/ʒũˈta(ʁ)/	[ʒũˈta(ʁ)] 加入<动>
francês	/fɾɐ̃ˈse(j)s/	/fɾɐ̃ˈse(j)s/	[fɾɐ̃ˈse(j)s] 法语<名>
legenda	/leˈʒẽ.dɐ/	/leˈʒẽ.dɐ/	[leˈʒẽ.dɐ] 标题<名>
imbecil	/ĩ.beˈsiw/	/ĩ.beˈsiw/	[ĩ.beˈsiw] 愚蠢的<形>
honesto	/oˈnɛs.tu/	/oˈnɛs.tu/	[oˈnɛs.tu] 诚实的<形>
necessidade	/ne.se.siˈda.d͡ʒi/	/ne.se.siˈda.d͡ʒi/	[ne.se.siˈda.d͡ʒi] 需要<名>
particular	/paʁ.t͡ʃi.kuˈlaʁ/	/paʁ.t͡ʃi.kuˈlaʁ/	[paʁ.t͡ʃi.kuˈlaʁ] 私人的<形>
sede	/ˈse.d͡ʒi/	/ˈse.d͡ʒi/	[ˈse.d͡ʒi] 总部<名>
torre	/ˈto.ʁi/	/ˈto.ʁi/	[ˈto.ʁi] 塔<名>
artigo	/aʁˈt͡ʃi.ɡu/	/aʁˈt͡ʃi.ɡu/	[aʁˈt͡ʃi.ɡu] 文章<名>
palco	/ˈpaw.ku/	/ˈpaw.ku/	[ˈpaw.ku] 舞台<名>
gelado	/ʒeˈla.du/	/ʒeˈla.du/	[ʒeˈla.du] 冰淇淋<名>
quadro	/ˈkwa.dɾu/	/ˈkwa.dɾu/	[ˈkwa.dɾu] 框架<名>
mataram	/maˈta.ɾɐ̃w̃/	/maˈta.ɾɐ̃w̃/	[maˈta.ɾɐ̃w̃] 被杀<动>
cem	/ˈsẽj̃/	/ˈsẽj̃/	[ˈsẽj̃] 一百<名>
directamente	dʒi.ɾɛ.ta.ˈmẽ.tʃɪ	dʒi.ɾɛ.ta.ˈmẽ.tʃɪ	[dʒi.ɾɛ.ta.ˈmẽ.tʃɪ] 直接<副>
extra	/ˈes.tɾɐ/	/ˈes.tɾɐ/	[ˈes.tɾɐ] 额外的<名>
carga	/ˈkaʁ.ɡɐ/	/ˈkaʁ.ɡɐ/	[ˈkaʁ.ɡɐ] 负载<名>
tento	/ˈtẽ.tu/	/ˈtẽ.tu/	[ˈtẽ.tu] 我尝试<名>
lição	/liˈsɐ̃w̃/	/liˈsɐ̃w̃/	[liˈsɐ̃w̃] 教训<名>
vigilância	/vi.ʒiˈlɐ̃.sjɐ/	/vi.ʒiˈlɐ̃.sjɐ/	[vi.ʒiˈlɐ̃.sjɐ] 监视<名>
chance	/ˈʃɐ̃.si/	/ˈʃɐ̃.si/	[ˈʃɐ̃.si] 机会<名>
fila	/ˈfi.lɐ/	/ˈfi.lɐ/	[ˈfi.lɐ] 队列<名>
vestir	/vesˈt͡ʃi(ʁ)/	/vesˈt͡ʃi(ʁ)/	[vesˈt͡ʃi(ʁ)] 连衣裙<动>
levado	/leˈva.du/	/leˈva.du/	[leˈva.du] 采取<形>
claramente	/ˌkla.ɾaˈmẽ.t͡ʃi/	/ˌkla.ɾaˈmẽ.t͡ʃi/	[ˌkla.ɾaˈmẽ.t͡ʃi] 清楚地<副>
escondido	/is.kõˈd͡ʒi.du/	/is.kõˈd͡ʒi.du/	[is.kõˈd͡ʒi.du] 隐藏的<形>
parvo	/ˈpaʁ.vu/	/ˈpaʁ.vu/	[ˈpaʁ.vu] 愚蠢的<名>
sarar	/saˈɾa(ʁ)/	/saˈɾa(ʁ)/	[saˈɾa(ʁ)] 治愈<动>
garote			女孩<名>
humanidade	/u.mɐ̃.niˈda.d͡ʒi/	/u.mɐ̃.niˈda.d͡ʒi/	[u.mɐ̃.niˈda.d͡ʒi] 人性<名>
superior	/su.pe.ɾiˈoʁ/	/su.pe.ɾiˈoʁ/	[su.pe.ɾiˈoʁ] 上层<名>
geral	/ʒeˈɾaw/	/ʒeˈɾaw/	[ʒeˈɾaw] 一般<名>
prender	/pɾẽˈde(ʁ)/	/pɾẽˈde(ʁ)/	[pɾẽˈde(ʁ)] 逮捕<动>
piscina	/piˈsĩ.nɐ/	/piˈsĩ.nɐ/	[piˈsĩ.nɐ] 游泳池<名>
oferecer	/o.fe.ɾeˈse(ʁ)/	/o.fe.ɾeˈse(ʁ)/	[o.fe.ɾeˈse(ʁ)] 报价<动>
federal	/fe.deˈɾaw/	/fe.deˈɾaw/	[fe.deˈɾaw] 联邦的<名>
fronteira	/fɾõˈte(j).ɾɐ/	/fɾõˈte(j).ɾɐ/	[fɾõˈte(j).ɾɐ] 边界<名>
óculos	/ˈɔ.ku.lus/	/ˈɔ.ku.lus/	[ˈɔ.ku.lus] 眼镜<名>
ensinar	/ẽ.siˈna(ʁ)/	/ẽ.siˈna(ʁ)/	[ẽ.siˈna(ʁ)] 教<动>
ferida	/feˈɾi.dɐ/	/feˈɾi.dɐ/	[feˈɾi.dɐ] 伤口<名>
trocar	/tɾoˈka(ʁ)/	/tɾoˈka(ʁ)/	[tɾoˈka(ʁ)] 交换<动>
inútil	/iˈnu.t͡ʃiw/	/iˈnu.t͡ʃiw/	[iˈnu.t͡ʃiw] 无用的<名>
s.	sɛˈɡʊ̃du	sɛˈɡʊ̃du	[sɛˈɡʊ̃du] s。<名>
escada	/isˈka.dɐ/	/isˈka.dɐ/	[isˈka.dɐ] 梯子<名>
basicamente	/ˌba.zi.kaˈmẽ.t͡ʃi/	/ˌba.zi.kaˈmẽ.t͡ʃi/	[ˌba.zi.kaˈmẽ.t͡ʃi] 基本上<副>
garantir	/ɡa.ɾɐ̃ˈt͡ʃi(ʁ)/	/ɡa.ɾɐ̃ˈt͡ʃi(ʁ)/	[ɡa.ɾɐ̃ˈt͡ʃi(ʁ)] 保证<动>
diversão	/d͡ʒi.veʁˈsɐ̃w̃/	/d͡ʒi.veʁˈsɐ̃w̃/	[d͡ʒi.veʁˈsɐ̃w̃] 有趣<名>
assinar	/a.siˈna(ʁ)/	/a.siˈna(ʁ)/	[a.siˈna(ʁ)] 标志<动>
armário	/aʁˈma.ɾju/	/aʁˈma.ɾju/	[aʁˈma.ɾju] 壁橱<名>
privado	/pɾiˈva.du/	/pɾiˈva.du/	[pɾiˈva.du] 私人的<名>
deserto	/deˈzɛʁ.tu/	/deˈzɛʁ.tu/	[deˈzɛʁ.tu] 沙漠<名>
possibilidade	/po.si.bi.liˈda.d͡ʒi/	/po.si.bi.liˈda.d͡ʒi/	[po.si.bi.liˈda.d͡ʒi] 可能性<名>
incêndio	/ĩˈsẽ.d͡ʒju/	/ĩˈsẽ.d͡ʒju/	[ĩˈsẽ.d͡ʒju] 火<名>
impressionante	/ĩ.pɾe.si.oˈnɐ̃.t͡ʃi/	/ĩ.pɾe.si.oˈnɐ̃.t͡ʃi/	[ĩ.pɾe.si.oˈnɐ̃.t͡ʃi] 令人印象深刻<形>
cumprir	/kũˈpɾi(ʁ)/	/kũˈpɾi(ʁ)/	[kũˈpɾi(ʁ)] 履行<动>
agência	/aˈʒẽ.sjɐ/	/aˈʒẽ.sjɐ/	[aˈʒẽ.sjɐ] 代理机构<名>
fábrica	/ˈfa.bɾi.kɐ/	/ˈfa.bɾi.kɐ/	[ˈfa.bɾi.kɐ] 工厂<名>
felicidade	/fe.li.siˈda.d͡ʒi/	/fe.li.siˈda.d͡ʒi/	[fe.li.siˈda.d͡ʒi] 幸福<名>
poderoso	/po.deˈɾo.zu/	/po.deˈɾo.zu/	[po.deˈɾo.zu] 强大的<形>
partilhar	/paʁ.t͡ʃiˈʎa(ʁ)/	/paʁ.t͡ʃiˈʎa(ʁ)/	[paʁ.t͡ʃiˈʎa(ʁ)] 分享<动>
localização	/lo.ka.li.zaˈsɐ̃w̃/	/lo.ka.li.zaˈsɐ̃w̃/	[lo.ka.li.zaˈsɐ̃w̃] 地点<名>
regra	/ˈʁɛ.ɡɾɐ/	/ˈʁɛ.ɡɾɐ/	[ˈʁɛ.ɡɾɐ] 规则<名>
mentiroso	/mẽ.t͡ʃiˈɾo.zu/	/mẽ.t͡ʃiˈɾo.zu/	[mẽ.t͡ʃiˈɾo.zu] 骗子<名>
suicídio	/su.iˈsi.d͡ʒju/	/su.iˈsi.d͡ʒju/	[su.iˈsi.d͡ʒju] 自杀<名>
corda	/ˈkɔʁ.dɐ/	/ˈkɔʁ.dɐ/	[ˈkɔʁ.dɐ] 绳子<名>
menor	/meˈnɔʁ/	/meˈnɔʁ/	[meˈnɔʁ] 较小<名>
choque	/ˈʃɔ.ki/	/ˈʃɔ.ki/	[ˈʃɔ.ki] 震惊<名>
virar	/viˈɾa(ʁ)/	/viˈɾa(ʁ)/	[viˈɾa(ʁ)] 转<动>
tá	/ˈta/	/ˈta/	[ˈta] 好的<动>
álcool	/ˈaw.kow/	/ˈaw.kow/	[ˈaw.kow] 酒精<名>
importância	/ĩ.poʁˈtɐ̃.sjɐ/	/ĩ.poʁˈtɐ̃.sjɐ/	[ĩ.poʁˈtɐ̃.sjɐ] 重要性<名>
fase	/ˈfa.zi/	/ˈfa.zi/	[ˈfa.zi] 阶段<名>
adivinhar	/a.d͡ʒi.vĩˈɲa(ʁ)/	/a.d͡ʒi.vĩˈɲa(ʁ)/	[a.d͡ʒi.vĩˈɲa(ʁ)] 猜测<动>
partiu	/paʁˈt͡ʃiw/	/paʁˈt͡ʃiw/	[paʁˈt͡ʃiw] 左<叹>
carteiro	/kaʁˈte(j).ɾu/	/kaʁˈte(j).ɾu/	[kaʁˈte(j).ɾu] 邮递员<名>
telefonar	/te.le.foˈna(ʁ)/	/te.le.foˈna(ʁ)/	[te.le.foˈna(ʁ)] 打电话<动>
famoso	/faˈmo.zu/	/faˈmo.zu/	[faˈmo.zu] 著名的<名>
digitar	/d͡ʒi.ʒiˈta(ʁ)/	/d͡ʒi.ʒiˈta(ʁ)/	[d͡ʒi.ʒiˈta(ʁ)] 类型<动>
atender	/a.tẽˈde(ʁ)/	/a.tẽˈde(ʁ)/	[a.tẽˈde(ʁ)] 见面<动>
rock	/ˈʁɔ.ki/	/ˈʁɔ.ki/	[ˈʁɔ.ki] 摇滚<名>
passagem	/paˈsa.ʒẽj̃/	/paˈsa.ʒẽj̃/	[paˈsa.ʒẽj̃] 通道<名>
gordo	/ˈɡoʁ.du/	/ˈɡoʁ.du/	[ˈɡoʁ.du] 脂肪<名>
cura	/ˈku.ɾɐ/	/ˈku.ɾɐ/	[ˈku.ɾɐ] 治愈<名>
demónio	/dɨˈmɔ.ni.u/	/dɨˈmɔ.ni.u/	[dɨˈmɔ.ni.u] 恶魔<名>
madame	/maˈdɐ̃.mi/	/maˈdɐ̃.mi/	[maˈdɐ̃.mi] 女士<名>
desejar	/de.zeˈʒa(ʁ)/	/de.zeˈʒa(ʁ)/	[de.zeˈʒa(ʁ)] 愿望<动>
revisão	/ʁe.viˈzɐ̃w̃/	/ʁe.viˈzɐ̃w̃/	[ʁe.viˈzɐ̃w̃] 评论<名>
roubado	xow.ˈba.dʊ	xow.ˈba.dʊ	[xow.ˈba.dʊ] 被盗<形>
bolso	/ˈbow.su/	/ˈbow.su/	[ˈbow.su] 口袋<名>
suficientemente	/su.fi.siˌẽ.t͡ʃiˈmẽ.t͡ʃi/	/su.fi.siˌẽ.t͡ʃiˈmẽ.t͡ʃi/	[su.fi.siˌẽ.t͡ʃiˈmẽ.t͡ʃi] 充分地<副>
quilómetro	/kiˈlɔ.mɨ.tɾu/	/kiˈlɔ.mɨ.tɾu/	[kiˈlɔ.mɨ.tɾu] 公里<名>
esquisito	/is.kiˈzi.tu/	/is.kiˈzi.tu/	[is.kiˈzi.tu] 奇怪的<名>
talento	/taˈlẽ.tu/	/taˈlẽ.tu/	[taˈlẽ.tu] 人才<名>
identidade	/i.dẽ.t͡ʃiˈda.d͡ʒi/	/i.dẽ.t͡ʃiˈda.d͡ʒi/	[i.dẽ.t͡ʃiˈda.d͡ʒi] 身份<名>
uau	/ˈwaw/	/ˈwaw/	[ˈwaw] 哇<名>
ouviram	ow.ˈvi.ɾãʊ̃	ow.ˈvi.ɾãʊ̃	[ow.ˈvi.ɾãʊ̃] 听到<动>
telhado	/teˈʎa.du/	/teˈʎa.du/	[teˈʎa.du] 屋顶<名>
proposta	/pɾoˈpɔs.tɐ/	/pɾoˈpɔs.tɐ/	[pɾoˈpɔs.tɐ] 提案<名>
campanha	/kɐ̃ˈpɐ̃.ɲɐ/	/kɐ̃ˈpɐ̃.ɲɐ/	[kɐ̃ˈpɐ̃.ɲɐ] 活动<名>
secreto	/seˈkɾɛ.tu/	/seˈkɾɛ.tu/	[seˈkɾɛ.tu] 秘密<名>
levaram	/leˈva.ɾɐ̃w̃/	/leˈva.ɾɐ̃w̃/	[leˈva.ɾɐ̃w̃] 采取了<动>
página	/ˈpa.ʒi.nɐ/	/ˈpa.ʒi.nɐ/	[ˈpa.ʒi.nɐ] 页面<名>
ambulância	/ɐ̃.buˈlɐ̃.sjɐ/	/ɐ̃.buˈlɐ̃.sjɐ/	[ɐ̃.buˈlɐ̃.sjɐ] 救护车<名>
fechado	/feˈʃa.du/	/feˈʃa.du/	[feˈʃa.du] 关闭<名>
século	/ˈsɛ.ku.lu/	/ˈsɛ.ku.lu/	[ˈsɛ.ku.lu] 世纪<名>
discussão	/d͡ʒis.kuˈsɐ̃w̃/	/d͡ʒis.kuˈsɐ̃w̃/	[d͡ʒis.kuˈsɐ̃w̃] 讨论<名>
identificação	/i.dẽ.t͡ʃi.fi.kaˈsɐ̃w̃/	/i.dẽ.t͡ʃi.fi.kaˈsɐ̃w̃/	[i.dẽ.t͡ʃi.fi.kaˈsɐ̃w̃] 识别<名>
ferro	/ˈfɛ.ʁu/	/ˈfɛ.ʁu/	[ˈfɛ.ʁu] 铁<名>
nascer	/naˈse(ʁ)/	/naˈse(ʁ)/	[naˈse(ʁ)] 出生<动>
motor	/moˈtoʁ/	/moˈtoʁ/	[moˈtoʁ] 发动机<名>
senador	/se.naˈdoʁ/	/se.naˈdoʁ/	[se.naˈdoʁ] 参议员<名>
chateado	/ʃa.t͡ʃiˈa.du/	/ʃa.t͡ʃiˈa.du/	[ʃa.t͡ʃiˈa.du] 心烦意乱<形>
humor	/uˈmoʁ/	/uˈmoʁ/	[uˈmoʁ] 心情<名>
nojento	/noˈʒẽ.tu/	/noˈʒẽ.tu/	[noˈʒẽ.tu] 恶心的<形>
artista	/aʁˈt͡ʃis.tɐ/	/aʁˈt͡ʃis.tɐ/	[aʁˈt͡ʃis.tɐ] 艺术家<名>
mínimo	/ˈmĩ.ni.mu/	/ˈmĩ.ni.mu/	[ˈmĩ.ni.mu] 最小值<名>
urso	/ˈuʁ.su/	/ˈuʁ.su/	[ˈuʁ.su] 熊<名>
dano	/ˈdɐ̃.nu/	/ˈdɐ̃.nu/	[ˈdɐ̃.nu] 损坏<名>
terreno	/teˈʁẽ.nu/	/teˈʁẽ.nu/	[teˈʁẽ.nu] 地形<名>
experimentar	/is.pe.ɾi.mẽˈta(ʁ)/	/is.pe.ɾi.mẽˈta(ʁ)/	[is.pe.ɾi.mẽˈta(ʁ)] 尝试<动>
permitir	/peʁ.miˈt͡ʃi(ʁ)/	/peʁ.miˈt͡ʃi(ʁ)/	[peʁ.miˈt͡ʃi(ʁ)] 允许<动>
brincadeira	/bɾĩ.kaˈde(j).ɾɐ/	/bɾĩ.kaˈde(j).ɾɐ/	[bɾĩ.kaˈde(j).ɾɐ] 笑话<名>
canto	/ˈkɐ̃.tu/	/ˈkɐ̃.tu/	[ˈkɐ̃.tu] 角落<名>
completar	/kõ.pleˈta(ʁ)/	/kõ.pleˈta(ʁ)/	[kõ.pleˈta(ʁ)] 完成<动>
canal	/kaˈnaw/	/kaˈnaw/	[kaˈnaw] 频道<名>
van	/ˈvɐ̃/	/ˈvɐ̃/	[ˈvɐ̃] 货车<名>
quartos	/ˈkwaʁ.tus/	/ˈkwaʁ.tus/	[ˈkwaʁ.tus] 房间<名>
atravessar	/a.tɾa.veˈsa(ʁ)/	/a.tɾa.veˈsa(ʁ)/	[a.tɾa.veˈsa(ʁ)] 十字<动>
bruxa	/ˈbɾu.ʃɐ/	/ˈbɾu.ʃɐ/	[ˈbɾu.ʃɐ] 女巫<名>
sinceramente	/sĩˌsɛ.ɾaˈmẽ.t͡ʃi/	/sĩˌsɛ.ɾaˈmẽ.t͡ʃi/	[sĩˌsɛ.ɾaˈmẽ.t͡ʃi] 真诚地<副>
directo	dʒi.ˈɾɛ.tʊ	dʒi.ˈɾɛ.tʊ	[dʒi.ˈɾɛ.tʊ] 直接<形>
sofá	/soˈfa/	/soˈfa/	[soˈfa] 沙发<名>
episódio	/e.piˈzɔ.d͡ʒju/	/e.piˈzɔ.d͡ʒju/	[e.piˈzɔ.d͡ʒju] 情节<名>
solo	/ˈsɔ.lu/	/ˈsɔ.lu/	[ˈsɔ.lu] 土壤<名>
perante	/peˈɾɐ̃.t͡ʃi/	/peˈɾɐ̃.t͡ʃi/	[peˈɾɐ̃.t͡ʃi] 之前<介>
fim-de-semana	fĩ dʒi siˈmɐ̃na	fĩ dʒi siˈmɐ̃na	[fĩ dʒi siˈmɐ̃na] 周末<名>
bando	/ˈbɐ̃.du/	/ˈbɐ̃.du/	[ˈbɐ̃.du] 一堆<名>
regresso	/ʁeˈɡɾɛ.su/	/ʁeˈɡɾɛ.su/	[ʁeˈɡɾɛ.su] 返回<名>
convidado	/kõ.viˈda.du/	/kõ.viˈda.du/	[kõ.viˈda.du] 客人<名>
disco	/ˈd͡ʒis.ku/	/ˈd͡ʒis.ku/	[ˈd͡ʒis.ku] 磁盘<名>
alegria	/a.leˈɡɾi.ɐ/	/a.leˈɡɾi.ɐ/	[a.leˈɡɾi.ɐ] 喜悦<名>
ilegal	/i.leˈɡaw/	/i.leˈɡaw/	[i.leˈɡaw] 非法的<形>
parado	/paˈɾa.du/	/paˈɾa.du/	[paˈɾa.du] 停止了<形>
amizade	/a.miˈza.d͡ʒi/	/a.miˈza.d͡ʒi/	[a.miˈza.d͡ʒi] 友谊<名>
governador	/ɡo.veʁ.naˈdoʁ/	/ɡo.veʁ.naˈdoʁ/	[ɡo.veʁ.naˈdoʁ] 州长<名>
coma	/ˈkõ.mɐ/	/ˈkõ.mɐ/	[ˈkõ.mɐ] 吃<名>
permissão	/peʁ.miˈsɐ̃w̃/	/peʁ.miˈsɐ̃w̃/	[peʁ.miˈsɐ̃w̃] 许可<名>
criminoso	/kɾi.miˈno.zu/	/kɾi.miˈno.zu/	[kɾi.miˈno.zu] 罪犯<名>
correio	/koˈʁej.u/	/koˈʁej.u/	[koˈʁej.u] 邮件<名>
gigante	/ʒiˈɡɐ̃.t͡ʃi/	/ʒiˈɡɐ̃.t͡ʃi/	[ʒiˈɡɐ̃.t͡ʃi] 巨人<名>
confortável	/kõ.foʁˈta.vew/	/kõ.foʁˈta.vew/	[kõ.foʁˈta.vew] 舒适<形>
acordado	/a.koʁˈda.du/	/a.koʁˈda.du/	[a.koʁˈda.du] 醒着<形>
carregar	/ka.ʁeˈɡa(ʁ)/	/ka.ʁeˈɡa(ʁ)/	[ka.ʁeˈɡa(ʁ)] 负载<动>
estragar	/is.tɾaˈɡa(ʁ)/	/is.tɾaˈɡa(ʁ)/	[is.tɾaˈɡa(ʁ)] 破坏<动>
pesadelo	/pe.zaˈde.lu/	/pe.zaˈde.lu/	[pe.zaˈde.lu] 噩梦<名>
facilmente	/ˌfa.siwˈmẽ.t͡ʃi/	/ˌfa.siwˈmẽ.t͡ʃi/	[ˌfa.siwˈmẽ.t͡ʃi] 轻松地<副>
defender	/de.fẽˈde(ʁ)/	/de.fẽˈde(ʁ)/	[de.fẽˈde(ʁ)] 捍卫<动>
ena	/ˈẽ.nɐ/	/ˈẽ.nɐ/	[ˈẽ.nɐ] 埃纳<叹>
tripulação	/tɾi.pu.laˈsɐ̃w̃/	/tɾi.pu.laˈsɐ̃w̃/	[tɾi.pu.laˈsɐ̃w̃] 船员<名>
queda	/ˈkɛ.dɐ/	/ˈkɛ.dɐ/	[ˈkɛ.dɐ] 秋天<名>
clara	/ˈkla.ɾɐ/	/ˈkla.ɾɐ/	[ˈkla.ɾɐ] 清晰<名>
alarme	/aˈlaʁ.mi/	/aˈlaʁ.mi/	[aˈlaʁ.mi] 警报<名>
pó	/ˈpɔ/	/ˈpɔ/	[ˈpɔ] 粉末<名>
santa	/ˈsɐ̃.tɐ/	/ˈsɐ̃.tɐ/	[ˈsɐ̃.tɐ] 圣人<名>
milagre	/miˈla.ɡɾi/	/miˈla.ɡɾi/	[miˈla.ɡɾi] 奇迹<名>
cheque	/ˈʃɛ.ki/	/ˈʃɛ.ki/	[ˈʃɛ.ki] 检查<名>
alemão	/a.leˈmɐ̃w̃/	/a.leˈmɐ̃w̃/	[a.leˈmɐ̃w̃] 德语<名>
teatro	/teˈa.tɾu/	/teˈa.tɾu/	[teˈa.tɾu] 剧院<名>
capacidade	/ka.pa.siˈda.d͡ʒi/	/ka.pa.siˈda.d͡ʒi/	[ka.pa.siˈda.d͡ʒi] 容量<名>
entrega	/ẽˈtɾɛ.ɡɐ/	/ẽˈtɾɛ.ɡɐ/	[ẽˈtɾɛ.ɡɐ] 交货<名>
período	/peˈɾiw.du/	/peˈɾiw.du/	[peˈɾiw.du] 期间<名>
estômago	/isˈtõ.ma.ɡu/	/isˈtõ.ma.ɡu/	[isˈtõ.ma.ɡu] 胃<名>
provável	/pɾoˈva.vew/	/pɾoˈva.vew/	[pɾoˈva.vew] 可能<形>
adorável	/a.doˈɾa.vew/	/a.doˈɾa.vew/	[a.doˈɾa.vew] 可爱的<形>
acampamento	/a.kɐ̃.paˈmẽ.tu/	/a.kɐ̃.paˈmẽ.tu/	[a.kɐ̃.paˈmẽ.tu] 营地<名>
china	/ˈʃĩ.nɐ/	/ˈʃĩ.nɐ/	[ˈʃĩ.nɐ] 中国<名>
cela	/ˈsɛ.lɐ/	/ˈsɛ.lɐ/	[ˈsɛ.lɐ] 细胞<名>
moda	/ˈmɔ.dɐ/	/ˈmɔ.dɐ/	[ˈmɔ.dɐ] 时尚<名>
madeira	/maˈde(j).ɾɐ/	/maˈde(j).ɾɐ/	[maˈde(j).ɾɐ] 木头<名>
garganta	/ɡaʁˈɡɐ̃.tɐ/	/ɡaʁˈɡɐ̃.tɐ/	[ɡaʁˈɡɐ̃.tɐ] 喉咙<名>
acusação	/a.ku.zaˈsɐ̃w̃/	/a.ku.zaˈsɐ̃w̃/	[a.ku.zaˈsɐ̃w̃] 指控<名>
