الأدوية			[āl’adwyah] 药品；药物〈名〉
تلمّس			[talammasa] 摸索；试探〈动〉
تقييم			[taqyīm] 评价；评估；估计〈名〉
واصل			[wāṣl] 继续的；不间断的〈形〉
فيكتوريا			[fyktwryā] 维多利亚〈名〉
الغباء			[ālghbā’] 愚蠢；愚笨〈名〉
إيفا			[’iyfā] 伊娃〈名〉
مفاجئ			[mfāj’i] 突然的；意外的〈形〉
متوسّط			[mutawassiṭ] 中等的；平均的；中间的〈形〉
تجاري			[tjāry] 商业的；贸易的〈形〉
سياسي			[syāsy] 政治的；政党的〈形〉
اعتذر			[ā‘tdhr] 道歉〈动〉
فاز			[fāz] 赢；获胜〈动〉
المقدّمة			[ālmqddmah] 前言；引言；开端〈名〉
رياضيّ			[ryāḍyy] 体育的；运动的；数学的〈形〉
حاد			[ḥād] 锐利的；尖利的；激烈的〈形〉
لوثر			[Lūthir] 卢瑟〈名〉
الإدارة			[āl’idārah] 管理；行政；管理部门〈名〉
الدّبّ			[ālddbb] 熊〈名〉
الرّسم			[ālrrsm] 笔法；绘画〈名〉
القرد			[ālqrd] 猴子；猿〈名〉
ثمل			[thamil] 醉的；酩酊的〈形〉
بنى			[bnā] 建造；建立〈动〉
نفّذ			[naffadha] 执行；实施；完成〈动〉
مين			[mīn] 谁〈名〉
أذكى			[’adhkā] 更聪明的；最聪明的〈形〉
كلاي			[klāy] 黏土；泥土〈名〉
الاختبار			[ālākhtbār] 测验；考试〈名〉
ناري			[nāry] 火的；炽热的；火红的〈形〉
التوتّر			[āltwttr] 紧张；紧张状态〈名〉
التجارية			[āltjāryah] 商业的〈形〉
يصرخ			[yaṣrakhu] 喊叫；尖叫〈动〉
الاحترام			[ālāḥtrām] 尊敬；尊重〈名〉
فرانسيسكو			[frānsyskw] 弗朗西斯科〈名〉
نورمان			[nwrmān] 诺曼第语的；诺曼第人的〈形〉
تثبّت			[tathabbata] 使稳；使平稳；稳住〈动〉
الشيوخ			[ālshywkh] 长老；长辈；比我年长的人〈名〉
آلان			[’ālān] 艾伦〈名〉
إريك			[’iryk] 埃里克〈名〉
الساحرة			[ālsāḥrah] 妖妇；女巫〈名〉
المدى			[ālmdā] 范围；程度；区域〈名〉
سحري			[siḥrī] 魔法的；神奇的〈形〉
ديلان			[dylān] 狄伦〈名〉
أوين			[’awyn] 欧文〈名〉
المضحِّك			[ālmḍḥḥik] 小丑；笨人；马屁精〈名〉
الحالات			[ālḥālāt] 情况；案例；状况〈名〉
الشمالي			[ālshmāly] 北方的；北部的〈形〉
نورا			[nwrā] 诺拉〈名〉
الأسرّة			[āl’asrrah] 床；铺位〈名〉
ميتش			[mītsh] 米奇〈名〉
الرياضيات			[ālryāḍyāt] 数学〈名〉
أماه			[’amāh] 妈妈；母亲〈名〉
الزوج			[ālzwj] 丈夫；一对；配偶〈名〉
يساوي			[ysāwy] 等于；相当于〈动〉
الساحل			[ālsāḥl] 海岸；海滨〈名〉
فورا			[fwrā] 立即；马上〈副〉
دفن			[dafana] 埋葬；掩埋〈动〉
أزال			[’azāl] 除去；消除；废除〈动〉
تلوّ			[talawwin] 蠕动；辗转不安〈名〉
الأغراض			[āl’aghrāḍ] 目的；用途〈名〉
هاريس			[hārys] 哈里斯〈名〉
الخشب			[ālkhshb] 木材；木头〈名〉
ثوْب			[thawb] 衣服；衣裳〈名〉
السفن			[ālsfn] 船只；轮船〈名〉
التظاهر			[āltẓāhr] 示威游行；假装；显示〈名〉
المنازل			[ālmnāzl] 住宅；住所；家园〈名〉
العصابة			[āl‘ṣābah] 帮伙；团伙；头带〈名〉
تروي			[tarwī] 讲述；叙述；使解渴〈动〉
النزول			[ālnzwl] 下降；降落；下榻〈名〉
العدّ			[āl‘dd] 计算；命数法；数字的读法〈名〉
الحفلات			[ālḥflāt] 狂欢会；舞会；吵闹〈名〉
الإجتماع			[āl’ijtmā‘] 会议；集会〈名〉
السلطات			[ālslṭāt] 当局；权力；职权〈名〉
سهم			[sahm] 箭；股份〈名〉
الروس			[ālrws] 俄国人；俄罗斯人；俄语〈名〉
باتي			[bāty] 小馅饼〈名〉
الظّهيرة			[ālẓẓhyrah] 中午〈名〉
الواجب			[ālwājb] 义务；功课；任务〈名〉
المؤخّرة			[ālm’ukhkhrah] 后部；船尾；臀部〈名〉
وِتّْ			[witt] 威特〈名〉
القرص			[ālqrṣ] 小而圆的物块；大丸药〈名〉
الرّهان			[ālrrhān] 打赌；赌博〈名〉
كوريا			[kwryā] 朝鲜；韩国〈名〉
الحزب			[ālḥzb] 党；政党；派别〈名〉
يسرق			[yasriqu] 偷；偷窃〈动〉
النحو			[ālnḥw] 句法；语法；句子构造〈名〉
نبيل			[nabīl] 高贵的；出身高贵的〈形〉
الإسبوع			[āl’isbw‘] 星期；周〈名〉
المرآة			[ālmr’āah] 镜子〈名〉
الأشعة			[āl’ash‘ah] 射线；光线；X光〈名〉
الزناد			[ālznād] 触发器；扳机；触发〈名〉
كهربائي			[khrbā’iy] 电的；电气的〈形〉
السهولة			[ālshwlah] 容易；轻易〈名〉
الضيوف			[ālḍywf] 客人；来宾〈名〉
كايسي			[kāysy] 凯西〈名〉
الضّخم			[ālḍḍkhm] 巨大的；庞大的〈名〉
يكتب			[yaktub] 写；刻〈名〉
بمعنى			[bm‘nā] 即；就是〈名〉
العصابات			[āl‘ṣābāt] 阴谋小集团；阴谋〈名〉
ذهبيّ			[dhahabī] 金色的；镀金的；文体华丽的〈名〉
القوى			[ālqwā] 长处；优势；强项〈名〉
الذّكاء			[āldhdhkā’] 智力；聪明〈名〉
الأحياء			[āl’aḥyā’] 地区；某地区的人；与某处邻近的地区〈名〉
مخبر			[mukhbir] 告密者；实验室的〈名〉
النصر			[ālnṣr] 胜利；战胜；克服〈名〉
يذكّر			[yudhakkiru] 提醒〈名〉
المشاركة			[ālmshārkah] 共享；交流；恳谈〈名〉
أقلق			[’aqlq] 扰乱；使混乱；使心绪不宁〈名〉
الثّامن			[ālthāmn] 第八〈名〉
ألفا			[’alfā] 阿尔瓦〈名〉
يحتوي			[yaḥtawī] 包含；容纳；包含某字符串〈名〉
جيفري			[jīfrī] 杰弗里〈名〉
الإنذار			[āl’indhār] 警报；警告〈名〉
عداد			[‘dād] 计数器〈名〉
موريس			[mūrīs] 莫里斯舞〈名〉
جاسوس			[jāsws] 间谍；密探〈名〉
الألمان			[āl’almān] 德国人〈名〉
الضّربة			[ālḍḍrbah] 顶撞；推；轻打〈名〉
متّصل			[muttaṣil] 连续的；连接的；联络的〈名〉
لوري			[Lūrī] 劳里〈名〉
ثنائيّ			[thnā’iyy] 由两部分组成的；两分的〈名〉
الصّعود			[ālṣṣ‘wd] 上升的；向上的；递增〈名〉
الرّمز			[ālrrmz] 符号；象征；代号〈名〉
المخرج			[ālmkhrj] 导演；出口〈名〉
الظّهور			[ālẓẓhwr] 出现；外观；显露〈名〉
الجرس			[āljrs] 铃；钟；响铃命令〈名〉
الأخطاء			[āl’akhṭā’] 错误；过失〈名〉
شبّه			[shabbaha] 把…比作；比拟〈动〉
ناثان			[nāthān] 南森〈名〉
ماركو			[mārkw] 马尔科〈名〉
خيّط			[khayyaṭa] 缝；缝纫〈动〉
الإتّجاه			[āl’ittjāh] 方向；指导；趋势〈名〉
برلين			[barlīn] 柏林；柏林毛线〈名〉
خادمة			[khādmah] 女仆；女佣〈名〉
يشرب			[yashrabu] 喝；饮〈动〉
السّلوك			[ālsslwk] 行为；举止；特性〈名〉
الأيدي			[āl’aydy] 手（يد 的复数）〈名〉
التّدخّل			[ālttdkhkhl] 干预；干涉〈名〉
زرع			[zara'a] 种植；播种〈动〉
التخّرج			[āltkhkhrj] 毕业；毕业典礼〈名〉
لويد			[luwīd] 劳埃德〈名〉
زنجيّ			[zanjī] 黑人〈名〉
أجري			[’ajry] 我的工资；我的报酬〈名〉
قضى			[qḍā] 度过；完成；判决〈动〉
المدخل			[ālmdkhl] 通路；入口；接近〈名〉
الخيول			[ālkhywl] 马；马匹〈名〉
لينا			[lynā] 莉娜；勒拿河〈名〉
المواقع			[ālmwāq‘] 位置；定位件；地点〈名〉
الفستان			[ālfstān] 连衣裙；女礼服〈名〉
نظريّ			[naẓarī] 理论的；理论上的〈形〉
مرآب			[mr’āb] 汽车棚〈名〉
الإهتمام			[āl’ihtmām] 关心；注意；兴趣〈名〉
السينما			[ālsynmā] 电影院；电影〈名〉
اسأل			[ās’al] 问；询问；请求〈动〉
النوافذ			[ālnawāfdh] 窗户〈名〉
كاميرون			[kāmyrwn] 喀麦隆〈名〉
درو			[darū] 知道；了解（口语，即 عرفوا）〈名〉
أيمن			[’aymn] 右侧的；右边的；幸运的〈形〉
السّجلّات			[ālssjllāt] 记录；登记簿；档案〈名〉
الحسابات			[ālḥsābāt] 计算；估计〈名〉
طف			[ṭāfa] 环游；绕行；巡游〈动〉
التمثيل			[āltmthyl] 表演；代表；表现〈名〉
جيرمي			[jīrmī] 杰里米〈名〉
أحلم			[’aḥlm] 做梦；怀有梦想〈动〉
الانتقال			[ālāntqāl] 转移；过渡；搬迁〈名〉
لاي			[lāy] 利〈名〉
يهودي			[yahūdiyy] 犹太人的；犹太族的〈形〉
التّهديد			[āltthdyd] 威胁；恐吓〈名〉
المصرّف			[ālmṣrrf] 出纳员；银行经理〈名〉
النّيل			[ālnnyl] 尼罗河〈名〉
تأخير			[t’akhyr] 延迟；推迟〈名〉
شخصيا			[shkhṣyā] 亲自地；个别地；当面〈副〉
مبكّرًا			[mbkkranā] 早；提早〈副〉
الأعضاء			[āl’a‘ḍā’] 成员；器官〈名〉
الفجر			[ālfjr] 黎明；曙光〈名〉
الدائرة			[āldā’irah] 圆；圈子；部门〈名〉
ناتالي			[nātāly] 纳塔利〈名〉
الممرضة			[ālmmrḍah] 护士；保姆；奶妈〈名〉
بويد			[būyd] 博伊德〈名〉
العراق			[āl‘rāq] 伊拉克〈名〉
الانتهاء			[ālānthā’] 结束；终止〈名〉
الرعب			[ālr‘b] 恐怖；憎恶；令人感到恐怖的事〈名〉
الحديد			[ālḥdyd] 铁〈名〉
غالبا			[ghālbā] 常常；通常〈副〉
الذّئب			[āldhdh’ib] 狼；残忍贪婪之人；极度穷困〈名〉
أليك			[’alyk] 亚历克〈名〉
عظّم			[‘aẓẓama] 尊崇；使伟大；使尊贵〈动〉
مضادّ			[mḍādd] 反对的；相反的；拮抗的〈形〉
الهواتف			[ālhwātf] 电话（复数）〈名〉
إنهض			[’inhḍ] 起来！振奋起来〈动〉
دانا			[dānā] 达纳（人名）〈名〉
البنت			[ālbnt] 女孩；女儿〈名〉
تردّد			[taraddud] 犹豫；迟疑；踌躇〈名〉
ثابت			[thābt] 固定的；不变的；稳固的〈形〉
الثلاجة			[ālthlājah] 电冰箱〈名〉
نادر			[nādr] 稀少的；罕见的；珍贵的〈形〉
السّود			[ālsswd] 黑人〈名〉
يرحل			[yarḥalu] 离开；启程；迁走〈动〉
ماجي			[mājy] 马吉〈名〉
الصّحّة			[ālṣṣḥḥah] 健康〈名〉
يرنّ			[yurinnu] 鸣响；发出铃声〈动〉
الشياطين			[ālshyāṭyn] 魔鬼；恶魔〈名〉
الهبوط			[ālhbwṭ] 下降；沦落；下坡〈名〉
الاتّفاق			[ālāttfāq] 同意〈名〉
الفضول			[ālfḍwl] 好奇心；好管闲事〈名〉
الغرباء			[ālghrbā’] 局外人；圈外人；门外汉〈名〉
قوّس			[qawwasa] 使弯曲；拱起〈动〉
الرجوع			[ālrjw‘] 返回；回归；后退〈名〉
أصفر			[’aṣfr] 黄色的〈形〉
القناة			[ālqnāah] 运河；海峡；频道〈名〉
الحشيش			[ālḥshysh] 大麻〈名〉
أودري			[’awdry] 奥德丽〈名〉
الساعات			[ālsā‘āt] 钟表；时钟〈名〉
بيرس			[bīrs] 皮尔斯〈名〉
الشّديد			[ālshdyd] 剧烈的；强烈的；严厉的〈形〉
ميتا			[mytā] 无生命的；死气沉沉的〈形〉
الحشرات			[ālḥshrāt] 昆虫；昆虫类；昆虫纲〈名〉
اسودّ			[āswdd] 变黑；发黑〈动〉
جوّع			[jawwa‘a] 使挨饿；使饥饿〈动〉
الجوع			[āljw‘] 饥饿；饥荒；渴望〈名〉
دوّار			[dwwār] 旋转的；轮流的〈形〉；旋转式机器〈名〉
سيدني			[sīdnī] 西德尼；茜德尼〈名〉
يكره			[yakrahu] 憎恶；厌恶；不喜欢〈动〉
ابيضّ			[ābyḍḍ] 变白；发白〈动〉
حيثما			[ḥythmā] 无论哪里；凡是…的地方〈连〉
ماتي			[māty] 马提；玛蒂〈名〉
الصبر			[ālṣbr] 耐心；忍耐〈名〉
التّوقيع			[ālttwqy‘] 签名；签署〈名〉
العشب			[āl‘shb] 草；草地；牧草〈名〉
العفو			[āl‘fw] 原谅；宽恕；赦免〈名〉
المناطق			[ālmnāṭq] 区域；领域；面积〈名〉
زائد			[zā’id] 多余的；额外的〈形〉；加号〈名〉
بحّار			[bḥḥār] 水手〈名〉
الأمراض			[āl’amrāḍ] 疾病；不适〈名〉
الفاعل			[ālfā‘l] 行为者；实干家；行为人〈名〉
الريح			[ālryḥ] 风；气息；气味〈名〉
هندي			[hindiyy] 印度的；印度人的〈形〉
الصّدمة			[ālṣṣdmah] 休克；冲击；震惊〈名〉
الإثارة			[āl’ithārah] 刺激；激动；煽动〈名〉
الانفجار			[ālānfjār] 爆炸；爆发〈名〉
إنجلترا			[’injltrā] 英格兰；英国〈名〉
تسلّل			[tasallala] 潜行；潜入；偷偷接近〈动〉
الأشرار			[āl’ashrār] 为恶者；做坏事的人；妖魔鬼怪〈名〉
برايان			[brāyān] 布莱恩〈名〉
نزّل			[nazzala] 下载；使降落〈动〉
بينهما			[bynhmā] 在两者之间〈短语〉
البيسبول			[ālbysbwl] 棒球运动〈名〉
متوتّر			[mutawattir] 紧张的；焦虑的〈形〉
منخفض			[munkhafiḍ] 低的；低下的；低气压〈形〉
التهم			[ālthm] 指控；罪名〈名〉
أخرس			[’akhrs] 哑的；沉默的〈形〉
الشاهد			[ālshāhd] 证人；见证人〈名〉
ادفع			[ādf‘] 支付；付款〈动〉
توفيق			[tawfīq] 成功；和解；协调〈名〉
الشاشة			[ālshāshah] 屏幕；银幕〈名〉
مادي			[mādy] 物质的；物质上的〈形〉
إستمرّ			[’istmrr] 继续；持续；坚持〈动〉
الجناح			[āljnāḥ] 翼；翅膀；侧翼；分馆〈名〉
إدي			[’idy] 埃迪〈名〉
مراجعة			[mrāj‘ah] 校订；修正；修订本〈名〉
موضع			[mawḍi‘] 位置；地点；部位〈名〉
قابلة			[qāblah] 助产士；接生婆〈名〉
سيث			[sīth] 赛斯〈名〉
كتلة			[ktlah] 块；大多数；质量〈名〉
خصوصا			[khṣwṣā] 尤其；特别；格外〈副〉
مريع			[murī‘] 骇人的；令人震惊的〈形〉
سمح			[samiḥa] 允许；容许〈动〉
ببطئ			[bbṭ’i] 缓慢地〈副〉
يمثّل			[yumaththilu] 代表；扮演；体现〈动〉
خدم			[khadama] 服侍；服务〈动〉
التلاعب			[āltlā‘b] 操作；操纵；控制〈名〉
روب			[rūb] 抢夺；抢掠；剥夺〈名〉
التذاكر			[āltdhākr] 票；罚单〈名〉
أوضح			[’awḍḥ] 更清楚的；最清楚的；明确的〈形〉
مهرِّج			[mhrrij] 米默泉〈名〉
الحقوق			[ālḥqwq] 权利；权益；学费〈名〉
يرجع			[yarji'u] 返回；回归；归因于〈动〉
الوكالة			[ālwkālah] 代理机构；经销商；中介〈名〉
المالك			[ālmālk] 所有者；业主；物主〈名〉
المحدّد			[ālmḥddd] 指示者；指定者；指示符〈名〉
ملحّ			[muliḥḥ] 紧急的；迫切的；坚持要求的〈形〉
المقاومة			[ālmqāwmah] 抵抗；阻力；电阻〈名〉
النهائية			[ālnhā’iyah] 决赛；期末考试〈名〉；最后的〈形〉
أصاب			[’aṣāb] 击中；命中；使遭受〈动〉
الصدفة			[ālṣdfah] 贝壳；偶然；巧合〈名〉
رنين			[ranīn] 铃声；响声；鸣响〈名〉
العاهرات			[āl‘āhrāt] 妓女；人尽可夫的女人；路柳墙花〈名〉
الوطنية			[ālwṭnyah] 爱国心；爱国精神；爱国主义〈名〉
تنفيذي			[tanfīdhī] 行政的；执行的；主管的〈形〉
مرتفع			[murtafi‘] 高的；高耸的；升高的〈形〉
الصّديق			[ālṣṣdyq] 朋友〈名〉
الكعكة			[ālk‘kah] 蛋糕；糕饼〈名〉
الوحدات			[ālwḥdāt] 单位；单元；部队〈名〉
الانتقام			[ālāntqām] 复仇；报仇〈名〉
الإعدام			[āl’i‘dām] 死刑；处决〈名〉
تقاعد			[tqā‘d] 退休；引退；退役〈动〉
النجم			[ālnjm] 星；恒星；杰出人物〈名〉
بلير			[Blīr] 布莱尔〈名〉
لير			[līr] 李尔〈名〉
تماسك			[tmāsk] 凝聚；内聚力；团结〈名〉
أعطى			[’a‘ṭā] 给；给予；授予〈动〉
الضّرب			[ālḍḍrb] 打；击打；敲〈名〉
يختفي			[yakhtafī] 消失；隐没〈动〉
بدّل			[baddala] 变更；交换；置换〈动〉
سياتل			[syātl] 西雅图〈名〉
البيانو			[ālbyānw] 钢琴〈名〉
مدّن			[maddana] 使都市化；使城市化；使文雅〈动〉
الرحمة			[ālrḥmah] 仁慈；宽厚；仁厚〈名〉
الورقة			[ālwrqah] 纸；叶子；纸张〈名〉
مصادر			[mṣādr] 来源；资源；资料〈名〉
المنافسة			[ālmnāfsah] 竞争；竞赛；竞销〈名〉
الآباء			[āl’ābā’] 父亲们；祖先〈名〉
واسع			[wās‘] 宽阔的；宽敞的；广泛的〈形〉
ديانا			[dyānā] 迪安娜〈名〉
الضرورة			[ālḍrwrah] 必要；必要性；急需〈名〉
كاثي			[kāthy] 凯茜〈名〉
المجرم			[ālmjrm] 罪犯；犯人；刑事犯〈名〉
اللجنة			[ālljnah] 委员会〈名〉
التعليم			[ālt‘lym] 教育；教学；教导〈名〉
مكسور			[maksūr] 断裂的；挫伤的；折裂的〈形〉
ليلا			[lylā] 在夜间；夜晚〈副〉
النفق			[ālnfq] 隧道；地道〈名〉
مسبقًا			[msbqan] 预先；提前〈副〉
القاعة			[ālqā‘ah] 大厅；礼堂；教室〈名〉
أهّل			[’ahhl] 使有资格；使胜任〈动〉
أدريان			[’adryān] 阿德里安（人名）〈名〉
الدرس			[āldrs] 课；课业；教训〈名〉
العلماء			[āl‘lmā’] 学者们；科学家们〈名〉
أروع			[’arw‘] 最精彩的；最了不起的〈形〉
الخطاب			[ālkhṭāb] 演讲；书信；公文〈名〉
كبرت			[kaburat] 她长大了；变大了〈动〉
ديون			[duyūn] 债务；负债〈名〉
العصر			[āl‘ṣr] 时代；纪元；时期〈名〉
الفشل			[ālfshl] 失败〈名〉
ويندي			[wīndī] 温迪〈名〉
جولز			[Jūlz] 朱尔斯〈名〉
التقنية			[āltqnyah] 技术；工艺；工业技术〈名〉
الكأس			[ālk’as] 杯子；茶杯；优胜杯〈名〉
درع			[dir‘] 盾；铠甲；防护物〈名〉
التخطيط			[āltkhṭyṭ] 规划；计划；设计〈名〉
المخاطر			[ālmkhāṭr] 危险；风险〈名〉
يضرب			[yaḍribu] 打；击；打击〈动〉
الطّرف			[ālṭṭrf] 边；端；边缘〈名〉
يزداد			[yzdād] 增加；增多〈动〉
هارب			[hārb] 逃亡者；逃跑的〈名〉
يفقد			[yafqudu] 失去；丢失〈动〉
يحلّ			[yaḥullu] 解决；解开〈动〉
مربّع			[murabba‘] 正方形的；平方的〈形〉
الخيانة			[ālkhyānah] 背叛；叛国；不忠〈名〉
البار			[ālbār] 出售麦酒的酒店；酒馆〈名〉
الإمساك			[āl’imsāk] 便秘；秘结〈名〉
بحذر			[bi-ḥadhar] 小心地；谨慎地〈副〉
ديني			[dīnī] 宗教的〈形〉；我的宗教〈名〉
مهندس			[muhandis] 工程师；设计师〈名〉
المصنع			[ālmṣn‘] 工厂；产生地；代理店〈名〉
الدخان			[āldkhān] 烟；烟气〈名〉
الركض			[ālrkḍ] 奔跑；跑步〈名〉
الغيرة			[ālghyrah] 妒忌；猜忌；羡慕〈名〉
وين			[wayn] 哪里（方言）〈名〉
دول			[duwal] 国家；各国（دولة 的复数）〈名〉
الكاهن			[ālkāhn] 祭司；神父〈名〉
باستمرار			[bāstmrār] 持续地；不断地〈副〉
إيان			[’iyān] 伊恩〈名〉
أمهات			[’amhāt] 母亲；妈妈（أم 的复数）〈名〉
يخطّط			[yukhaṭṭiṭ] 计划；规划〈动〉
العمّال			[āl‘mmāl] 工人；劳动者〈名〉
المثالية			[ālmthālyah] 唯心主义；观念论；唯心论〈名〉
اقترب			[āqtrb] 接近；靠近〈动〉
الموسيقيّة			[ālmwsyqyyah] 音乐技巧；音乐感；音乐才能〈名〉
مجيد			[majīd] 光荣的；宏伟的〈形〉
القوم			[ālqwm] 人们；家人；亲属〈名〉
نيد			[nayyid] 有膝一般关节的；有节的〈形〉
صائب			[ṣā’ib] 正确的；准确的；无误的〈形〉
الساحر			[ālsāḥr] 巫士；可爱的人〈名〉
الدّولارات			[ālddwlārāt] 美元〈名〉
دولي			[duwalī] 国际的〈名〉
البريّة			[ālbryyah] 荒野；沙漠；在野〈名〉
براندون			[brāndwn] 布兰登〈名〉
بروكلين			[Brūklīn] 布鲁克林区〈名〉
السّكّان			[ālsskkān] 居民；人口〈名〉
جوناثان			[jwnāthān] 乔纳森〈名〉
المخّ			[ālmkhkh] 脑；头脑〈名〉
الفرار			[ālfrār] 逃跑；逃脱〈名〉
الذّرّة			[āldhdhrrah] 原子；核能；微粒〈名〉
حسّاس			[ḥssās] 敏感的；灵敏的〈形〉
راج			[rāj] 主权；统治；支配〈名〉
التّأثير			[āltt’athyr] 影响；作用〈名〉
كارلا			[kārlā] 卡拉〈名〉
جنوبيّ			[janūbī] 南的；南方的〈形〉
الفطائر			[ālfṭā’ir] 馅饼；糕点〈名〉
مجّد			[majjada] 颂扬；赞美〈动〉
داء			[dā’] 病；疾病；弊病〈名〉
جذّاب			[jdhdhāb] 有魅力的；吸引人的〈形〉
المعرض			[ālm‘rḍ] 展览会；博览会〈名〉
الخيارات			[ālkhyārāt] 选择；期权；选择项〈名〉
بولي			[būlī] 泡利〈名〉
الاختيار			[ālākhtyār] 选择〈名〉
تارا			[tārā] 塔拉（人名）〈名〉
القطّ			[ālqṭṭ] 猫〈名〉
التضحية			[āltḍḥyah] 宰杀；献身；祭物〈名〉
كيث			[kīth] 基思〈名〉
مستمر			[mustamirr] 连续的；继续的；连续不断的〈形〉
القطّة			[ālqṭṭah] 猫；恶妇〈名〉
القمّة			[ālqmmah] 顶点；极度；最高点〈名〉
فورد			[fawrada] 浅滩；福特汽车〈名〉；涉过〈动〉
مقطّع			[muqaṭṭa‘] 切片；切块〈名〉
السجناء			[ālsjnā’] 囚徒；俘虏；被夺去自由的人等〈名〉
البطولة			[ālbṭwlah] 冠军身份；冠军称号；英勇〈名〉
يقدّر			[yuqaddiru] 感激；欣赏；意识到〈动〉
الزّرّ			[ālzzrr] 钮扣；按钮；扣住〈名〉
زمني			[zamānī] 年代的；按时间顺序的；按照年月顺序的〈形〉
العلامة			[āl‘lāmah] 符号；标记；声调符号〈名〉
المعدّات			[ālm‘ddāt] 器具；装备；设备〈名〉
عاطفيّ			[‘āṭfyy] 情感的；表达感情的；感情的〈形〉
المخزن			[ālmkhzn] 杂物收藏室〈名〉
القبّعة			[ālqbb‘ah] 帽子；盖子〈名〉
بجنون			[bi-junūn] 发狂地；疯子似地〈副〉
الزبائن			[ālzbā’in] 客户；顾客〈名〉
احترس			[āḥtrs] 小心；谨防〈动〉
السمّ			[ālsmm] 毒药；毒；毒物〈名〉
جانبًا			[jānban] 在一边；旁白〈副〉
بينيت			[bīnīt] 班尼特〈名〉
مبالغ			[mbālgh] 夸张的；夸大的〈形〉
البرج			[ālbrj] 塔；楼塔；星座〈名〉
رقمي			[raqmī] 数字化的〈形〉
الاعتراف			[ālā‘trāf] 承认；确认；感谢〈名〉
يتحوّل			[yataḥawwalu] 转变；变成〈动〉
أخرق			[’akhrq] 笨拙的；不雅观的；粗陋的〈形〉
مستقيم			[mustaqīm] 直的；正直的；公正的〈形〉
القتلة			[ālqtlah] 凶手；消灭…者；致命物〈名〉
الآلاف			[āl’ālāf] 数千〈名〉
بغرابة			[bghrābah] 奇怪地〈副〉
تبوّل			[tabawwala] 排尿〈动〉
رالف			[rālf] 拉尔夫〈名〉
الأخت			[āl’akht] 姐妹；姐；妹〈名〉
عاجل			[‘ājl] 紧急的；急速的〈形〉
كروز			[krūz] 克鲁兹〈名〉
ينفع			[yanfa‘u] 有益；有用〈动〉
دوايت			[dwāyt] 德怀特〈名〉
الطبخ			[ālṭbkh] 烹饪；烹调〈名〉
بعناية			[b‘nāyah] 小心地；仔细地〈副〉
الفهم			[ālfhm] 理解；领会〈名〉
آلية			[’ālyah] 机械；机构；结构〈名〉
ريا			[ryā] 美洲鸵；苎麻〈名〉
الإحترام			[āl’iḥtrām] 顺从；尊重〈名〉
الأسباب			[āl’asbāb] 原因〈名〉
الأسماك			[āl’asmāk] 鱼类〈名〉
شاحنات			[shāḥnāt] 卡车；货车〈名〉
تجوّل			[tajawwala] 散步；闲逛〈动〉
المملكة			[ālmmlkah] 王国；领域；界〈名〉
الميدان			[ālmydān] 广场；市场；购物区〈名〉
ليف			[līf] 纤维〈名〉
أحدث			[’aḥdth] 使发生；引起〈动〉
الفلم			[ālflm] 电影；胶片〈名〉
تصوّر			[taṣawwur] 想象；概念；设想〈名〉
التجارب			[āltjārb] 实验；试验；尝试〈名〉
الضّعف			[ālḍḍ‘f] 虚弱；弱点；倍数〈名〉
المجانين			[ālmjānyn] 怪人；狂人〈名〉
العطلة			[āl‘ṭlah] 假日；假期；节日〈名〉
السلالم			[ālslālm] 梯子；阶梯；途径〈名〉
فعليّ			[fi'liyy] 真实的；实际的；现行的〈形〉
جريج			[Grīj] 格雷格〈名〉
الساحة			[ālsāḥah] 广场；场地；战场〈名〉
الخلايا			[ālkhlāyā] 细胞；牢房；小屋〈名〉
حلو			[ḥulw] 甜的；好吃的；甜蜜的〈形〉
التحية			[āltḥyah] 问候；致意；敬礼〈名〉
قيصر			[qayṣar] 皇帝〈名〉
دلّ			[dalla] 证明；表明；指示〈动〉
التّجارة			[ālttjārah] 商业；贸易；生意〈名〉
الحفرة			[ālḥfrah] 坑；洞；穴〈名〉
مصنوع			[maṣnū‘] 制成的；制造的；制品〈形〉
الميناء			[ālmynā’] 港口；港〈名〉
قسوة			[qswah] 冷酷无情；凉薄〈名〉
كندا			[kndā] 加拿大〈名〉
الغابات			[ālghābāt] 森林；丛林；一丛〈名〉
شاقّ			[shāqq] 艰难的；费力的〈形〉
أغرب			[’aghrb] 更奇怪的；更古怪的〈形〉
إبق			[’ibq] 保留；保持；使继续存在〈动〉
مألوف			[m’alwf] 熟悉的；常见的〈形〉
الهوية			[ālhwyah] 身份；特性；认同〈名〉
مونرو			[mūnrū] 芒罗〈名〉
مايو			[māyw] 五月〈名〉
يبيع			[yabī‘u] 卖；出售〈动〉
ليديا			[lydyā] 吕底亚〈名〉
الرهائن			[ālrhā’in] 人质〈名〉
قياس			[qyās] 测量；计量；测定〈名〉
المخيّم			[ālmkhyym] 营地；露营〈名〉
لينكولن			[līnkūlīn] 林肯〈名〉
ميراندا			[myrāndā] 米兰达〈名〉
الحوض			[ālḥwḍ] 盆；水池；水槽〈名〉
الوزير			[ālwzyr] 部长；大臣；宰相〈名〉
راسل			[rāsl] 拉塞尔（人名）；通信〈动〉
المحكّ			[ālmḥkk] 试金石；标准〈名〉
ينفّذ			[yunaffidhu] 执行；实施；履行〈动〉
الفضل			[ālfḍl] 功劳；恩惠；美德〈名〉
